onset	duration	nwb_table	target_duration_for_nose_in_center	violation_time_out	reward_volume_ul	nose_in_center	high_ITI	catch_percentage	punish_sound_enabled	cumulative_reward_volume_ul	is_catch	is_warm_up	trials_in_stage	changed	block_type	auto_change_catch_probability	previous_was_violation	time_increment_for_reward_delay	time_increment_for_nose_in_center	reward_delay	target_reward_delay	training_stage	num_trials_in_adaptation_blocks	num_trials_in_mixed_blocks	is_rewarded	is_violation	is_opt_out	wait_time	wait_time_unthresholded	wait_time_threshold	wait_for_center_poke	z_scored_wait_for_center_poke	rewarded_port	inter_trial_interval	state_type
1219005.7815	257.3055999998469	trials	1.0	2.0	20.0	1.0004	0.0	0.35	True	0.0	False	False	2403.0	False	Mixed	True	False	0.025	0.0	0.8152737785668245	1.5	9.0													
1219005.7815	257.3055999998469	processed_trials			20.0	1.0004					False				Mixed					0.8152737785668245		9.0	40.0	40.0	False	True	False			36.42602759261345			Left	255.265	
1219005.7815	255.26499999989755	states																																	"       state_name
id               
3   wait_for_poke"
1219261.0465	0.040600000182166696	states																																	"        state_name
id                
1   nose_in_center"
1219261.0871000001	2.0	states																																	"          state_name
id                  
2   punish_violation"
1219263.1073	37.1284999998752	trials	1.0	2.0	20.0	1.0811229971156027	0.0	0.35	True	0.0	False	False	2405.0	False	Mixed	True	True	0.025	0.0	1.091264240833214	1.5	9.0													
1219263.1073	37.1284999998752	processed_trials			20.0	1.0811229971156027					False				Mixed					1.091264240833214		9.0	40.0	40.0	True	False	False	1.0912999999999968	1.0912999999999968	36.42602759261345	34.2307	1.3224257419309435	Right	34.2307	
1219263.1073	34.230699999956414	states																																	"       state_name
id               
3   wait_for_poke"
1219297.338	1.0811000000685453	states																																	"        state_name
id                
1   nose_in_center"
1219298.4191	0.001999999862164259	states																																	"   state_name
id           
5      go_cue"
1219298.4211	1.0913000002037734	states																																	"            state_name
id                    
6   wait_for_side_poke"
1219299.5124000001	0.5270000000018626	states																																	"         state_name
id                 
4   announce_reward"
1219300.0394000001	0.1964000000152737	states																																	"   state_name
id           
7      reward"
1219300.2552	12.44399999990128	trials	1.0	2.0	5.0	0.8480451505279044	0.0	0.35	True	20.0	False	False	2406.0	False	Mixed	True	False	0.025	0.0	7.463306087081816	1.5	9.0													
1219300.2552	12.44399999990128	processed_trials			5.0	0.8480451505279044					False				Mixed					7.463306087081816		9.0	40.0	40.0	True	False	False	7.463300000000002	7.463300000000002	36.42602759261345	4.0374	-0.17982461657354024	Right	1.9419999999999997	
1219300.2552	4.037400000030175	states																																	"       state_name
id               
3   wait_for_poke"
1219304.2926	0.8479999999981374	states																																	"        state_name
id                
1   nose_in_center"
1219305.1406	0.001999999862164259	states																																	"   state_name
id           
5      go_cue"
1219305.1426	7.463300000177696	states																																	"            state_name
id                    
6   wait_for_side_poke"
1219312.6059	0.006300000008195639	states																																	"         state_name
id                 
4   announce_reward"
1219312.6122	0.08699999982491136	states																																	"   state_name
id           
7      reward"
1219312.7206	6.737100000027567	trials	1.0	2.0	5.0	1.1314784314201116	0.0	0.35	True	25.0	False	False	2407.0	False	Mixed	True	False	0.025	0.0	2.3855521342338113	1.5	9.0													
1219312.7206	6.737100000027567	processed_trials			5.0	1.1314784314201116					False				Mixed					2.3855521342338113		9.0	40.0	40.0	True	False	False	2.3856000000000006	2.3856000000000006	36.42602759261345	2.7051999999999996	-0.24610746500679112	Right	0.5625	
1219312.7206	2.70519999996759	states																																	"       state_name
id               
3   wait_for_poke"
1219315.4257999999	1.1315000001341105	states																																	"        state_name
id                
1   nose_in_center"
1219316.5573	0.001999999862164259	states																																	"   state_name
id           
5      go_cue"
1219316.5592999998	2.3855999999213964	states																																	"            state_name
id                    
6   wait_for_side_poke"
1219318.9448999998	0.4258000000845641	states																																	"         state_name
id                 
4   announce_reward"
1219319.3706999999	0.087000000057742	states																																	"   state_name
id           
7      reward"
1219319.4786	4.48410000000149	trials	1.0	2.0	40.0	1.1851006502816994	0.0	0.35	True	30.0	True	False	2408.0	False	Mixed	True	False	0.025	0.0	100.0	1.5	9.0													
1219319.4786	4.48410000000149	processed_trials			40.0	1.1851006502816994					True				Mixed					100.0		9.0	40.0	40.0	False	True	False			36.42602759261345	2.4614000000000003	-0.25823759445284017	Left	0.5709000000000002	
1219319.4786	2.461399999912828	states																																	"       state_name
id               
3   wait_for_poke"
1219321.94	0.02270000008866191	states																																	"        state_name
id                
1   nose_in_center"
1219321.9627	2.0	states																																	"          state_name
id                  
2   punish_violation"
1219323.9839	3.852699999930337	trials	1.0	2.0	40.0	1.0568639215331064	0.0	0.35	True	30.0	False	False	2409.0	False	Mixed	True	True	0.025	0.0	1.6273080480501	1.5	9.0													
1219323.9839	3.852699999930337	processed_trials			40.0	1.0568639215331064					False				Mixed					1.6273080480501		9.0	40.0	40.0	True	False	False	1.6273	1.6273	36.42602759261345	0.6846	-0.3466412613918885	Right	0.6846	
1219323.9839	0.6846000000368804	states																																	"       state_name
id               
3   wait_for_poke"
1219324.6685000001	1.056899999966845	states																																	"        state_name
id                
1   nose_in_center"
1219325.7254	0.0020000000949949026	states																																	"   state_name
id           
5      go_cue"
1219325.7274000002	1.6272999998182058	states																																	"            state_name
id                    
6   wait_for_side_poke"
1219327.3547	0.14459999999962747	states																																	"         state_name
id                 
4   announce_reward"
1219327.4993	0.3373000000137836	states																																	"   state_name
id           
7      reward"
1219327.8594	9.974300000118092	trials	1.0	2.0	40.0	0.9054527214245752	0.0	0.35	True	70.0	True	False	2410.0	False	Mixed	True	False	0.025	0.0	100.0	1.5	9.0													
1219327.8594	9.974300000118092	processed_trials			40.0	0.9054527214245752					True				Mixed					100.0		9.0	40.0	40.0	False	False	True	5.314899999999999	5.314899999999999	36.42602759261345	3.5519000000000003	-0.2039803911677027	Right	2.1231000000000004	
1219327.8594	3.5519000000786036	states																																	"       state_name
id               
3   wait_for_poke"
1219331.4113	0.9054999998770654	states																																	"        state_name
id                
1   nose_in_center"
1219332.3168	0.0020000000949949026	states																																	"   state_name
id           
5      go_cue"
1219332.3188	5.314899999881163	states																																	"            state_name
id                    
6   wait_for_side_poke"
1219337.6337	0.19999999995343387	states																																	"   state_name
id           
0     opt_out"
1219337.8571	3.1034000001382083	trials	1.0	2.0	40.0	0.8247199455365117	0.0	0.35	True	70.0	False	False	2411.0	False	Mixed	True	False	0.025	0.0	1.3930458338770482	1.5	9.0													
1219337.8571	3.1034000001382083	processed_trials			40.0	0.8247199455365117					False				Mixed					1.3930458338770482		9.0	40.0	40.0	True	False	False	1.393	1.393	36.42602759261345	0.613	-0.35020367840721706	Left	0.613	
1219337.8571	0.6129999998956919	states																																	"       state_name
id               
3   wait_for_poke"
1219338.4700999998	0.8246999999973923	states																																	"        state_name
id                
1   nose_in_center"
1219339.2947999998	0.0020000000949949026	states																																	"   state_name
id           
5      go_cue"
1219339.2968	1.3929999999236315	states																																	"            state_name
id                    
6   wait_for_side_poke"
1219340.6897999998	0.05120000010356307	states																																	"         state_name
id                 
4   announce_reward"
1219340.741	0.21949999989010394	states																																	"   state_name
id           
7      reward"
1219340.9844	7.712400000076741	trials	1.0	2.0	5.0	1.0977365611748644	0.0	0.35	True	110.0	True	False	2412.0	False	Mixed	True	False	0.025	0.0	100.0	1.5	9.0													
1219340.9844	7.712400000076741	processed_trials			5.0	1.0977365611748644					True				Mixed					100.0		9.0	40.0	40.0	False	True	False			36.42602759261345	5.6466	-0.09975979169830579	Right	0.4831000000000003	
1219340.9844	5.646600000094622	states																																	"       state_name
id               
3   wait_for_poke"
1219346.631	0.0657999999821186	states																																	"        state_name
id                
1   nose_in_center"
1219346.6968	2.0	states																																	"          state_name
id                  
2   punish_violation"
1219348.7203	4.2410000001545995	trials	1.0	2.0	5.0	1.1959074412989588	0.0	0.35	True	110.0	False	False	2413.0	False	Mixed	True	True	0.025	0.0	1.5604100709826407	1.5	9.0													
1219348.7203	4.2410000001545995	processed_trials			5.0	1.1959074412989588					False				Mixed					1.5604100709826407		9.0	40.0	40.0	True	False	False	1.5604	1.5604	36.42602759261345	1.3282	-0.3146193117960018	Right	1.3282	
1219348.7203	1.3282000001054257	states																																	"       state_name
id               
3   wait_for_poke"
1219350.0485	1.1958999999333173	states																																	"        state_name
id                
1   nose_in_center"
1219351.2444	0.001999999862164259	states																																	"   state_name
id           
5      go_cue"
1219351.2463999998	1.5604000000748783	states																																	"            state_name
id                    
6   wait_for_side_poke"
1219352.8068	0.06750000012107193	states																																	"         state_name
id                 
4   announce_reward"
1219352.8743	0.08699999982491136	states																																	"   state_name
id           
7      reward"
1219352.9871	7.487800000002608	trials	1.0	2.0	10.0	1.1959074	0.0	0.35	True	115.0	False	False	2414.0	False	Mixed	True	False	0.025	0.0	1.5604101	1.5	9.0													
1219352.9871	7.487800000002608	processed_trials			10.0	1.1959074					False				Mixed					1.5604101		9.0	40.0	40.0	True	False	False	1.5603999999999996	1.5603999999999996	36.42602759261345	4.3946000000000005	-0.1620523350389679	Right	2.5172000000000003	
1219352.9871	4.3945999999996275	states																																	"       state_name
id               
3   wait_for_poke"
1219357.3817	1.1958999999333173	states																																	"        state_name
id                
1   nose_in_center"
1219358.5776	0.0020000000949949026	states																																	"   state_name
id           
5      go_cue"
1219358.5796	1.5604000000748783	states																																	"            state_name
id                    
6   wait_for_side_poke"
1219360.1400000001	0.21109999995678663	states																																	"         state_name
id                 
4   announce_reward"
1219360.3511	0.12379999994300306	states																																	"   state_name
id           
7      reward"
1219360.5008	4.573600000003353	trials	1.0	2.0	5.0	0.8295234397228041	0.0	0.35	True	125.0	False	False	2415.0	False	Mixed	True	False	0.025	0.0	2.9019525308801164	1.5	9.0													
1219360.5008	4.573600000003353	processed_trials			5.0	0.8295234397228041					False				Mixed					2.9019525308801164		9.0	40.0	40.0	False	True	False			36.42602759261345	2.2922	-0.2666560436007954	Left	0.6714999999999998	
1219360.5008	2.292200000025332	states																																	"       state_name
id               
3   wait_for_poke"
1219362.793	0.2813999999780208	states																																	"        state_name
id                
1   nose_in_center"
1219363.0744	2.0	states																																	"          state_name
id                  
2   punish_violation"
1219365.1006	3.9451999999582767	trials	1.0	2.0	5.0	1.0400164140587946	0.0	0.35	True	125.0	False	False	2416.0	False	Mixed	True	True	0.025	0.0	10.173067145274498	1.5	9.0													
1219365.1006	3.9451999999582767	processed_trials			5.0	1.0400164140587946					False				Mixed					10.173067145274498		9.0	40.0	40.0	False	True	False			36.42602759261345	1.645	-0.29885710913600033	Left	1.645	
1219365.1006	1.6450000000186265	states																																	"       state_name
id               
3   wait_for_poke"
1219366.7456	0.3001999999396503	states																																	"        state_name
id                
1   nose_in_center"
1219367.0458	2.0	states																																	"          state_name
id                  
2   punish_violation"
1219369.0724	26.564500000094995	trials	1.0	2.0	5.0	1.047473470530111	0.0	0.35	True	125.0	True	False	2417.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
1219369.0724	26.564500000094995	processed_trials			5.0	1.047473470530111					True				Mixed					100.0		9.0	40.0	40.0	False	True	False			36.42602759261345	24.556900000000002	0.8411113603263932	Left	24.556900000000002	
1219369.0724	24.556899999966845	states																																	"       state_name
id               
3   wait_for_poke"
1219393.6293	0.007600000128149986	states																																	"        state_name
id                
1   nose_in_center"
1219393.6369	2.0	states																																	"          state_name
id                  
2   punish_violation"
1219395.6655	3.6277000000700355	trials	1.0	2.0	5.0	1.0474735	0.0	0.35	True	125.0	False	False	2418.0	False	Mixed	True	True	0.025	0.0	4.7063464343677515	1.5	9.0													
1219395.6655	3.6277000000700355	processed_trials			5.0	1.0474735					False				Mixed					4.7063464343677515		9.0	40.0	40.0	False	True	False			36.42602759261345	1.3698	-0.31254952760832483	Left	1.3698	
1219395.6655	1.369799999985844	states																																	"       state_name
id               
3   wait_for_poke"
1219397.0352999999	0.25790000008419156	states																																	"        state_name
id                
1   nose_in_center"
1219397.2932	2.0	states																																	"          state_name
id                  
2   punish_violation"
1219399.3218	2.5515999998897314	trials	1.0	2.0	5.0	0.8833424275726515	0.0	0.35	True	125.0	True	False	2419.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
1219399.3218	2.5515999998897314	processed_trials			5.0	0.8833424275726515					True				Mixed					100.0		9.0	40.0	40.0	False	True	False			36.42602759261345	0.42260000000000003	-0.3596769214200462	Left	0.42260000000000003	
1219399.3218	0.42259999993257225	states																																	"       state_name
id               
3   wait_for_poke"
1219399.7444	0.12899999995715916	states																																	"        state_name
id                
1   nose_in_center"
