onset	duration	nwb_table	target_duration_for_nose_in_center	violation_time_out	reward_volume_ul	nose_in_center	high_ITI	catch_percentage	punish_sound_enabled	cumulative_reward_volume_ul	is_catch	is_warm_up	trials_in_stage	changed	block_type	auto_change_catch_probability	previous_was_violation	time_increment_for_reward_delay	time_increment_for_nose_in_center	reward_delay	target_reward_delay	training_stage	num_trials_in_adaptation_blocks	num_trials_in_mixed_blocks	is_rewarded	is_violation	is_opt_out	wait_time	wait_time_unthresholded	wait_time_threshold	wait_for_center_poke	z_scored_wait_for_center_poke	rewarded_port	inter_trial_interval	state_type
618247.6056	3.6389999999664724	trials	1.0	2.0	10.0	0.94179	0.0	0.15	True	0.0	False	False	17030.0	False	Low	True	False	0.025	0.0	6.9109	1.5	9.0													
618247.6056	3.6389999999664724	processed_trials			10.0	0.94179					False				Low					6.9109		9.0	40.0	40.0	False	True	False			20.373136501193883			Right	1.5455999999999999	
618247.6056	1.5455999999539927	states																																	"       state_name
id               
3   wait_for_poke"
618249.1512	0.09340000001247972	states																																	"        state_name
id                
1   nose_in_center"
618249.2446	2.0	states																																	"          state_name
id                  
2   punish_violation"
618251.3169	9.170800000079907	trials	1.0	2.0	10.0	0.9188692027641868	0.0	0.15	True	0.0	False	False	17032.0	False	Low	True	True	0.025	0.0	5.473437839469868	1.5	9.0													
618251.3169	9.170800000079907	processed_trials			10.0	0.9188692027641868					False				Low					5.473437839469868		9.0	40.0	40.0	True	False	False	5.4734	5.4734	20.373136501193883	2.3319	-0.11713516374970304	Right	2.3319	
618251.3169	2.331899999990128	states																																	"       state_name
id               
3   wait_for_poke"
618253.6488	0.91890000004787	states																																	"        state_name
id                
1   nose_in_center"
618254.5677	0.001999999978579581	states																																	"   state_name
id           
5      go_cue"
618254.5697	5.473400000017136	states																																	"            state_name
id                    
6   wait_for_side_poke"
618260.0431	0.32889999996405095	states																																	"         state_name
id                 
4   announce_reward"
618260.372	0.11560000001918525	states																																	"   state_name
id           
8      reward"
618260.4876	9.999994654208422e-05	states																																	"    state_name
id            
7   stop_sound"
618260.5795	3.8268000000389293	trials	1.0	2.0	20.0	1.0692972655865787	0.0	0.15	True	10.0	True	False	17033.0	False	Mixed	True	False	0.025	0.0	100.0	1.5	9.0													
618260.5795	3.8268000000389293	processed_trials			20.0	1.0692972655865787					True				Mixed					100.0		9.0	40.0	40.0	False	True	False			20.373136501193883	1.822	-0.14326484615772825	Right	0.3409000000000002	
618260.5795	1.8220000000437722	states																																	"       state_name
id               
3   wait_for_poke"
618262.4015	0.004799999995157123	states																																	"        state_name
id                
1   nose_in_center"
618262.4063	2.0	states																																	"          state_name
id                  
2   punish_violation"
618264.4878	7.408799999975599	trials	1.0	2.0	20.0	0.8915131817657572	0.0	0.15	True	10.0	False	False	17034.0	False	Mixed	True	True	0.025	0.0	4.982192469783136	1.5	9.0													
618264.4878	7.408799999975599	processed_trials			20.0	0.8915131817657572					False				Mixed					4.982192469783136		9.0	40.0	40.0	True	False	False	4.982200000000001	4.982200000000001	20.373136501193883	0.6361	-0.2040359588615468	Right	0.6361	
618264.4878	0.6361000000033528	states																																	"       state_name
id               
3   wait_for_poke"
618265.1239	0.8915000000270084	states																																	"        state_name
id                
1   nose_in_center"
618266.0154	0.001999999978579581	states																																	"   state_name
id           
5      go_cue"
618266.0174	4.982199999969453	states																																	"            state_name
id                    
6   wait_for_side_poke"
618270.9996	0.6988000000128523	states																																	"         state_name
id                 
4   announce_reward"
618271.6984	0.1981000000378117	states																																	"   state_name
id           
8      reward"
618271.8965	9.999994654208422e-05	states																																	"    state_name
id            
7   stop_sound"
618271.9678	4.96730000001844	trials	1.0	2.0	40.0	0.9442481879459337	0.0	0.15	True	30.0	False	False	17035.0	False	Mixed	True	False	0.025	0.0	1.3269681709903338	1.5	9.0													
618271.9678	4.96730000001844	processed_trials			40.0	0.9442481879459337					False				Mixed					1.3269681709903338		9.0	40.0	40.0	True	False	False	1.327	1.327	20.373136501193883	2.2345	-0.12212639941658214	Left	0.7697000000000003	
618271.9678	2.234500000020489	states																																	"       state_name
id               
3   wait_for_poke"
618274.2023	0.9442000000271946	states																																	"        state_name
id                
1   nose_in_center"
618275.1465	0.001999999978579581	states																																	"   state_name
id           
5      go_cue"
618275.1485	1.3269999999320135	states																																	"            state_name
id                    
6   wait_for_side_poke"
618276.4755	0.13219999999273568	states																																	"         state_name
id                 
4   announce_reward"
618276.6076999999	0.32730000000447035	states																																	"   state_name
id           
8      reward"
618276.9349999999	0.00010000006295740604	states																																	"    state_name
id            
7   stop_sound"
