onset	duration	nwb_table	target_duration_for_nose_in_center	violation_time_out	reward_volume_ul	nose_in_center	high_ITI	catch_percentage	punish_sound_enabled	cumulative_reward_volume_ul	is_catch	is_warm_up	trials_in_stage	changed	block_type	auto_change_catch_probability	previous_was_violation	time_increment_for_reward_delay	time_increment_for_nose_in_center	reward_delay	target_reward_delay	training_stage	num_trials_in_adaptation_blocks	num_trials_in_mixed_blocks	is_rewarded	is_violation	is_opt_out	wait_time	wait_time_unthresholded	wait_time_threshold	wait_for_center_poke	z_scored_wait_for_center_poke	rewarded_port	inter_trial_interval	state_type
2691533.0322	231.4328000000678	trials	1.0	2.0	20.0	0.9122	0.0	0.15	True	0.0	True	False	6700.0	False	Mixed	True	False	0.025	0.0	3.9392	1.5	9.0													
2691533.0322	231.4328000000678	processed_trials			20.0	0.9122					False				Mixed					3.9392		9.0	40.0	40.0	False	False	False	3.939199999999971	3.939199999999971	36.42602759261345			Right	226.5794	
2691533.0322	226.57940000016242	states																																	"       state_name
id               
3   wait_for_poke"
2691759.6116	0.9121999996714294	states																																	"        state_name
id                
1   nose_in_center"
2691760.5237999996	0.0020000003278255463	states																																	"   state_name
id           
5      go_cue"
2691760.5258	3.9391999999061227	states																																	"            state_name
id                    
6   wait_for_side_poke"
2691764.487	5.556899999734014	trials	1.0	2.0	20.0	0.860340842072476	0.0	0.15	True	0.0	False	False	6702.0	False	Mixed	True	False	0.025	0.0	3.099422068181364	1.5	9.0													
2691764.487	5.556899999734014	processed_trials			20.0	0.860340842072476					False				Mixed					3.099422068181364		9.0	40.0	40.0	True	False	False	3.0993999999999997	3.0993999999999997	36.42602759261345	1.4176	-0.25857842326692343	Left	1.4176	
2691764.487	1.4175999998115003	states																																	"       state_name
id               
3   wait_for_poke"
2691765.9046	0.8603000002913177	states																																	"        state_name
id                
1   nose_in_center"
2691766.7649000003	0.001999999862164259	states																																	"   state_name
id           
5      go_cue"
2691766.7669	3.099400000181049	states																																	"            state_name
id                    
6   wait_for_side_poke"
2691769.8663000003	0.047899999655783176	states																																	"         state_name
id                 
4   announce_reward"
2691769.9142	0.129700000397861	states																																	"   state_name
id           
7      reward"
2691770.0654	8.203499999828637	trials	1.0	2.0	5.0	1.087249929592294	0.0	0.15	True	20.0	False	False	6703.0	False	Mixed	True	False	0.025	0.0	3.0994221	1.5	9.0													
2691770.0654	8.203499999828637	processed_trials			5.0	1.087249929592294					False				Mixed					3.0994221		9.0	40.0	40.0	True	False	False	3.0993999999999993	3.0993999999999993	36.42602759261345	2.2473	-0.2295195118125816	Left	1.2668	
2691770.0654	2.2472999999299645	states																																	"       state_name
id               
3   wait_for_poke"
2691772.3127	1.0871999999508262	states																																	"        state_name
id                
1   nose_in_center"
2691773.3999	0.0020000003278255463	states																																	"   state_name
id           
5      go_cue"
2691773.4019000004	3.099399999715388	states																																	"            state_name
id                    
6   wait_for_side_poke"
2691776.5013	1.7038000002503395	states																																	"         state_name
id                 
4   announce_reward"
2691778.2051000004	0.06379999965429306	states																																	"   state_name
id           
7      reward"
2691778.2905	3.2790999999269843	trials	1.0	2.0	10.0	0.9500289960005008	0.0	0.15	True	25.0	False	False	6704.0	False	Mixed	True	False	0.025	0.0	3.795640014056488	1.5	9.0													
2691778.2905	3.2790999999269843	processed_trials			10.0	0.9500289960005008					False				Mixed					3.795640014056488		9.0	40.0	40.0	False	True	False			36.42602759261345	1.197	-0.26630458436952414	Left	0.7598	
2691778.2905	1.1970000001601875	states																																	"       state_name
id               
3   wait_for_poke"
2691779.4875000003	0.08209999976679683	states																																	"        state_name
id                
1   nose_in_center"
2691779.5696	2.0	states																																	"          state_name
id                  
2   punish_violation"
2691781.5903	30.918500000145286	trials	1.0	2.0	10.0	1.1830170658374315	0.0	0.15	True	25.0	True	False	6705.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
2691781.5903	30.918500000145286	processed_trials			10.0	1.1830170658374315					True				Mixed					100.0		9.0	40.0	40.0	False	False	True	5.0517999999999965	5.0517999999999965	36.42602759261345	24.4817	0.5492046786664088	Right	24.4817	
2691781.5903	24.481699999887496	states																																	"       state_name
id               
3   wait_for_poke"
2691806.0719999997	1.183000000193715	states																																	"        state_name
id                
1   nose_in_center"
2691807.255	0.001999999862164259	states																																	"   state_name
id           
5      go_cue"
2691807.2569999998	5.051800000015646	states																																	"            state_name
id                    
6   wait_for_side_poke"
2691812.3087999998	0.20000000018626451	states																																	"   state_name
id           
0     opt_out"
2691812.532	3.365999999921769	trials	1.0	2.0	5.0	1.1830171	0.0	0.15	True	25.0	False	False	6706.0	False	Mixed	True	False	0.025	0.0	1.7333323367824987	1.5	9.0													
2691812.532	3.365999999921769	processed_trials			5.0	1.1830171					False				Mixed					1.7333323367824987		9.0	40.0	40.0	True	False	False	1.7333000000000003	1.7333000000000003	36.42602759261345	0.2885	-0.2981233394090198	Left	0.2885	
2691812.532	0.28849999979138374	states																																	"       state_name
id               
3   wait_for_poke"
2691812.8205	1.183000000193715	states																																	"        state_name
id                
1   nose_in_center"
2691814.0035	0.001999999862164259	states																																	"   state_name
id           
5      go_cue"
2691814.0055	1.7332999999634922	states																																	"            state_name
id                    
6   wait_for_side_poke"
2691815.7388	0.0953999999910593	states																																	"         state_name
id                 
4   announce_reward"
2691815.8342	0.06380000011995435	states																																	"   state_name
id           
7      reward"
2691815.9234	4.447900000028312	trials	1.0	2.0	10.0	0.8207831630741822	0.0	0.15	True	30.0	False	False	6707.0	False	Mixed	True	False	0.025	0.0	1.7333323	1.5	9.0													
2691815.9234	4.447900000028312	processed_trials			10.0	0.8207831630741822					False				Mixed					1.7333323		9.0	40.0	40.0	True	False	False	1.7333000000000003	1.7333000000000003	36.42602759261345	1.776	-0.2460260382298786	Left	0.9642000000000001	
2691815.9234	1.7760000000707805	states																																	"       state_name
id               
3   wait_for_poke"
2691817.6994000003	0.8207999998703599	states																																	"        state_name
id                
1   nose_in_center"
2691818.5202	0.001999999862164259	states																																	"   state_name
id           
5      go_cue"
2691818.5222	1.7333000004291534	states																																	"            state_name
id                    
6   wait_for_side_poke"
2691820.2555000004	0.030199999921023846	states																																	"         state_name
id                 
4   announce_reward"
2691820.2857000004	0.08559999987483025	states																																	"   state_name
id           
7      reward"
2691820.3943	3.8423000001348555	trials	1.0	2.0	40.0	1.015140176076415	0.0	0.15	True	40.0	False	False	6708.0	False	Mixed	True	False	0.025	0.0	0.01940465034061914	1.5	9.0													
2691820.3943	3.8423000001348555	processed_trials			40.0	1.015140176076415					False				Mixed					0.01940465034061914		9.0	40.0	40.0	True	False	False	0.019400000000000084	0.019400000000000084	36.42602759261345	1.7170999999999998	-0.2480889162395938	Right	0.8152999999999999	
2691820.3943	1.7171000000089407	states																																	"       state_name
id               
3   wait_for_poke"
2691822.1114	1.015099999960512	states																																	"        state_name
id                
1   nose_in_center"
2691823.1265	0.001999999862164259	states																																	"   state_name
id           
5      go_cue"
2691823.1284999996	0.019400000106543303	states																																	"            state_name
id                    
6   wait_for_side_poke"
2691823.1478999997	0.7513999999500811	states																																	"         state_name
id                 
4   announce_reward"
2691823.8992999997	0.3373000002466142	states																																	"   state_name
id           
7      reward"
2691824.2599	4.717800000216812	trials	1.0	2.0	40.0	0.8434724618267878	0.0	0.15	True	80.0	False	False	6709.0	False	Mixed	True	False	0.025	0.0	5.123251844494617	1.5	9.0													
2691824.2599	4.717800000216812	processed_trials			40.0	0.8434724618267878					False				Mixed					5.123251844494617		9.0	40.0	40.0	False	True	False			36.42602759261345	2.7140999999999997	-0.21317059067616267	Right	1.6637999999999997	
2691824.2599	2.7140999999828637	states																																	"       state_name
id               
3   wait_for_poke"
2691826.974	0.0037000002339482307	states																																	"        state_name
id                
1   nose_in_center"
2691826.9777	2.0	states																																	"          state_name
id                  
2   punish_violation"
2691829.0024	3.2066999999806285	trials	1.0	2.0	40.0	1.054898946219465	0.0	0.15	True	80.0	False	False	6710.0	False	Mixed	True	True	0.025	0.0	1.1903795101623305	1.5	9.0													
2691829.0024	3.2066999999806285	processed_trials			40.0	1.054898946219465					False				Mixed					1.1903795101623305		9.0	40.0	40.0	True	False	False	1.1904000000000003	1.1904000000000003	36.42602759261345	0.5592	-0.28864250617930987	Right	0.5592	
2691829.0024	0.5592000000178814	states																																	"       state_name
id               
3   wait_for_poke"
2691829.5616	1.05489999987185	states																																	"        state_name
id                
1   nose_in_center"
2691830.6165	0.0020000003278255463	states																																	"   state_name
id           
5      go_cue"
2691830.6185000003	1.190399999730289	states																																	"            state_name
id                    
6   wait_for_side_poke"
2691831.8089	0.06290000025182962	states																																	"         state_name
id                 
4   announce_reward"
2691831.8718000003	0.33729999978095293	states																																	"   state_name
id           
7      reward"
2691832.2356	4.595600000116974	trials	1.0	2.0	20.0	1.0548989	0.0	0.15	True	120.0	True	False	6711.0	False	Mixed	True	False	0.025	0.0	100.0	1.5	9.0													
2691832.2356	4.595600000116974	processed_trials			20.0	1.0548989					True				Mixed					100.0		9.0	40.0	40.0	False	True	False			36.42602759261345	2.526	-0.21975849141686618	Right	1.8017999999999996	
2691832.2356	2.5260000000707805	states																																	"       state_name
id               
3   wait_for_poke"
2691834.7616	0.0696000000461936	states																																	"        state_name
id                
1   nose_in_center"
2691834.8312	2.0	states																																	"          state_name
id                  
2   punish_violation"
2691836.858	8.802900000009686	trials	1.0	2.0	20.0	0.8233399449667779	0.0	0.15	True	120.0	False	False	6712.0	False	Mixed	True	True	0.025	0.0	4.691321042337092	1.5	9.0													
2691836.858	8.802900000009686	processed_trials			20.0	0.8233399449667779					False				Mixed					4.691321042337092		9.0	40.0	40.0	True	False	False	4.6913	4.6913	36.42602759261345	2.1816	-0.23182054891340148	Right	2.1816	
2691836.858	2.1815999997779727	states																																	"       state_name
id               
3   wait_for_poke"
2691839.0396	0.8233000002801418	states																																	"        state_name
id                
1   nose_in_center"
2691839.8629	0.001999999862164259	states																																	"   state_name
id           
5      go_cue"
2691839.8649	4.691300000064075	states																																	"            state_name
id                    
6   wait_for_side_poke"
2691844.5562	0.9083000002428889	states																																	"         state_name
id                 
4   announce_reward"
2691845.4645000002	0.19639999978244305	states																																	"   state_name
id           
7      reward"
2691845.6888	6.773499999660999	trials	1.0	2.0	5.0	0.9918770644207088	0.0	0.15	True	140.0	False	False	6713.0	False	Mixed	True	False	0.025	0.0	2.195393265084026	1.5	9.0													
2691845.6888	6.773499999660999	processed_trials			5.0	0.9918770644207088					False				Mixed					2.195393265084026		9.0	40.0	40.0	False	True	False			36.42602759261345	4.4719	-0.15160646562561178	Left	2.6431999999999998	
2691845.6888	4.471899999771267	states																																	"       state_name
id               
3   wait_for_poke"
2691850.1607	0.3016000003553927	states																																	"        state_name
id                
1   nose_in_center"
2691850.4623000002	2.0	states																																	"          state_name
id                  
2   punish_violation"
2691852.491	22.45449999999255	trials	1.0	2.0	5.0	1.0829866930964707	0.0	0.15	True	140.0	False	False	6714.0	False	Mixed	True	True	0.025	0.0	0.2804229248501111	1.5	9.0													
2691852.491	22.45449999999255	processed_trials			5.0	1.0829866930964707					False				Mixed					0.2804229248501111		9.0	40.0	40.0	True	False	False	0.2804000000000002	0.2804000000000002	36.42602759261345	20.656200000000002	0.4152226782221703	Right	20.656200000000002	
2691852.491	20.656200000084937	states																																	"       state_name
id               
3   wait_for_poke"
2691873.1472	1.0830000001005828	states																																	"        state_name
id                
1   nose_in_center"
2691874.2302	0.001999999862164259	states																																	"   state_name
id           
5      go_cue"
2691874.2322	0.28040000004693866	states																																	"            state_name
id                    
6   wait_for_side_poke"
2691874.5126	0.3459000000730157	states																																	"         state_name
id                 
4   announce_reward"
2691874.8585	0.08699999982491136	states																																	"   state_name
id           
7      reward"
2691874.9753	4.675499999895692	trials	1.0	2.0	10.0	1.0901238496960204	0.0	0.15	True	145.0	False	False	6715.0	False	Mixed	True	False	0.025	0.0	1.4148697115409687	1.5	9.0													
2691874.9753	4.675499999895692	processed_trials			10.0	1.0901238496960204					False				Mixed					1.4148697115409687		9.0	40.0	40.0	True	False	False	1.4149000000000007	1.4149000000000007	36.42602759261345	1.6411	-0.25075069431664576	Left	0.8123	
2691874.9753	1.6411000001244247	states																																	"       state_name
id               
3   wait_for_poke"
2691876.6164	1.0900999996811152	states																																	"        state_name
id                
1   nose_in_center"
2691877.7065	0.0020000003278255463	states																																	"   state_name
id           
5      go_cue"
2691877.7085	1.4148999997414649	states																																	"            state_name
id                    
6   wait_for_side_poke"
2691879.1234	0.4418000001460314	states																																	"         state_name
id                 
4   announce_reward"
2691879.5652	0.08559999987483025	states																																	"   state_name
id           
7      reward"
2691879.6807	3.6820000000298023	trials	1.0	2.0	5.0	1.0901238	0.0	0.15	True	155.0	False	False	6716.0	False	Mixed	True	False	0.025	0.0	1.5585255254720582	1.5	9.0													
2691879.6807	3.6820000000298023	processed_trials			5.0	1.0901238					False				Mixed					1.5585255254720582		9.0	40.0	40.0	False	True	False			36.42602759261345	1.6715	-0.249685983085825	Right	0.8677	
2691879.6807	1.6715000001713634	states																																	"       state_name
id               
3   wait_for_poke"
2691881.3522	0.010499999858438969	states																																	"        state_name
id                
1   nose_in_center"
2691881.3627	2.0	states																																	"          state_name
id                  
2   punish_violation"
