onset	duration	nwb_table	target_duration_for_nose_in_center	violation_time_out	reward_volume_ul	nose_in_center	high_ITI	catch_percentage	punish_sound_enabled	cumulative_reward_volume_ul	is_catch	is_warm_up	trials_in_stage	changed	block_type	auto_change_catch_probability	previous_was_violation	time_increment_for_reward_delay	time_increment_for_nose_in_center	reward_delay	target_reward_delay	training_stage	num_trials_in_adaptation_blocks	num_trials_in_mixed_blocks	is_rewarded	is_violation	is_opt_out	wait_time	wait_time_unthresholded	wait_time_threshold	wait_for_center_poke	z_scored_wait_for_center_poke	rewarded_port	inter_trial_interval	state_type
2424466.8635	58.99310000007972	trials	1.0	2.0	20.0	1.1121	0.0	0.35	True	0.0	False	False	32527.0	False	Mixed	True	False	0.025	0.0	9.6498	1.5	9.0													
2424466.8635	58.99310000007972	processed_trials			20.0	1.1121					False				Mixed					9.6498		9.0	40.0	40.0	False	False	True	6.600300000000004	6.600300000000004	16.328661017111735			Left	51.0785	
2424466.8635	51.07849999982864	states																																	"       state_name
id               
3   wait_for_poke"
2424517.942	1.1121000000275671	states																																	"        state_name
id                
1   nose_in_center"
2424519.0541	0.0020000003278255463	states																																	"   state_name
id           
5      go_cue"
2424519.0561	6.6002999995835125	states																																	"            state_name
id                    
6   wait_for_side_poke"
2424525.6563999997	0.20000000018626451	states																																	"   state_name
id           
0     opt_out"
2424525.8564	9.999983012676239e-05	states																																	"    state_name
id            
7   stop_sound"
2424525.8838	2.3439000002108514	trials	1.0	2.0	5.0	1.0115305053852806	0.0	0.35	True	0.0	False	False	32529.0	False	Mixed	True	False	0.025	0.0	0.05806589033941993	1.5	9.0													
2424525.8838	2.3439000002108514	processed_trials			5.0	1.0115305053852806					False				Mixed					0.05806589033941993		9.0	40.0	40.0	False	True	False			16.328661017111735	0.2927	-0.13226758047659912	Right	0.2927	
2424525.8838	0.29270000010728836	states																																	"       state_name
id               
3   wait_for_poke"
2424526.1765	0.05109999980777502	states																																	"        state_name
id                
1   nose_in_center"
2424526.2276	2.0	states																																	"          state_name
id                  
2   punish_violation"
2424528.2537	6.881000000052154	trials	1.0	2.0	5.0	0.9409419397958839	0.0	0.35	True	0.0	True	False	32530.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
2424528.2537	6.881000000052154	processed_trials			5.0	0.9409419397958839					True				Mixed					100.0		9.0	40.0	40.0	False	False	True	4.4617	4.4617	16.328661017111735	1.2762	-0.11954892672316231	Left	1.2762	
2424528.2537	1.2762000001966953	states																																	"       state_name
id               
3   wait_for_poke"
2424529.5299	0.9408999998122454	states																																	"        state_name
id                
1   nose_in_center"
2424530.4708	0.001999999862164259	states																																	"   state_name
id           
5      go_cue"
2424530.4727999996	4.461700000334531	states																																	"            state_name
id                    
6   wait_for_side_poke"
2424534.9345	0.19999999972060323	states																																	"   state_name
id           
0     opt_out"
2424535.1344999997	0.0001000002957880497	states																																	"    state_name
id            
7   stop_sound"
2424535.1631	3.0501000001095235	trials	1.0	2.0	80.0	1.05940848067151	0.0	0.35	True	0.0	False	False	32531.0	False	Mixed	True	False	0.025	0.0	0.7037056651841307	1.5	9.0													
2424535.1631	3.0501000001095235	processed_trials			80.0	1.05940848067151					False				Mixed					0.7037056651841307		9.0	40.0	40.0	True	False	False	0.7037000000000002	0.7037000000000002	16.328661017111735	0.2661	-0.13261157253541095	Right	0.2661	
2424535.1631	0.2661000001244247	states																																	"       state_name
id               
3   wait_for_poke"
2424535.4292	1.059399999678135	states																																	"        state_name
id                
1   nose_in_center"
2424536.4886	0.0020000003278255463	states																																	"   state_name
id           
5      go_cue"
2424536.4906	0.7036999999545515	states																																	"            state_name
id                    
6   wait_for_side_poke"
2424537.1943	0.09860000014305115	states																																	"         state_name
id                 
4   announce_reward"
2424537.2929000002	0.920099999755621	states																																	"   state_name
id           
8      reward"
2424538.213	9.999983012676239e-05	states																																	"    state_name
id            
7   stop_sound"
2424538.237	7.170699999667704	trials	1.0	2.0	20.0	1.0594085	0.0	0.35	True	80.0	False	False	32532.0	False	Mixed	True	False	0.025	0.0	15.402142784189154	1.5	9.0													
2424538.237	7.170699999667704	processed_trials			20.0	1.0594085					False				Mixed					15.402142784189154		9.0	40.0	40.0	False	True	False			16.328661017111735	5.1021	-0.07007226439954872	Left	1.5060000000000002	
2424538.237	5.102099999785423	states																																	"       state_name
id               
3   wait_for_poke"
2424543.3391	0.06850000005215406	states																																	"        state_name
id                
1   nose_in_center"
2424543.4076	2.0	states																																	"          state_name
id                  
2   punish_violation"
2424545.4331	2.600199999753386	trials	1.0	2.0	20.0	1.1461865814679952	0.0	0.35	True	80.0	True	False	32533.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
2424545.4331	2.600199999753386	processed_trials			20.0	1.1461865814679952					True				Mixed					100.0		9.0	40.0	40.0	False	True	False			16.328661017111735	0.5908	-0.1284125416520953	Left	0.5908	
2424545.4331	0.5907999998889863	states																																	"       state_name
id               
3   wait_for_poke"
2424546.0239	0.00930000003427267	states																																	"        state_name
id                
1   nose_in_center"
2424546.0332	2.0	states																																	"          state_name
id                  
2   punish_violation"
2424548.065	2.908199999947101	trials	1.0	2.0	20.0	1.0774161551915646	0.0	0.35	True	80.0	False	False	32534.0	False	Mixed	True	True	0.025	0.0	1.3448469759672388	1.5	9.0													
2424548.065	2.908199999947101	processed_trials			20.0	1.0774161551915646					False				Mixed					1.3448469759672388		9.0	40.0	40.0	True	False	False	1.3448000000000002	1.3448000000000002	16.328661017111735	0.2042	-0.13341206533392413	Right	0.2042	
2424548.065	0.20420000003650784	states																																	"       state_name
id               
3   wait_for_poke"
2424548.2692	1.077399999834597	states																																	"        state_name
id                
1   nose_in_center"
2424549.3466	0.0020000003278255463	states																																	"   state_name
id           
5      go_cue"
2424549.3486	1.3447999996133149	states																																	"            state_name
id                    
6   wait_for_side_poke"
2424550.6933999998	0.0400000000372529	states																																	"         state_name
id                 
4   announce_reward"
2424550.7334	0.2395999999716878	states																																	"   state_name
id           
8      reward"
2424550.9729999998	0.0001000002957880497	states																																	"    state_name
id            
7   stop_sound"
2424551.004	5.678299999795854	trials	1.0	2.0	10.0	0.9771293348608474	0.0	0.35	True	100.0	True	False	32535.0	False	Mixed	True	False	0.025	0.0	100.0	1.5	9.0													
2424551.004	5.678299999795854	processed_trials			10.0	0.9771293348608474					True				Mixed					100.0		9.0	40.0	40.0	False	True	False			16.328661017111735	3.1923000000000004	-0.09476985965965411	Left	0.6257000000000006	
2424551.004	3.1923000002279878	states																																	"       state_name
id               
3   wait_for_poke"
2424554.1963000004	0.48589999973773956	states																																	"        state_name
id                
1   nose_in_center"
2424554.6822	2.0	states																																	"          state_name
id                  
2   punish_violation"
2424556.7106	4.801200000103563	trials	1.0	2.0	10.0	1.1097372491547224	0.0	0.35	True	100.0	False	False	32536.0	False	Mixed	True	True	0.025	0.0	3.0986180577160645	1.5	9.0													
