onset	duration	nwb_table	target_duration_for_nose_in_center	violation_time_out	reward_volume_ul	nose_in_center	catch_percentage	punish_sound_enabled	cumulative_reward_volume_ul	is_catch	is_warm_up	trials_in_stage	changed	block_type	auto_change_catch_probability	previous_was_violation	time_increment_for_reward_delay	time_increment_for_nose_in_center	reward_delay	target_reward_delay	training_stage	num_trials_in_adaptation_blocks	num_trials_in_mixed_blocks	is_rewarded	is_violation	is_opt_out	wait_time	wait_time_unthresholded	wait_time_threshold	wait_for_center_poke	z_scored_wait_for_center_poke	rewarded_port	inter_trial_interval	state_type
1308344.8581	213.82329999981448	trials	1.0	2.0	80.0	0.99683	0.35	True	0.0	False	False	5117.0	False	Mixed	True	False	0.025	0.0	5.1614	1.5	9.0													
1308344.8581	213.82329999981448	processed_trials			80.0	0.99683				False				Mixed					5.1614		9.0	40.0	40.0	False	True	False			20.347301156158494			Left	211.795	
1308344.8581	211.7949999999255	states																																"       state_name
id               
3   wait_for_poke"
1308556.6531	0.028300000121816993	states																																"        state_name
id                
1   nose_in_center"
1308556.6814000001	2.0	states																																"          state_name
id                  
2   punish_violation"
1308558.7017	3.1546999998390675	trials	1.0	2.0	80.0	1.1556172063780057	0.35	True	0.0	False	False	5119.0	False	Mixed	True	True	0.025	0.0	2.8568635403186105	1.5	9.0													
1308558.7017	3.1546999998390675	processed_trials			80.0	1.1556172063780057				False				Mixed					2.8568635403186105		9.0	40.0	40.0	False	True	False			20.347301156158494	1.0946	-0.18964010456839606	Left	1.0946	
1308558.7017	1.0945999999530613	states																																"       state_name
id               
3   wait_for_poke"
1308559.7963	0.06010000011883676	states																																"        state_name
id                
1   nose_in_center"
1308559.8564000002	2.0	states																																"          state_name
id                  
2   punish_violation"
1308561.8744	3.095899999840185	trials	1.0	2.0	80.0	1.1890702137820464	0.35	True	0.0	True	False	5120.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
1308561.8744	3.095899999840185	processed_trials			80.0	1.1890702137820464				True				Mixed					100.0		9.0	40.0	40.0	False	True	False			20.347301156158494	1.0352000000000001	-0.19267667975539918	Right	1.0352000000000001	
1308561.8744	1.0352000000420958	states																																"       state_name
id               
3   wait_for_poke"
1308562.9096000001	0.06070000003091991	states																																"        state_name
id                
1   nose_in_center"
1308562.9703000002	2.0	states																																"          state_name
id                  
2   punish_violation"
1308564.9896	2.4742000000551343	trials	1.0	2.0	80.0	0.9637067532161565	0.35	True	0.0	True	False	5121.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
1308564.9896	2.4742000000551343	processed_trials			80.0	0.9637067532161565				True				Mixed					100.0		9.0	40.0	40.0	False	True	False			20.347301156158494	0.4327	-0.22347695837777962	Right	0.4327	
1308564.9896	0.4327000000048429	states																																"       state_name
id               
3   wait_for_poke"
1308565.4223	0.04150000005029142	states																																"        state_name
id                
1   nose_in_center"
1308565.4638	2.0	states																																"          state_name
id                  
2   punish_violation"
1308567.4841	3.5519999999087304	trials	1.0	2.0	80.0	0.8365655939737056	0.35	True	0.0	False	False	5122.0	False	Mixed	True	True	0.025	0.0	1.6822501456720182	1.5	9.0													
