onset	duration	nwb_table	target_duration_for_nose_in_center	violation_time_out	reward_volume_ul	nose_in_center	catch_percentage	punish_sound_enabled	cumulative_reward_volume_ul	is_catch	is_warm_up	trials_in_stage	changed	block_type	auto_change_catch_probability	previous_was_violation	time_increment_for_reward_delay	time_increment_for_nose_in_center	reward_delay	target_reward_delay	training_stage	num_trials_in_adaptation_blocks	num_trials_in_mixed_blocks	is_rewarded	is_violation	is_opt_out	wait_time	wait_time_unthresholded	wait_time_threshold	wait_for_center_poke	z_scored_wait_for_center_poke	rewarded_port	inter_trial_interval	state_type
96887.3563	175.648199999996	trials	1.0	2.0	40.0	0.9659	0.35	True	0.0	False	False	8216.0	False	Mixed	True	False	0.025	0.0	2.2546108893082177	1.5	9.0													
96887.3563	175.648199999996	processed_trials			40.0	0.9659				False				Mixed					2.2546108893082177		9.0	40.0	40.0	False	True	False			20.347301156158494			Left	173.2645	
96887.3563	173.26450000000477	states																																"       state_name
id               
3   wait_for_poke"
97060.6208	0.3836999999912223	states																																"        state_name
id                
1   nose_in_center"
97061.0045	2.0	states																																"          state_name
id                  
2   punish_violation"
97063.0245	3.9109000000025844	trials	1.0	2.0	40.0	1.0988750574193245	0.35	True	0.0	False	False	8218.0	False	Mixed	True	True	0.025	0.0	2.2546109	1.5	9.0													
97063.0245	3.9109000000025844	processed_trials			40.0	1.0988750574193245				False				Mixed					2.2546109		9.0	40.0	40.0	False	True	False			20.347301156158494	1.3129000000000002	-0.19126591769750792	Left	1.3129000000000002	
97063.0245	1.312900000004447	states																																"       state_name
id               
3   wait_for_poke"
97064.3374	0.5979999999981374	states																																"        state_name
id                
1   nose_in_center"
97064.9354	2.0	states																																"          state_name
id                  
2   punish_violation"
97066.9541	2.376799999998184	trials	1.0	2.0	40.0	0.8100252509696858	0.35	True	0.0	True	False	8219.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
97066.9541	2.376799999998184	processed_trials			40.0	0.8100252509696858				True				Mixed					100.0		9.0	40.0	40.0	False	True	False			20.347301156158494	0.1348	-0.23548619086537048	Right	0.1348	
97066.9541	0.13479999999981374	states																																"       state_name
id               
3   wait_for_poke"
97067.0889	0.24199999999837019	states																																"        state_name
id                
1   nose_in_center"
97067.3309	2.0	states																																"          state_name
id                  
2   punish_violation"
97069.3499	7.898600000000442	trials	1.0	2.0	40.0	1.114379574410041	0.35	True	0.0	True	False	8220.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
97069.3499	7.898600000000442	processed_trials			40.0	1.114379574410041				True				Mixed					100.0		9.0	40.0	40.0	False	False	True	5.569800000000001	5.569800000000001	20.347301156158494	1.0124	-0.20254525908358947	Left	1.0124	
97069.3499	1.0124000000068918	states																																"       state_name
id               
3   wait_for_poke"
97070.36230000001	1.1143999999912921	states																																"        state_name
id                
1   nose_in_center"
97071.4767	0.0020000000076834112	states																																"   state_name
id           
5      go_cue"
97071.4787	5.569799999997485	states																																"            state_name
id                    
6   wait_for_side_poke"
97077.0485	0.19999999999708962	states																																"   state_name
id           
0     opt_out"
