onset	duration	nwb_table	target_duration_for_nose_in_center	violation_time_out	reward_volume_ul	nose_in_center	high_ITI	catch_percentage	punish_sound_enabled	cumulative_reward_volume_ul	is_catch	is_warm_up	trials_in_stage	changed	block_type	auto_change_catch_probability	previous_was_violation	time_increment_for_reward_delay	time_increment_for_nose_in_center	reward_delay	target_reward_delay	training_stage	num_trials_in_adaptation_blocks	num_trials_in_mixed_blocks	is_rewarded	is_violation	is_opt_out	wait_time	wait_time_unthresholded	wait_time_threshold	wait_for_center_poke	z_scored_wait_for_center_poke	rewarded_port	inter_trial_interval	state_type
1045362.8043	70.10060000000522	trials	1.0	2.0	5.0	0.96287	0.0	0.15	True	0.0	False	False	1432.0	False	Mixed	True	False	0.025	0.0	0.62763	1.5	9.0													
1045362.8043	70.10060000000522	processed_trials			5.0	0.96287					False				Mixed					0.62763		9.0	40.0	40.0	False	True	False			25.2220718767219			Right	67.3334	
1045362.8043	67.33340000000317	states																																	"       state_name
id               
3   wait_for_poke"
1045430.1377	0.7672000000020489	states																																	"        state_name
id                
1   nose_in_center"
1045430.9049	2.0	states																																	"          state_name
id                  
2   punish_violation"
1045432.9274	41.98019999999087	trials	1.0	2.0	5.0	0.9761024822951434	0.0	0.15	True	0.0	False	False	1434.0	False	Mixed	False	True	0.025	0.0	6.166420530363716	1.5	9.0													
1045432.9274	41.98019999999087	processed_trials			5.0	0.9761024822951434					False				Mixed					6.166420530363716		9.0	40.0	40.0	False	True	False			25.2220718767219	39.57	1.536682966929766	Right	39.57	
1045432.9274	39.56999999994878	states																																	"       state_name
id               
3   wait_for_poke"
1045472.4974	0.4102000000420958	states																																	"        state_name
id                
1   nose_in_center"
1045472.9076	2.0	states																																	"          state_name
id                  
2   punish_violation"
1045474.9345	9.314800000051036	trials	1.0	2.0	5.0	1.1133094469671998	0.0	0.35	True	0.0	False	False	1435.0	False	Mixed	False	True	0.025	0.0	0.03365780991432743	1.5	9.0													
1045474.9345	9.314800000051036	processed_trials			5.0	1.1133094469671998					False				Mixed					0.03365780991432743		9.0	40.0	40.0	False	True	False			25.2220718767219	6.3594	-0.06438908596018378	Left	6.3594	
1045474.9345	6.359399999957532	states																																	"       state_name
id               
3   wait_for_poke"
1045481.2938999999	0.9554000000935048	states																																	"        state_name
id                
1   nose_in_center"
1045482.2493	2.0	states																																	"          state_name
id                  
2   punish_violation"
1045484.2782	3.900000000023283	trials	1.0	2.0	5.0	1.1133094	0.0	0.35	True	0.0	True	False	1436.0	False	Mixed	False	True	0.025	0.0	100.0	1.5	9.0													
1045484.2782	3.900000000023283	processed_trials			5.0	1.1133094					True				Mixed					100.0		9.0	40.0	40.0	False	True	False			25.2220718767219	0.8734	-0.32886733333163337	Right	0.8734	
1045484.2782	0.8734000000404194	states																																	"       state_name
id               
3   wait_for_poke"
1045485.1516	1.0265999999828637	states																																	"        state_name
id                
1   nose_in_center"
1045486.1782	2.0	states																																	"          state_name
id                  
2   punish_violation"
1045488.2043	3.397499999962747	trials	1.0	2.0	5.0	0.9168909678867149	0.0	0.35	True	0.0	True	False	1437.0	False	Mixed	False	True	0.025	0.0	100.0	1.5	9.0													
1045488.2043	3.397499999962747	processed_trials			5.0	0.9168909678867149					True				Mixed					100.0		9.0	40.0	40.0	False	True	False			25.2220718767219	1.0328	-0.32118271199896675	Left	1.0328	
