onset	duration	nwb_table	target_duration_for_nose_in_center	violation_time_out	reward_volume_ul	nose_in_center	high_ITI	catch_percentage	punish_sound_enabled	cumulative_reward_volume_ul	is_catch	is_warm_up	trials_in_stage	changed	block_type	auto_change_catch_probability	previous_was_violation	time_increment_for_reward_delay	time_increment_for_nose_in_center	reward_delay	target_reward_delay	training_stage	num_trials_in_adaptation_blocks	num_trials_in_mixed_blocks	is_rewarded	is_violation	is_opt_out	wait_time	wait_time_unthresholded	wait_time_threshold	wait_for_center_poke	z_scored_wait_for_center_poke	rewarded_port	inter_trial_interval	state_type
518232.1849	16.0451999999932	trials	1.0	2.0	5.0	1.1016	0.0	0.35	True	0.0	False	False	37217.0	False	Mixed	True	False	0.025	0.0	2.822499659551182	1.5	9.0													
518232.1849	16.0451999999932	processed_trials			5.0	1.1016					False				Mixed					2.822499659551182		9.0	40.0	40.0	False	True	False			16.328661017111735			Right	14.0238	
518232.1849	14.023800000024494	states																																	"       state_name
id               
3   wait_for_poke"
518246.2087	0.02139999996870756	states																																	"        state_name
id                
1   nose_in_center"
518246.2301	2.0	states																																	"          state_name
id                  
2   punish_violation"
518248.2579	16.425199999997858	trials	1.0	2.0	5.0	0.9670517403865877	0.0	0.35	True	0.0	False	False	37219.0	False	Mixed	True	True	0.025	0.0	6.616085036917418	1.5	9.0													
518248.2579	16.425199999997858	processed_trials			5.0	0.9670517403865877					False				Mixed					6.616085036917418		9.0	40.0	40.0	False	True	False			16.328661017111735	14.3604	-0.06116846665440114	Left	14.3604	
518248.2579	14.36040000000503	states																																	"       state_name
id               
3   wait_for_poke"
518262.61830000003	0.06479999999282882	states																																	"        state_name
id                
1   nose_in_center"
518262.6831	2.0	states																																	"          state_name
id                  
2   punish_violation"
518264.704	97.15779999998631	trials	1.0	2.0	5.0	1.1337758643415352	0.0	0.35	True	0.0	True	False	37220.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
518264.704	97.15779999998631	processed_trials			5.0	1.1337758643415352					True				Mixed					100.0		9.0	40.0	40.0	False	True	False			16.328661017111735	94.1392	0.776796769172194	Right	94.1392	
518264.704	94.13919999997597	states																																	"       state_name
id               
3   wait_for_poke"
518358.8432	1.0186000000103377	states																																	"        state_name
id                
1   nose_in_center"
518359.8618	2.0	states																																	"          state_name
id                  
2   punish_violation"
518361.8835	5.740999999979977	trials	1.0	2.0	5.0	1.1337759	0.0	0.35	True	0.0	True	False	37221.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
518361.8835	5.740999999979977	processed_trials			5.0	1.1337759					True				Mixed					100.0		9.0	40.0	40.0	False	True	False			16.328661017111735	2.8907	-0.18164169845734	Right	2.8907	
518361.8835	2.8906999999890104	states																																	"       state_name
id               
3   wait_for_poke"
518364.7742	0.8502999999909662	states																																	"        state_name
id                
1   nose_in_center"
518365.6245	2.0	states																																	"          state_name
id                  
2   punish_violation"
518367.6528	23.93480000004638	trials	1.0	2.0	5.0	1.0784741768147001	0.0	0.35	True	0.0	False	False	37222.0	False	Mixed	True	True	0.025	0.0	8.04241804139166	1.5	9.0													
518367.6528	23.93480000004638	processed_trials			5.0	1.0784741768147001					False				Mixed					8.04241804139166		9.0	40.0	40.0	False	True	False			16.328661017111735	21.700599999999998	0.01593011622744681	Right	21.700599999999998	
518367.6528	21.700599999981932	states																																	"       state_name
id               
3   wait_for_poke"
518389.35339999996	0.23420000000623986	states																																	"        state_name
id                
1   nose_in_center"
518389.58759999997	2.0	states																																	"          state_name
id                  
2   punish_violation"
