onset	duration	nwb_table	target_duration_for_nose_in_center	violation_time_out	reward_volume_ul	nose_in_center	high_ITI	catch_percentage	punish_sound_enabled	cumulative_reward_volume_ul	is_catch	is_warm_up	trials_in_stage	changed	block_type	auto_change_catch_probability	previous_was_violation	time_increment_for_reward_delay	time_increment_for_nose_in_center	reward_delay	target_reward_delay	training_stage	num_trials_in_adaptation_blocks	num_trials_in_mixed_blocks	is_rewarded	is_violation	is_opt_out	wait_time	wait_time_unthresholded	wait_time_threshold	wait_for_center_poke	z_scored_wait_for_center_poke	rewarded_port	inter_trial_interval	state_type
2756287.4327	17.985800000373274	trials	1.0	4.0	5.0	1.0583	0.0	0.15	True	0.0	True	False	39579.0	False	Mixed	True	False	0.025	0.0	0.11219	1.5	9.0													
2756287.4327	17.985800000373274	processed_trials			5.0	1.0583					False				Mixed					0.11219		9.0	40.0	40.0	False	True	False			20.373136501193883			Right	13.9161	
2756287.4327	13.916100000031292	states																																	"       state_name
id               
3   wait_for_poke"
2756301.3488	0.06969999987632036	states																																	"        state_name
id                
1   nose_in_center"
2756301.4184999997	4.0	states																																	"          state_name
id                  
2   punish_violation"
2756305.4387	43.97840000037104	trials	1.0	4.0	5.0	0.8086210854352103	0.0	0.15	True	0.0	False	False	39581.0	False	Mixed	True	True	0.025	0.0	0.2522651241519682	1.5	9.0													
2756305.4387	43.97840000037104	processed_trials			5.0	0.8086210854352103					False				Mixed					0.2522651241519682		9.0	40.0	40.0	False	True	False			20.373136501193883	39.3598	4.086971626511164	Right	39.3598	
2756305.4387	39.35980000020936	states																																	"       state_name
id               
3   wait_for_poke"
2756344.7985	0.6185999996960163	states																																	"        state_name
id                
1   nose_in_center"
2756345.4170999997	4.0	states																																	"          state_name
id                  
2   punish_violation"
2756349.4451	2.6988999997265637	trials	1.0	4.0	5.0	0.9395201779596349	0.0	0.15	True	0.0	False	False	39582.0	False	Mixed	True	True	0.025	0.0	0.47035315247549137	1.5	9.0													
2756349.4451	2.6988999997265637	processed_trials			5.0	0.9395201779596349					False				Mixed					0.47035315247549137		9.0	40.0	40.0	True	False	False	0.4704000000000004	0.4704000000000004	20.373136501193883	0.9485	-0.28914012659794225	Right	0.9485	
2756349.4451	0.9484999999403954	states																																	"       state_name
id               
3   wait_for_poke"
2756350.3936	0.9394999998621643	states																																	"        state_name
id                
1   nose_in_center"
2756351.3331	0.0020000003278255463	states																																	"   state_name
id           
5      go_cue"
2756351.3351000003	0.4703999999910593	states																																	"            state_name
id                    
6   wait_for_side_poke"
2756351.8055000002	0.25699999975040555	states																																	"         state_name
id                 
4   announce_reward"
2756352.0625	0.08140000002458692	states																																	"   state_name
id           
8      reward"
2756352.1439	0.0001000002957880497	states																																	"    state_name
id            
7   stop_sound"
2756352.1687	6.184300000313669	trials	1.0	4.0	5.0	1.176637421278311	0.0	0.15	True	5.0	False	False	39583.0	False	Mixed	True	False	0.025	0.0	1.1186247757029242	1.5	9.0													
2756352.1687	6.184300000313669	processed_trials			5.0	1.176637421278311					False				Mixed					1.1186247757029242		9.0	40.0	40.0	False	True	False			20.373136501193883	2.1295	-0.1545914916800443	Left	0.8592000000000002	
2756352.1687	2.129499999806285	states																																	"       state_name
id               
3   wait_for_poke"
2756354.2981999996	0.05480000004172325	states																																	"        state_name
id                
1   nose_in_center"
2756354.3529999997	4.0	states																																	"          state_name
id                  
2   punish_violation"
2756358.3771	6.249399999622256	trials	1.0	4.0	5.0	1.019171873581629	0.0	0.15	True	5.0	False	False	39584.0	False	Mixed	True	True	0.025	0.0	2.9762052664216125	1.5	9.0													
2756358.3771	6.249399999622256	processed_trials			5.0	1.019171873581629					False				Mixed					2.9762052664216125		9.0	40.0	40.0	False	True	False			20.373136501193883	2.2146999999999997	-0.14488485010933738	Right	2.2146999999999997	
2756358.3771	2.214699999894947	states																																	"       state_name
id               
3   wait_for_poke"
2756360.5918	0.03470000019297004	states																																	"        state_name
id                
1   nose_in_center"
2756360.6265000002	4.0	states																																	"          state_name
id                  
2   punish_violation"
2756364.6519	20.825600000098348	trials	1.0	4.0	5.0	1.0191719	0.0	0.15	True	5.0	False	False	39585.0	False	Mixed	True	True	0.025	0.0	1.3317939072593528	1.5	9.0													
2756364.6519	20.825600000098348	processed_trials			5.0	1.0191719					False				Mixed					1.3317939072593528		9.0	40.0	40.0	False	True	False			20.373136501193883	16.5457	1.4878132760620393	Right	16.5457	
2756364.6519	16.545700000133365	states																																	"       state_name
id               
3   wait_for_poke"
2756381.1976	0.27989999996498227	states																																	"        state_name
id                
1   nose_in_center"
2756381.4775	4.0	states																																	"          state_name
id                  
2   punish_violation"
