onset	duration	nwb_table	target_duration_for_nose_in_center	violation_time_out	reward_volume_ul	nose_in_center	catch_percentage	punish_sound_enabled	cumulative_reward_volume_ul	is_catch	is_warm_up	trials_in_stage	changed	block_type	auto_change_catch_probability	previous_was_violation	time_increment_for_reward_delay	time_increment_for_nose_in_center	reward_delay	target_reward_delay	training_stage	num_trials_in_adaptation_blocks	num_trials_in_mixed_blocks	is_rewarded	is_violation	is_opt_out	wait_time	wait_time_unthresholded	wait_time_threshold	wait_for_center_poke	z_scored_wait_for_center_poke	rewarded_port	inter_trial_interval	state_type
189686.2232	146.2491999999911	trials	1.0	2.0	20.0	0.91834	0.35	True	0.0	False	False	4816.0	False	Mixed	True	False	0.025	0.0	1.9446	1.5	9.0													
189686.2232	146.2491999999911	processed_trials			20.0	0.91834				False				Mixed					1.9446		9.0	40.0	40.0	False	True	False			16.328661017111735			Right	144.0967	
189686.2232	144.0966999999946	states																																"       state_name
id               
3   wait_for_poke"
189830.3199	0.15249999999650754	states																																"        state_name
id                
1   nose_in_center"
189830.4724	2.0	states																																"          state_name
id                  
2   punish_violation"
189832.4915	18.853999999992084	trials	1.0	2.0	20.0	0.9386080459665148	0.35	True	0.0	False	False	4818.0	False	Mixed	True	True	0.025	0.0	4.268154282753483	1.5	9.0													
189832.4915	18.853999999992084	processed_trials			20.0	0.9386080459665148				False				Mixed					4.268154282753483		9.0	40.0	40.0	False	False	True	3.3660999999999994	3.3660999999999994	16.328661017111735	14.347299999999999	0.20632053754954427	Right	14.347299999999999	
189832.4915	14.347299999993993	states																																"       state_name
id               
3   wait_for_poke"
189846.8388	0.9385999999940395	states																																"        state_name
id                
1   nose_in_center"
189847.7774	0.0020000000076834112	states																																"   state_name
id           
5      go_cue"
189847.7794	3.36610000001383	states																																"            state_name
id                    
6   wait_for_side_poke"
189851.1455	0.1999999999825377	states																																"   state_name
id           
0     opt_out"
189851.3641	2.4380999999993946	trials	1.0	2.0	20.0	1.0986905205574602	0.35	True	0.0	False	False	4819.0	False	Mixed	True	False	0.025	0.0	3.2031745746743905	1.5	9.0													
189851.3641	2.4380999999993946	processed_trials			20.0	1.0986905205574602				False				Mixed					3.2031745746743905		9.0	40.0	40.0	False	True	False			16.328661017111735	0.26189999999999997	-0.2955409872396643	Left	0.26189999999999997	
189851.3641	0.2619000000122469	states																																"       state_name
id               
3   wait_for_poke"
189851.62600000002	0.17619999998714775	states																																"        state_name
id                
1   nose_in_center"
189851.8022	2.0	states																																"          state_name
id                  
2   punish_violation"
189853.8211	6.236399999994319	trials	1.0	2.0	20.0	1.1820242975016373	0.35	True	0.0	False	False	4820.0	False	Mixed	True	True	0.025	0.0	0.13292741664261506	1.5	9.0													
189853.8211	6.236399999994319	processed_trials			20.0	1.1820242975016373				False				Mixed					0.13292741664261506		9.0	40.0	40.0	True	False	False	0.13290000000000024	0.13290000000000024	16.328661017111735	4.1297	-0.1577316239571377	Left	4.1297	
189853.8211	4.129699999990407	states																																"       state_name
id               
3   wait_for_poke"
189857.9508	1.1820000000006985	states																																"        state_name
id                
1   nose_in_center"
189859.1328	0.0020000000076834112	states																																"   state_name
id           
5      go_cue"
189859.1348	0.13289999999688007	states																																"            state_name
id                    
6   wait_for_side_poke"
189859.2677	0.48939999999129213	states																																"         state_name
id                 
4   announce_reward"
189859.7571	0.30040000000735745	states																																"   state_name
id           
7      reward"
189860.0777	8.801700000010896	trials	1.0	2.0	40.0	0.9693943045559746	0.35	True	20.0	False	False	4821.0	False	Mixed	True	False	0.025	0.0	0.21829687685776392	1.5	9.0													
189860.0777	8.801700000010896	processed_trials			40.0	0.9693943045559746				False				Mixed					0.21829687685776392		9.0	40.0	40.0	False	True	False			16.328661017111735	6.6232	-0.06888844505828556	Left	0.4112	
189860.0777	6.623200000001816	states																																"       state_name
id               
3   wait_for_poke"
189866.7009	0.1785000000090804	states																																"        state_name
id                
1   nose_in_center"
189866.8794	2.0	states																																"          state_name
id                  
2   punish_violation"
189868.8999	2.3555000000051223	trials	1.0	2.0	40.0	0.8038831897682901	0.35	True	20.0	False	False	4822.0	False	Mixed	True	True	0.025	0.0	0.21829688	1.5	9.0													
189868.8999	2.3555000000051223	processed_trials			40.0	0.8038831897682901				False				Mixed					0.21829688		9.0	40.0	40.0	False	True	False			16.328661017111735	0.18780000000000002	-0.2981811635205567	Right	0.18780000000000002	
189868.8999	0.18780000001424924	states																																"       state_name
id               
3   wait_for_poke"
189869.0877	0.16769999999087304	states																																"        state_name
id                
1   nose_in_center"
189869.2554	2.0	states																																"          state_name
id                  
2   punish_violation"
189871.2764	2.372800000011921	trials	1.0	2.0	40.0	0.8594848188139346	0.35	True	20.0	False	False	4823.0	False	Mixed	True	True	0.025	0.0	2.854778287611772	1.5	9.0													
189871.2764	2.372800000011921	processed_trials			40.0	0.8594848188139346				False				Mixed					2.854778287611772		9.0	40.0	40.0	False	True	False			16.328661017111735	0.1723	-0.2987334271150753	Right	0.1723	
189871.2764	0.1723000000056345	states																																"       state_name
id               
3   wait_for_poke"
189871.4487	0.20050000000628643	states																																"        state_name
id                
1   nose_in_center"
189871.6492	2.0	states																																"          state_name
id                  
2   punish_violation"
189873.6712	8.981799999979557	trials	1.0	2.0	40.0	0.8635226861486917	0.35	True	20.0	True	False	4824.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
189873.6712	8.981799999979557	processed_trials			40.0	0.8635226861486917				True				Mixed					100.0		9.0	40.0	40.0	False	False	True	6.808899999999999	6.808899999999999	16.328661017111735	1.1074000000000002	-0.2654158989064061	Left	1.1074000000000002	
189873.6712	1.107400000008056	states																																"       state_name
id               
3   wait_for_poke"
189874.77860000002	0.8634999999776483	states																																"        state_name
id                
1   nose_in_center"
189875.6421	0.0020000000076834112	states																																"   state_name
id           
5      go_cue"
189875.6441	6.808900000003632	states																																"            state_name
id                    
6   wait_for_side_poke"
189882.453	0.20000000001164153	states																																"   state_name
id           
0     opt_out"
189882.6766	2.479300000006333	trials	1.0	2.0	10.0	1.0147392109736546	0.35	True	20.0	False	False	4825.0	False	Mixed	True	False	0.025	0.0	4.314457749444024	1.5	9.0													
189882.6766	2.479300000006333	processed_trials			10.0	1.0147392109736546				False				Mixed					4.314457749444024		9.0	40.0	40.0	False	True	False			16.328661017111735	0.0676	-0.30246387862127533	Right	0.0676	
189882.6766	0.06760000000940636	states																																"       state_name
id               
3   wait_for_poke"
189882.74420000002	0.41169999999692664	states																																"        state_name
id                
1   nose_in_center"
189883.1559	2.0	states																																"          state_name
id                  
2   punish_violation"
189885.1794	4.314600000012433	trials	1.0	2.0	10.0	1.075213260473573	0.35	True	20.0	False	False	4826.0	False	Mixed	True	True	0.025	0.0	1.258357730111288	1.5	9.0													
189885.1794	4.314600000012433	processed_trials			10.0	1.075213260473573				False				Mixed					1.258357730111288		9.0	40.0	40.0	True	False	False	1.2584000000000004	1.2584000000000004	16.328661017111735	1.8659000000000001	-0.23839061268431694	Right	1.8659000000000001	
189885.1794	1.8659000000043306	states																																"       state_name
id               
3   wait_for_poke"
189887.0453	1.0751999999920372	states																																"        state_name
id                
1   nose_in_center"
189888.1205	0.0020000000076834112	states																																"   state_name
id           
5      go_cue"
189888.1225	1.258399999991525	states																																"            state_name
id                    
6   wait_for_side_poke"
189889.3809	0.004600000014761463	states																																"         state_name
id                 
4   announce_reward"
189889.3855	0.10850000000209548	states																																"   state_name
id           
7      reward"
189889.5194	6.074699999997392	trials	1.0	2.0	20.0	0.8360329819134199	0.35	True	30.0	True	False	4827.0	False	Mixed	True	False	0.025	0.0	1.2583577	1.5	9.0													
189889.5194	6.074699999997392	processed_trials			20.0	0.8360329819134199				False				Mixed					1.2583577		9.0	40.0	40.0	False	False	False	1.2584	1.2584	16.328661017111735	3.9783000000000004	-0.16312599222875837	Right	0.4701000000000004	
189889.5194	3.9782999999879394	states																																"       state_name
id               
3   wait_for_poke"
189893.49769999998	0.8360000000102445	states																																"        state_name
id                
1   nose_in_center"
189894.3337	0.0020000000076834112	states																																"   state_name
id           
5      go_cue"
189894.3357	1.258399999991525	states																																"            state_name
id                    
6   wait_for_side_poke"
189895.6192	4.300800000026356	trials	1.0	2.0	40.0	1.0264627102989416	0.35	True	30.0	True	False	4828.0	False	Mixed	True	False	0.025	0.0	100.0	1.5	9.0													
189895.6192	4.300800000026356	processed_trials			40.0	1.0264627102989416				True				Mixed					100.0		9.0	40.0	40.0	False	True	False			16.328661017111735	2.0409	-0.23215537855265495	Right	2.0409	
189895.6192	2.040899999992689	states																																"       state_name
id               
3   wait_for_poke"
189897.66009999998	0.2599000000045635	states																																"        state_name
id                
1   nose_in_center"
189897.91999999998	2.0	states																																"          state_name
id                  
2   punish_violation"
189899.9457	2.6793999999936204	trials	1.0	2.0	40.0	0.974708786518567	0.35	True	30.0	False	False	4829.0	False	Mixed	True	True	0.025	0.0	0.20814396306291966	1.5	9.0													
189899.9457	2.6793999999936204	processed_trials			40.0	0.974708786518567				False				Mixed					0.20814396306291966		9.0	40.0	40.0	False	True	False			16.328661017111735	0.5221	-0.2862700848336161	Left	0.5221	
189899.9457	0.5221000000019558	states																																"       state_name
id               
3   wait_for_poke"
189900.4678	0.15729999999166466	states																																"        state_name
id                
1   nose_in_center"
189900.6251	2.0	states																																"          state_name
id                  
2   punish_violation"
189902.6512	2.327099999994971	trials	1.0	2.0	40.0	0.99012675510645	0.35	True	30.0	True	False	4830.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
189902.6512	2.327099999994971	processed_trials			40.0	0.99012675510645				True				Mixed					100.0		9.0	40.0	40.0	False	True	False			16.328661017111735	0.1701	-0.2988118129155876	Right	0.1701	
189902.6512	0.1700999999884516	states																																"       state_name
id               
3   wait_for_poke"
189902.82129999998	0.15700000000651926	states																																"        state_name
id                
1   nose_in_center"
189902.9783	2.0	states																																"          state_name
id                  
2   punish_violation"
189905.0046	3.6890000000130385	trials	1.0	2.0	40.0	0.99012676	0.35	True	30.0	True	False	4831.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
189905.0046	3.6890000000130385	processed_trials			40.0	0.99012676				True				Mixed					100.0		9.0	40.0	40.0	False	True	False			16.328661017111735	1.4977	-0.2515095452973337	Left	1.4977	
189905.0046	1.4977000000071712	states																																"       state_name
id               
3   wait_for_poke"
189906.5023	0.19130000000586733	states																																"        state_name
id                
1   nose_in_center"
189906.6936	2.0	states																																"          state_name
id                  
2   punish_violation"
189908.7203	2.756200000003446	trials	1.0	2.0	40.0	1.175666180686075	0.35	True	30.0	True	False	4832.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
189908.7203	2.756200000003446	processed_trials			40.0	1.175666180686075				True				Mixed					100.0		9.0	40.0	40.0	False	True	False			16.328661017111735	0.2699	-0.2952559479650741	Right	0.2699	
189908.7203	0.2699000000138767	states																																"       state_name
id               
3   wait_for_poke"
189908.9902	0.4862999999895692	states																																"        state_name
id                
1   nose_in_center"
189909.4765	2.0	states																																"          state_name
id                  
2   punish_violation"
189911.5044	2.3222999999998137	trials	1.0	2.0	40.0	0.9808154920996158	0.35	True	30.0	False	False	4833.0	False	Mixed	True	True	0.025	0.0	0.6665477094385525	1.5	9.0													
189911.5044	2.3222999999998137	processed_trials			40.0	0.9808154920996158				False				Mixed					0.6665477094385525		9.0	40.0	40.0	True	False	False	0.6665000000000001	0.6665000000000001	16.328661017111735	0.1926	-0.2980101399558025	Right	0.1926	
189911.5044	0.19260000000940636	states																																"       state_name
id               
3   wait_for_poke"
189911.69700000001	0.9807999999902677	states																																"        state_name
id                
1   nose_in_center"
189912.6778	0.0020000000076834112	states																																"   state_name
id           
5      go_cue"
189912.6798	0.6664999999920838	states																																"            state_name
id                    
6   wait_for_side_poke"
189913.3463	0.10529999999562278	states																																"         state_name
id                 
4   announce_reward"
189913.4516	0.37510000000474975	states																																"   state_name
id           
7      reward"
189913.8556	9.438200000004144	trials	1.0	2.0	10.0	0.8036288745898852	0.35	True	70.0	False	False	4834.0	False	Mixed	True	False	0.025	0.0	6.662985406009091	1.5	9.0													
189913.8556	9.438200000004144	processed_trials			10.0	0.8036288745898852				False				Mixed					6.662985406009091		9.0	40.0	40.0	False	True	False			16.328661017111735	6.9738999999999995	-0.056393035858434984	Left	0.3179999999999996	
189913.8556	6.973900000011781	states																																"       state_name
id               
3   wait_for_poke"
189920.82950000002	0.46429999999236315	states																																"        state_name
id                
1   nose_in_center"
189921.2938	2.0	states																																"          state_name
id                  
2   punish_violation"
189923.324	12.808199999999488	trials	1.0	2.0	10.0	0.9276397157670562	0.35	True	70.0	True	False	4835.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
189923.324	12.808199999999488	processed_trials			10.0	0.9276397157670562				True				Mixed					100.0		9.0	40.0	40.0	False	False	True	4.8354	4.8354	16.328661017111735	6.8431999999999995	-0.06104986500705338	Right	6.8431999999999995	
189923.324	6.84320000000298	states																																"       state_name
id               
3   wait_for_poke"
189930.1672	0.9275999999954365	states																																"        state_name
id                
1   nose_in_center"
189931.0948	0.0020000000076834112	states																																"   state_name
id           
5      go_cue"
189931.0968	4.835399999981746	states																																"            state_name
id                    
6   wait_for_side_poke"
189935.93219999998	0.20000000001164153	states																																"   state_name
id           
0     opt_out"
189936.1632	2.5317999999970198	trials	1.0	2.0	10.0	1.1752573398483974	0.35	True	70.0	True	False	4836.0	False	Mixed	True	False	0.025	0.0	100.0	1.5	9.0													
189936.1632	2.5317999999970198	processed_trials			10.0	1.1752573398483974				True				Mixed					100.0		9.0	40.0	40.0	False	True	False			16.328661017111735	0.4148	-0.290093174104058	Left	0.4148	
189936.1632	0.4147999999986496	states																																"       state_name
id               
3   wait_for_poke"
