onset	duration	nwb_table	target_duration_for_nose_in_center	violation_time_out	reward_volume_ul	nose_in_center	high_ITI	catch_percentage	punish_sound_enabled	cumulative_reward_volume_ul	is_catch	is_warm_up	trials_in_stage	changed	block_type	auto_change_catch_probability	previous_was_violation	time_increment_for_reward_delay	time_increment_for_nose_in_center	reward_delay	target_reward_delay	training_stage	num_trials_in_adaptation_blocks	num_trials_in_mixed_blocks	is_rewarded	is_violation	is_opt_out	wait_time	wait_time_unthresholded	wait_time_threshold	wait_for_center_poke	z_scored_wait_for_center_poke	rewarded_port	inter_trial_interval	state_type
1034060.88	16.907600000035018	trials	1.0	2.0	10.0	0.85801	0.0	0.35	True	0.0	False	False	913.0	False	Mixed	True	False	0.025	0.0	1.1158283191488925	1.5	9.0													
1034060.88	16.907600000035018	processed_trials			10.0	0.85801					False				Mixed					1.1158283191488925		9.0	40.0	40.0	False	True	False			39.62374600459774			Right	14.2017	
1034060.88	14.201699999975972	states																																	"       state_name
id               
3   wait_for_poke"
1034075.0817	0.7059000000590459	states																																	"        state_name
id                
1   nose_in_center"
1034075.7876	2.0	states																																	"          state_name
id                  
2   punish_violation"
1034077.8125	101.58559999999125	trials	1.0	2.0	10.0	1.1769376559750466	0.0	0.35	True	0.0	False	False	915.0	False	Mixed	True	True	0.025	0.0	0.8164543635444171	1.5	9.0													
1034077.8125	101.58559999999125	processed_trials			10.0	1.1769376559750466					False				Mixed					0.8164543635444171		9.0	40.0	40.0	False	True	False			39.62374600459774	99.04589999999999	1.7699718966937632	Left	99.04589999999999	
1034077.8125	99.04590000002645	states																																	"       state_name
id               
3   wait_for_poke"
1034176.8584	0.539699999964796	states																																	"        state_name
id                
1   nose_in_center"
1034177.3981	2.0	states																																	"          state_name
id                  
2   punish_violation"
1034179.4219	65.24300000001676	trials	1.0	2.0	10.0	0.8435793161214903	0.0	0.35	True	0.0	False	False	916.0	False	Mixed	True	True	0.025	0.0	1.5537806309156552	1.5	9.0													
1034179.4219	65.24300000001676	processed_trials			10.0	0.8435793161214903					False				Mixed					1.5537806309156552		9.0	40.0	40.0	True	False	False	1.5538000000000025	1.5538000000000025	39.62374600459774	62.59	1.0322157623899224	Left	62.59	
1034179.4219	62.589999999967404	states																																	"       state_name
id               
3   wait_for_poke"
1034242.0118999999	0.8436000000219792	states																																	"        state_name
id                
1   nose_in_center"
1034242.8555	0.001999999978579581	states																																	"   state_name
id           
5      go_cue"
1034242.8574999999	1.5537999999942258	states																																	"            state_name
id                    
6   wait_for_side_poke"
1034244.4112999999	0.16810000000987202	states																																	"         state_name
id                 
4   announce_reward"
1034244.5793999999	0.08539999998174608	states																																	"   state_name
id           
8      reward"
1034244.6647999999	0.00010000006295740604	states																																	"    state_name
id            
7   stop_sound"
1034244.6921	14.76010000007227	trials	1.0	2.0	80.0	1.1092925549857133	0.0	0.35	True	10.0	True	False	917.0	False	Mixed	True	False	0.025	0.0	1.5537806	1.5	9.0													
1034244.6921	14.76010000007227	processed_trials			80.0	1.1092925549857133					False				Mixed					1.5537806		9.0	40.0	40.0	False	False	False	1.5538000000000007	1.5538000000000007	39.62374600459774	12.095	0.010351098462480035	Right	1.455700000000002	
1034244.6921	12.09499999997206	states																																	"       state_name
id               
3   wait_for_poke"
1034256.7871	1.1093000000109896	states																																	"        state_name
id                
1   nose_in_center"
1034257.8964	0.001999999978579581	states																																	"   state_name
id           
5      go_cue"
1034257.8984	1.5537999999942258	states																																	"            state_name
id                    
6   wait_for_side_poke"
1034259.4799	105.34049999993294	trials	1.0	2.0	80.0	1.1092926	0.0	0.35	True	10.0	True	False	918.0	False	High	True	False	0.025	0.0	100.0	1.5	9.0													
1034259.4799	105.34049999993294	processed_trials			80.0	1.1092926					True				High					100.0		9.0	40.0	40.0	False	False	False		100.0	39.62374600459774	4.2292	-0.14882868316977024	Left	4.2292	
1034259.4799	4.229199999943376	states																																	"       state_name
id               
3   wait_for_poke"
1034263.7091	1.1093000000109896	states																																	"        state_name
id                
1   nose_in_center"
1034264.8184	0.0020000000949949026	states																																	"   state_name
id           
5      go_cue"
1034264.8204000001	100.0	states																																	"            state_name
id                    
6   wait_for_side_poke"
1034364.848	35.57440000004135	trials	1.0	2.0	10.0	1.120603590978458	0.0	0.35	True	10.0	False	False	919.0	False	Mixed	True	False	0.025	0.0	0.21645739979016074	1.5	9.0													
1034364.848	35.57440000004135	processed_trials			10.0	1.120603590978458					False				Mixed					0.21645739979016074		9.0	40.0	40.0	False	True	False			39.62374600459774	33.1417	0.43627206137527735	Left	33.1417	
1034364.848	33.14170000003651	states																																	"       state_name
id               
3   wait_for_poke"
1034397.9897	0.4327000000048429	states																																	"        state_name
id                
1   nose_in_center"
1034398.4224	2.0	states																																	"          state_name
id                  
2   punish_violation"
1034400.4494	9.893899999908172	trials	1.0	2.0	10.0	1.197418537802073	0.0	0.35	True	10.0	True	False	920.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
1034400.4494	9.893899999908172	processed_trials			10.0	1.197418537802073					True				Mixed					100.0		9.0	40.0	40.0	False	True	False			39.62374600459774	7.306	-0.08656364310695303	Right	7.306	
1034400.4494	7.305999999982305	states																																	"       state_name
id               
3   wait_for_poke"
1034407.7554	0.587900000042282	states																																	"        state_name
id                
1   nose_in_center"
1034408.3433000001	2.0	states																																	"          state_name
id                  
2   punish_violation"
1034410.3708	23.30239999992773	trials	1.0	2.0	10.0	1.1974185	0.0	0.35	True	10.0	False	False	921.0	False	Mixed	True	True	0.025	0.0	3.2848810848741006	1.5	9.0													
1034410.3708	23.30239999992773	processed_trials			10.0	1.1974185					False				Mixed					3.2848810848741006		9.0	40.0	40.0	False	True	False			39.62374600459774	20.701400000000003	0.18451836341198283	Right	20.701400000000003	
1034410.3708	20.70140000001993	states																																	"       state_name
id               
3   wait_for_poke"
1034431.0722	0.6010000000242144	states																																	"        state_name
id                
1   nose_in_center"
1034431.6732000001	2.0	states																																	"          state_name
id                  
2   punish_violation"
1034433.7039	4.346400000038557	trials	1.0	2.0	10.0	0.8657492814859403	0.0	0.35	True	10.0	False	False	922.0	False	Mixed	True	True	0.025	0.0	1.0242789414259865	1.5	9.0													
1034433.7039	4.346400000038557	processed_trials			10.0	0.8657492814859403					False				Mixed					1.0242789414259865		9.0	40.0	40.0	True	False	False	1.0242999999999998	1.0242999999999998	39.62374600459774	2.3413000000000004	-0.1870340163518401	Right	2.3413000000000004	
1034433.7039	2.3412999999709427	states																																	"       state_name
id               
3   wait_for_poke"
1034436.0451999999	0.8657000000821427	states																																	"        state_name
id                
1   nose_in_center"
1034436.9109	0.001999999978579581	states																																	"   state_name
id           
5      go_cue"
1034436.9129	1.0242999999318272	states																																	"            state_name
id                    
6   wait_for_side_poke"
1034437.9371999999	0.021300000022165477	states																																	"         state_name
id                 
4   announce_reward"
1034437.9585	0.09169999998994172	states																																	"   state_name
id           
8      reward"
1034438.0501999999	0.00010000006295740604	states																																	"    state_name
id            
7   stop_sound"
1034438.0823	13.532200000016019	trials	1.0	2.0	10.0	1.1504607801293225	0.0	0.35	True	20.0	True	False	923.0	False	Mixed	True	False	0.025	0.0	1.0242789	1.5	9.0													
1034438.0823	13.532200000016019	processed_trials			10.0	1.1504607801293225					False				Mixed					1.0242789		9.0	40.0	40.0	False	True	False			39.62374600459774	11.0111	-0.01158372893094416	Left	1.1031000000000013	
1034438.0823	11.011100000003353	states																																	"       state_name
id               
3   wait_for_poke"
1034449.0934	0.521100000012666	states																																	"        state_name
id                
1   nose_in_center"
1034449.6145	2.0	states																																	"          state_name
id                  
2   punish_violation"
1034451.6455	6.748800000059418	trials	1.0	2.0	10.0	1.011277755928908	0.0	0.35	True	20.0	False	False	924.0	False	Mixed	True	True	0.025	0.0	11.049171510469947	1.5	9.0													
1034451.6455	6.748800000059418	processed_trials			10.0	1.011277755928908					False				Mixed					11.049171510469947		9.0	40.0	40.0	False	True	False			39.62374600459774	4.2894	-0.14761041893037163	Left	4.2894	
1034451.6455	4.289400000008754	states																																	"       state_name
id               
3   wait_for_poke"
1034455.9349	0.4593999999342486	states																																	"        state_name
id                
1   nose_in_center"
1034456.3942999999	2.0	states																																	"          state_name
id                  
2   punish_violation"
1034458.4266	24.506999999983236	trials	1.0	2.0	10.0	0.9296266434018624	0.0	0.35	True	20.0	True	False	925.0	False	Mixed	True	True	0.025	0.0	11.049172	1.5	9.0													
