onset	duration	nwb_table	target_duration_for_nose_in_center	violation_time_out	reward_volume_ul	nose_in_center	high_ITI	catch_percentage	punish_sound_enabled	cumulative_reward_volume_ul	is_catch	is_warm_up	trials_in_stage	changed	block_type	auto_change_catch_probability	previous_was_violation	time_increment_for_reward_delay	time_increment_for_nose_in_center	reward_delay	target_reward_delay	training_stage	num_trials_in_adaptation_blocks	num_trials_in_mixed_blocks	is_rewarded	is_violation	is_opt_out	wait_time	wait_time_unthresholded	wait_time_threshold	wait_for_center_poke	z_scored_wait_for_center_poke	rewarded_port	inter_trial_interval	state_type
704069.3449	88.28570000000764	trials	1.0	2.0	5.0	0.94595	0.0	0.35	True	0.0	False	False	1899.0	False	Mixed	True	False	0.025	0.0	0.2978	1.5	9.0													
704069.3449	88.28570000000764	processed_trials			5.0	0.94595					False				Mixed					0.2978		9.0	40.0	40.0	False	True	False			20.373136501193883			Right	86.2439	
704069.3449	86.2439000000013	states																																	"       state_name
id               
3   wait_for_poke"
704155.5888	0.04169999994337559	states																																	"        state_name
id                
1   nose_in_center"
704155.6305	2.0	states																																	"          state_name
id                  
2   punish_violation"
704157.6522	3.7399000000441447	trials	1.0	2.0	5.0	1.0606093510721044	0.0	0.35	True	0.0	True	False	1901.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
704157.6522	3.7399000000441447	processed_trials			5.0	1.0606093510721044					True				Mixed					100.0		9.0	40.0	40.0	False	True	False			20.373136501193883	1.6537	-0.21208884353955568	Left	1.6537	
704157.6522	1.6537000000244007	states																																	"       state_name
id               
3   wait_for_poke"
704159.3059	0.08609999995678663	states																																	"        state_name
id                
1   nose_in_center"
704159.392	2.0	states																																	"          state_name
id                  
2   punish_violation"
704161.412	7.98609999998007	trials	1.0	2.0	5.0	0.8288063017350917	0.0	0.35	True	0.0	True	False	1902.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
704161.412	7.98609999998007	processed_trials			5.0	0.8288063017350917					True				Mixed					100.0		9.0	40.0	40.0	False	False	True	4.0318	4.0318	20.373136501193883	2.9234	-0.1491916930103835	Right	2.9234	
704161.412	2.92339999997057	states																																	"       state_name
id               
3   wait_for_poke"
704164.3354	0.8288000000175089	states																																	"        state_name
id                
1   nose_in_center"
704165.1642	0.001999999978579581	states																																	"   state_name
id           
5      go_cue"
704165.1662	4.03179999999702	states																																	"            state_name
id                    
6   wait_for_side_poke"
704169.198	0.2000000000698492	states																																	"   state_name
id           
0     opt_out"
704169.4203	3.975899999961257	trials	1.0	2.0	5.0	1.002757255960499	0.0	0.35	True	0.0	False	False	1903.0	False	Mixed	True	False	0.025	0.0	2.237517182541384	1.5	9.0													
704169.4203	3.975899999961257	processed_trials			5.0	1.002757255960499					False				Mixed					2.237517182541384		9.0	40.0	40.0	True	False	False	2.2375000000000003	2.2375000000000003	20.373136501193883	0.6457999999999999	-0.26201720300899933	Right	0.6457999999999999	
704169.4203	0.6458000000566244	states																																	"       state_name
id               
3   wait_for_poke"
704170.0661	1.0027999999001622	states																																	"        state_name
id                
1   nose_in_center"
704171.0689	0.0020000000949949026	states																																	"   state_name
id           
5      go_cue"
704171.0709	2.237499999930151	states																																	"            state_name
id                    
6   wait_for_side_poke"
704173.3084	0.022400000016205013	states																																	"         state_name
id                 
4   announce_reward"
704173.3308	0.06530000001657754	states																																	"   state_name
id           
7      reward"
704173.418	7.010900000110269	trials	1.0	2.0	80.0	1.1943766336293662	0.0	0.35	True	5.0	False	False	1904.0	False	Mixed	True	False	0.025	0.0	2.7616772901812956	1.5	9.0													
704173.418	7.010900000110269	processed_trials			80.0	1.1943766336293662					False				Mixed					2.7616772901812956		9.0	40.0	40.0	False	True	False			20.373136501193883	3.8245	-0.10455388696026377	Right	1.5353000000000003	
704173.418	3.824499999987893	states																																	"       state_name
id               
3   wait_for_poke"
704177.2424999999	1.1863000000594184	states																																	"        state_name
id                
1   nose_in_center"
704178.4288	2.0	states																																	"          state_name
id                  
2   punish_violation"
