onset	duration	nwb_table	target_duration_for_nose_in_center	violation_time_out	reward_volume_ul	nose_in_center	high_ITI	catch_percentage	punish_sound_enabled	cumulative_reward_volume_ul	is_catch	is_warm_up	trials_in_stage	changed	block_type	auto_change_catch_probability	previous_was_violation	time_increment_for_reward_delay	time_increment_for_nose_in_center	reward_delay	target_reward_delay	training_stage	num_trials_in_adaptation_blocks	num_trials_in_mixed_blocks	is_rewarded	is_violation	is_opt_out	wait_time	wait_time_unthresholded	wait_time_threshold	wait_for_center_poke	z_scored_wait_for_center_poke	rewarded_port	inter_trial_interval	state_type
1225253.4855	57.985000000102445	trials	1.0	2.0	40.0	1.1613	0.0	0.15	True	0.0	False	False	10780.0	False	Mixed	True	False	0.025	0.0	2.533350404447063	1.5	9.0													
1225253.4855	57.985000000102445	processed_trials			40.0	1.1613					False				Mixed					2.533350404447063		9.0	40.0	40.0	True	False	False	2.5334000000000003	2.5334000000000003	36.42602759261345			Right	53.8962	
1225253.4855	53.89620000007562	states																																	"       state_name
id               
3   wait_for_poke"
1225307.3817	1.1613000000361353	states																																	"        state_name
id                
1   nose_in_center"
1225308.543	0.001999999862164259	states																																	"   state_name
id           
5      go_cue"
1225308.545	2.5334000000730157	states																																	"            state_name
id                    
6   wait_for_side_poke"
1225311.0784	0.09799999999813735	states																																	"         state_name
id                 
4   announce_reward"
1225311.1764	0.29410000005736947	states																																	"   state_name
id           
7      reward"
1225311.4951	7.164700000081211	trials	1.0	2.0	10.0	0.9383902327372309	0.0	0.15	True	40.0	False	False	10782.0	False	Mixed	True	False	0.025	0.0	1.7459691562059607	1.5	9.0													
1225311.4951	7.164700000081211	processed_trials			10.0	0.9383902327372309					False				Mixed					1.7459691562059607		9.0	40.0	40.0	True	False	False	1.7460000000000004	1.7460000000000004	36.42602759261345	4.271	-0.12152597229993484	Right	2.3304	
1225311.4951	4.270999999949709	states																																	"       state_name
id               
3   wait_for_poke"
1225315.7661	0.9384000001009554	states																																	"        state_name
id                
1   nose_in_center"
1225316.7045	0.001999999862164259	states																																	"   state_name
id           
5      go_cue"
1225316.7064999999	1.7460000000428408	states																																	"            state_name
id                    
6   wait_for_side_poke"
1225318.4525	0.11560000013560057	states																																	"         state_name
id                 
4   announce_reward"
1225318.5681	0.09169999998994172	states																																	"   state_name
id           
7      reward"
1225318.6834	3.7945000000763685	trials	1.0	2.0	5.0	0.8213020777732872	0.0	0.15	True	50.0	False	False	10783.0	False	Mixed	True	False	0.025	0.0	1.1588151578980208	1.5	9.0													
1225318.6834	3.7945000000763685	processed_trials			5.0	0.8213020777732872					False				Mixed					1.1588151578980208		9.0	40.0	40.0	True	False	False	1.1587999999999998	1.1587999999999998	36.42602759261345	1.6978	-0.18540634734315006	Right	0.5008999999999999	
1225318.6834	1.6977999999653548	states																																	"       state_name
id               
3   wait_for_poke"
1225320.3812	0.8212999999523163	states																																	"        state_name
id                
1   nose_in_center"
1225321.2025	0.0020000000949949026	states																																	"   state_name
id           
5      go_cue"
1225321.2045	1.1588000000920147	states																																	"            state_name
id                    
6   wait_for_side_poke"
1225322.3633	0.05619999999180436	states																																	"         state_name
id                 
4   announce_reward"
1225322.4195	0.05839999997988343	states																																	"   state_name
id           
7      reward"
1225322.5025	3.797600000165403	trials	1.0	2.0	20.0	0.8170879162035073	0.0	0.15	True	55.0	False	False	10784.0	False	Mixed	True	False	0.025	0.0	1.0980691698389646	1.5	9.0													
1225322.5025	3.797600000165403	processed_trials			20.0	0.8170879162035073					False				Mixed					1.0980691698389646		9.0	40.0	40.0	True	False	False	1.0981	1.0981	36.42602759261345	1.7172	-0.1849247371784375	Left	0.5123	
1225322.5025	1.717200000071898	states																																	"       state_name
id               
3   wait_for_poke"
1225324.2197	0.8170999998692423	states																																	"        state_name
id                
1   nose_in_center"
1225325.0368	0.0020000000949949026	states																																	"   state_name
id           
5      go_cue"
1225325.0388	1.0981000000610948	states																																	"            state_name
id                    
6   wait_for_side_poke"
1225326.1369	0.014299999922513962	states																																	"         state_name
id                 
4   announce_reward"
1225326.1512	0.1488999999128282	states																																	"   state_name
id           
7      reward"
1225326.3264	6.876800000201911	trials	1.0	2.0	80.0	0.81708792	0.0	0.15	True	75.0	False	False	10785.0	False	Mixed	True	False	0.025	0.0	3.3988480348197063	1.5	9.0													
1225326.3264	6.876800000201911	processed_trials			80.0	0.81708792					False				Mixed					3.3988480348197063		9.0	40.0	40.0	True	False	False	3.3988	3.3988	36.42602759261345	1.9997	-0.17791159947063853	Right	0.6229	
1225326.3264	1.9997000000439584	states																																	"       state_name
id               
3   wait_for_poke"
1225328.3261	0.8170999998692423	states																																	"        state_name
id                
1   nose_in_center"
1225329.1431999998	0.0020000000949949026	states																																	"   state_name
id           
5      go_cue"
1225329.1452	3.3988000000827014	states																																	"            state_name
id                    
6   wait_for_side_poke"
1225332.544	0.08779999986290932	states																																	"         state_name
id                 
4   announce_reward"
