onset	duration	nwb_table	target_duration_for_nose_in_center	violation_time_out	reward_volume_ul	nose_in_center	high_ITI	catch_percentage	punish_sound_enabled	cumulative_reward_volume_ul	is_catch	is_warm_up	trials_in_stage	changed	block_type	auto_change_catch_probability	previous_was_violation	time_increment_for_reward_delay	time_increment_for_nose_in_center	reward_delay	target_reward_delay	training_stage	num_trials_in_adaptation_blocks	num_trials_in_mixed_blocks	is_rewarded	is_violation	is_opt_out	wait_time	wait_time_unthresholded	wait_time_threshold	wait_for_center_poke	z_scored_wait_for_center_poke	rewarded_port	inter_trial_interval	state_type
525766.2544	27.30630000005476	trials	1.0	2.0	80.0	1.0389	0.0	0.15	True	0.0	False	False	1781.0	False	Mixed	True	False	0.025	0.0	4.8541	1.5	9.0													
525766.2544	27.30630000005476	processed_trials			80.0	1.0389					False				Mixed					4.8541		9.0	40.0	40.0	False	True	False			47.15588918620678			Right	24.288700000000002	
525766.2544	24.288700000033714	states																																	"       state_name
id               
3   wait_for_poke"
525790.5431	1.017600000021048	states																																	"        state_name
id                
1   nose_in_center"
525791.5607	2.0	states																																	"          state_name
id                  
2   punish_violation"
525793.6049	6.146699999924749	trials	1.0	2.0	80.0	1.0096579818967129	0.0	0.35	True	0.0	True	False	1783.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
525793.6049	6.146699999924749	processed_trials			80.0	1.0096579818967129					True				Mixed					100.0		9.0	40.0	40.0	False	True	False			47.15588918620678	3.2066	-0.17503883612284557	Right	3.2066	
525793.6049	3.2066000000340864	states																																	"       state_name
id               
3   wait_for_poke"
525796.8115000001	0.940100000007078	states																																	"        state_name
id                
1   nose_in_center"
525797.7516000001	2.0	states																																	"          state_name
id                  
2   punish_violation"
525799.7963	4.366999999969266	trials	1.0	2.0	80.0	1.1942356043124849	0.0	0.15	True	0.0	False	False	1784.0	False	Mixed	True	True	0.025	0.0	3.0995149814737655	1.5	9.0													
525799.7963	4.366999999969266	processed_trials			80.0	1.1942356043124849					False				Mixed					3.0995149814737655		9.0	40.0	40.0	False	True	False			47.15588918620678	1.3169000000000002	-0.21755067697921546	Left	1.3169000000000002	
525799.7963	1.3168999999761581	states																																	"       state_name
id               
3   wait_for_poke"
