onset	duration	nwb_table	target_duration_for_nose_in_center	violation_time_out	reward_volume_ul	nose_in_center	high_ITI	catch_percentage	punish_sound_enabled	cumulative_reward_volume_ul	is_catch	is_warm_up	trials_in_stage	changed	block_type	auto_change_catch_probability	previous_was_violation	time_increment_for_reward_delay	time_increment_for_nose_in_center	reward_delay	target_reward_delay	training_stage	num_trials_in_adaptation_blocks	num_trials_in_mixed_blocks	is_rewarded	is_violation	is_opt_out	wait_time	wait_time_unthresholded	wait_time_threshold	wait_for_center_poke	z_scored_wait_for_center_poke	rewarded_port	inter_trial_interval	state_type
77943.2946	92.25780000000668	trials	1.0	2.0	10.0	1.048	0.0	0.35	True	0.0	False	False	34587.0	False	Mixed	True	False	0.025	0.0	1.0342	1.5	9.0													
77943.2946	92.25780000000668	processed_trials			10.0	1.048					False				Mixed					1.0342		9.0	40.0	40.0	False	True	False			16.328661017111735			Left	89.6745	
77943.2946	89.67449999999371	states																																	"       state_name
id               
3   wait_for_poke"
78032.96909999999	0.5833000000129687	states																																	"        state_name
id                
1   nose_in_center"
78033.5524	2.0	states																																	"          state_name
id                  
2   punish_violation"
78035.5833	3.9435000000084983	trials	1.0	2.0	10.0	1.1309593636580828	0.0	0.35	True	0.0	False	False	34589.0	False	Mixed	True	True	0.025	0.0	1.4115270861404197	1.5	9.0													
78035.5833	3.9435000000084983	processed_trials			10.0	1.1309593636580828					False				Mixed					1.4115270861404197		9.0	40.0	40.0	False	True	False			16.328661017111735	1.5234	-0.1543561693768191	Left	1.5234	
78035.5833	1.5234000000054948	states																																	"       state_name
id               
3   wait_for_poke"
78037.1067	0.4200999999884516	states																																	"        state_name
id                
1   nose_in_center"
78037.52679999999	2.0	states																																	"          state_name
id                  
2   punish_violation"
78039.551	3.7709999999933643	trials	1.0	2.0	10.0	0.9084650525662895	0.0	0.35	True	0.0	False	False	34590.0	False	Mixed	True	True	0.025	0.0	1.4115271	1.5	9.0													
78039.551	3.7709999999933643	processed_trials			10.0	0.9084650525662895					False				Mixed					1.4115271		9.0	40.0	40.0	True	False	False	1.4114999999999998	1.4114999999999998	16.328661017111735	1.2649000000000001	-0.1638659098132137	Left	1.2649000000000001	
78039.551	1.2648999999946682	states																																	"       state_name
id               
3   wait_for_poke"
78040.8159	0.9085000000050059	states																																	"        state_name
id                
1   nose_in_center"
78041.7244	0.001999999993131496	states																																	"   state_name
id           
5      go_cue"
78041.7264	1.411500000001979	states																																	"            state_name
id                    
6   wait_for_side_poke"
78043.1379	0.09860000001208391	states																																	"         state_name
id                 
4   announce_reward"
78043.23650000001	0.08539999999629799	states																																	"   state_name
id           
8      reward"
78043.32190000001	9.99999901978299e-05	states																																	"    state_name
id            
7   stop_sound"
78043.3514	8.038199999995413	trials	1.0	2.0	80.0	1.1101719636719758	0.0	0.35	True	10.0	True	False	34591.0	False	Mixed	True	False	0.025	0.0	100.0	1.5	9.0													
78043.3514	8.038199999995413	processed_trials			80.0	1.1101719636719758					True				Mixed					100.0		9.0	40.0	40.0	False	True	False			16.328661017111735	5.8481000000000005	0.0047416041832411765	Right	0.4709000000000003	
78043.3514	5.848100000002887	states																																	"       state_name
id               
3   wait_for_poke"
78049.1995	0.19009999999252614	states																																	"        state_name
id                
1   nose_in_center"
78049.3896	2.0	states																																	"          state_name
id                  
2   punish_violation"
78051.4171	10.130499999999302	trials	1.0	2.0	80.0	1.110172	0.0	0.35	True	10.0	True	False	34592.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
78051.4171	10.130499999999302	processed_trials			80.0	1.110172					True				Mixed					100.0		9.0	40.0	40.0	False	False	True	8.598499999999998	8.598499999999998	16.328661017111735	0.21969999999999998	-0.2023168989974288	Left	0.21969999999999998	
78051.4171	0.21970000000146683	states																																	"       state_name
id               
3   wait_for_poke"
78051.63680000001	1.1101999999955297	states																																	"        state_name
id                
1   nose_in_center"
78052.747	0.0020000000076834112	states																																	"   state_name
id           
5      go_cue"
78052.74900000001	8.598499999992782	states																																	"            state_name
id                    
6   wait_for_side_poke"
78061.3475	0.19999999999708962	states																																	"   state_name
id           
0     opt_out"
78061.5475	0.00010000000474974513	states																																	"    state_name
id            
7   stop_sound"
78061.578	3.2554000000091037	trials	1.0	2.0	80.0	0.9426219507081439	0.0	0.35	True	10.0	False	False	34593.0	False	Mixed	True	False	0.025	0.0	1.2399898757478918	1.5	9.0													
78061.578	3.2554000000091037	processed_trials			80.0	0.9426219507081439					False				Mixed					1.2399898757478918		9.0	40.0	40.0	True	False	False	1.2400000000000002	1.2400000000000002	16.328661017111735	0.2282	-0.20200419960203475	Right	0.2282	
78061.578	0.22819999999774154	states																																	"       state_name
id               
3   wait_for_poke"
78061.80619999999	0.9426000000094064	states																																	"        state_name
id                
1   nose_in_center"
78062.7488	0.001999999993131496	states																																	"   state_name
id           
5      go_cue"
78062.7508	1.2400000000052387	states																																	"            state_name
id                    
6   wait_for_side_poke"
78063.9908	0.27109999999811407	states																																	"         state_name
id                 
4   announce_reward"
78064.2619	0.5714000000007218	states																																	"   state_name
id           
8      reward"
78064.8333	9.99999901978299e-05	states																																	"    state_name
id            
7   stop_sound"
78064.8639	8.458899999997811	trials	1.0	2.0	40.0	0.8221556695678718	0.0	0.35	True	90.0	False	False	34594.0	False	Mixed	True	False	0.025	0.0	6.148724156119418	1.5	9.0													
78064.8639	8.458899999997811	processed_trials			40.0	0.8221556695678718					False				Mixed					6.148724156119418		9.0	40.0	40.0	False	True	False			16.328661017111735	6.2455	0.01936122062201562	Right	1.5328999999999997	
78064.8639	6.24550000000454	states																																	"       state_name
id               
3   wait_for_poke"
78071.1094	0.2133999999932712	states																																	"        state_name
id                
1   nose_in_center"
78071.3228	2.0	states																																	"          state_name
id                  
2   punish_violation"
78073.3508	7.740900000004331	trials	1.0	2.0	40.0	1.121284730205494	0.0	0.35	True	90.0	False	False	34595.0	False	Mixed	True	True	0.025	0.0	2.452732339705706	1.5	9.0													
78073.3508	7.740900000004331	processed_trials			40.0	1.121284730205494					False				Mixed					2.452732339705706		9.0	40.0	40.0	True	False	False	2.4527	2.4527	16.328661017111735	3.8114	-0.07018484976958211	Left	3.8114	
78073.3508	3.8114000000059605	states																																	"       state_name
id               
3   wait_for_poke"
78077.1622	1.1212999999988824	states																																	"        state_name
id                
1   nose_in_center"
78078.2835	0.001999999993131496	states																																	"   state_name
id           
5      go_cue"
78078.2855	2.4527000000089174	states																																	"            state_name
id                    
6   wait_for_side_poke"
78080.7382	0.07660000000032596	states																																	"         state_name
id                 
4   announce_reward"
78080.81480000001	0.27679999999236315	states																																	"   state_name
id           
8      reward"
78081.0916	0.00010000000474974513	states																																	"    state_name
id            
7   stop_sound"
78081.1275	7.384699999995064	trials	1.0	2.0	40.0	0.9694733864506808	0.0	0.35	True	130.0	False	False	34596.0	False	Mixed	True	False	0.025	0.0	0.9715346005380645	1.5	9.0													
78081.1275	7.384699999995064	processed_trials			40.0	0.9694733864506808					False				Mixed					0.9715346005380645		9.0	40.0	40.0	False	True	False			16.328661017111735	5.2235	-0.018236283153594626	Right	0.6564999999999994	
78081.1275	5.223499999992782	states																																	"       state_name
id               
3   wait_for_poke"
78086.351	0.16120000000228174	states																																	"        state_name
id                
1   nose_in_center"
78086.5122	2.0	states																																	"          state_name
id                  
2   punish_violation"
78088.5449	6.3453000000008615	trials	1.0	2.0	40.0	1.1663488968924332	0.0	0.35	True	130.0	False	False	34597.0	False	Mixed	True	True	0.025	0.0	6.317583085844874	1.5	9.0													
78088.5449	6.3453000000008615	processed_trials			40.0	1.1663488968924332					False				Mixed					6.317583085844874		9.0	40.0	40.0	False	False	True	4.8589	4.8589	16.328661017111735	0.118	-0.2060582552929078	Right	0.118	
78088.5449	0.11800000000221189	states																																	"       state_name
id               
3   wait_for_poke"
78088.6629	1.1662999999971362	states																																	"        state_name
id                
1   nose_in_center"
78089.8292	0.0020000000076834112	states																																	"   state_name
id           
5      go_cue"
78089.8312	4.858899999991991	states																																	"            state_name
id                    
6   wait_for_side_poke"
78094.69009999999	0.19999999999708962	states																																	"   state_name
id           
0     opt_out"
78094.89009999999	0.00010000000474974513	states																																	"    state_name
id            
7   stop_sound"
78094.9306	3.1392999999952735	trials	1.0	2.0	10.0	0.8212214499642219	0.0	0.35	True	130.0	True	False	34598.0	False	Low	True	False	0.025	0.0	100.0	1.5	9.0													
78094.9306	3.1392999999952735	processed_trials			10.0	0.8212214499642219					True				Low					100.0		9.0	40.0	40.0	False	True	False			16.328661017111735	0.6921	-0.18493817024635414	Right	0.6921	
78094.9306	0.6921000000002095	states																																	"       state_name
id               
3   wait_for_poke"
78095.6227	0.447199999995064	states																																	"        state_name
id                
1   nose_in_center"
78096.0699	2.0	states																																	"          state_name
id                  
2   punish_violation"
78098.1018	22.379899999999907	trials	1.0	2.0	10.0	0.9033908499575415	0.0	0.35	True	130.0	False	False	34599.0	False	Low	True	True	0.025	0.0	4.577153281725996	1.5	9.0													
78098.1018	22.379899999999907	processed_trials			10.0	0.9033908499575415					False				Low					4.577153281725996		9.0	40.0	40.0	False	False	True	3.212200000000003	3.212200000000003	16.328661017111735	18.0622	0.45407592009878034	Right	18.0622	
78098.1018	18.062200000000303	states																																	"       state_name
id               
3   wait_for_poke"
78116.164	0.9033999999955995	states																																	"        state_name
id                
1   nose_in_center"
78117.0674	0.0020000000076834112	states																																	"   state_name
id           
5      go_cue"
78117.06940000001	3.212199999994482	states																																	"            state_name
id                    
6   wait_for_side_poke"
78120.2816	0.19999999999708962	states																																	"   state_name
id           
0     opt_out"
78120.4816	0.00010000000474974513	states																																	"    state_name
id            
7   stop_sound"
78120.5165	6.410799999997835	trials	1.0	2.0	40.0	1.034526859934082	0.0	0.35	True	130.0	False	False	34600.0	False	Mixed	True	False	0.025	0.0	4.698127441602903	1.5	9.0													
