onset	duration	nwb_table	target_duration_for_nose_in_center	violation_time_out	reward_volume_ul	nose_in_center	high_ITI	catch_percentage	punish_sound_enabled	cumulative_reward_volume_ul	is_catch	is_warm_up	trials_in_stage	changed	block_type	auto_change_catch_probability	previous_was_violation	time_increment_for_reward_delay	time_increment_for_nose_in_center	reward_delay	target_reward_delay	training_stage	num_trials_in_adaptation_blocks	num_trials_in_mixed_blocks	is_rewarded	is_violation	is_opt_out	wait_time	wait_time_unthresholded	wait_time_threshold	wait_for_center_poke	z_scored_wait_for_center_poke	rewarded_port	inter_trial_interval	state_type
250319.2697	184.3350999999966	trials	1.0	2.0	5.0	0.93254	0.0	0.35	True	0.0	True	False	35790.0	False	Low	True	False	0.025	0.0	1.4424	1.5	9.0													
250319.2697	184.3350999999966	processed_trials			5.0	0.93254					False				Low					1.4424		9.0	40.0	40.0	False	True	False			16.328661017111735			Left	181.9648	
250319.2697	181.964799999987	states																																	"       state_name
id               
3   wait_for_poke"
250501.2345	0.3703000000095926	states																																	"        state_name
id                
1   nose_in_center"
250501.6048	2.0	states																																	"          state_name
id                  
2   punish_violation"
250503.6318	24.11679999998887	trials	1.0	2.0	5.0	0.8081514673925914	0.0	0.35	True	0.0	False	False	35792.0	False	Low	True	True	0.025	0.0	3.698758981799279	1.5	9.0													
250503.6318	24.11679999998887	processed_trials			5.0	0.8081514673925914					False				Low					3.698758981799279		9.0	40.0	40.0	False	True	False			16.328661017111735	21.9056	0.5338422165966197	Left	21.9056	
250503.6318	21.90559999999823	states																																	"       state_name
id               
3   wait_for_poke"
250525.5374	0.2111999999906402	states																																	"        state_name
id                
1   nose_in_center"
250525.7486	2.0	states																																	"          state_name
id                  
2   punish_violation"
250527.772	11.347299999993993	trials	1.0	2.0	5.0	0.9012633814125739	0.0	0.35	True	0.0	True	False	35793.0	False	Low	True	True	0.025	0.0	100.0	1.5	9.0													
250527.772	11.347299999993993	processed_trials			5.0	0.9012633814125739					True				Low					100.0		9.0	40.0	40.0	False	False	True	5.9832	5.9832	16.328661017111735	4.2606	-0.06544552035547396	Right	4.2606	
250527.772	4.260600000008708	states																																	"       state_name
id               
3   wait_for_poke"
250532.0326	0.9012999999977183	states																																	"        state_name
id                
1   nose_in_center"
250532.9339	0.0020000000076834112	states																																	"   state_name
id           
5      go_cue"
250532.9359	5.983199999987846	states																																	"            state_name
id                    
6   wait_for_side_poke"
250538.9191	0.20000000001164153	states																																	"   state_name
id           
0     opt_out"
250539.1191	9.999997564591467e-05	states																																	"    state_name
id            
7   stop_sound"
250539.1509	2.279399999999441	trials	1.0	2.0	5.0	0.8846918973127588	0.0	0.35	True	0.0	True	False	35794.0	False	Mixed	True	False	0.025	0.0	100.0	1.5	9.0													
250539.1509	2.279399999999441	processed_trials			5.0	0.8846918973127588					True				Mixed					100.0		9.0	40.0	40.0	False	True	False			16.328661017111735	0.1487	-0.20510045067983293	Left	0.1487	
250539.1509	0.1486999999906402	states																																	"       state_name
id               
3   wait_for_poke"
250539.2996	0.130700000008801	states																																	"        state_name
id                
1   nose_in_center"
250539.4303	2.0	states																																	"          state_name
id                  
2   punish_violation"
250541.4532	3.4135999999998603	trials	1.0	2.0	5.0	1.0187572680091683	0.0	0.35	True	0.0	False	False	35795.0	False	Mixed	True	True	0.025	0.0	0.09548620139549982	1.5	9.0													
250541.4532	3.4135999999998603	processed_trials			5.0	1.0187572680091683					False				Mixed					0.09548620139549982		9.0	40.0	40.0	True	False	False	0.09549999999999992	0.09549999999999992	16.328661017111735	1.6248	-0.15496677946900914	Left	1.6248	
250541.4532	1.6247999999905005	states																																	"       state_name
id               
3   wait_for_poke"
250543.07799999998	1.0188000000198372	states																																	"        state_name
id                
1   nose_in_center"
250544.0968	0.001999999978579581	states																																	"   state_name
id           
5      go_cue"
250544.09879999998	0.09550000002491288	states																																	"            state_name
id                    
6   wait_for_side_poke"
250544.1943	0.5976999999838881	states																																	"         state_name
id                 
4   announce_reward"
250544.792	0.07459999999264255	states																																	"   state_name
id           
8      reward"
250544.86659999998	0.00010000000474974513	states																																	"    state_name
id            
7   stop_sound"
250544.8977	5.57060000000638	trials	1.0	2.0	5.0	1.0187573	0.0	0.35	True	5.0	False	False	35796.0	False	Mixed	True	False	0.025	0.0	1.937580522311897	1.5	9.0													
250544.8977	5.57060000000638	processed_trials			5.0	1.0187573					False				Mixed					1.937580522311897		9.0	40.0	40.0	False	True	False			16.328661017111735	3.5195	-0.09061594494347038	Right	0.5609999999999999	
250544.8977	3.5194999999948777	states																																	"       state_name
id               
3   wait_for_poke"
250548.4172	0.051100000011501834	states																																	"        state_name
id                
1   nose_in_center"
250548.4683	2.0	states																																	"          state_name
id                  
2   punish_violation"
250550.5003	25.332999999984168	trials	1.0	2.0	5.0	0.8210719456705631	0.0	0.35	True	5.0	True	False	35797.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
250550.5003	25.332999999984168	processed_trials			5.0	0.8210719456705631					True				Mixed					100.0		9.0	40.0	40.0	False	True	False			16.328661017111735	22.8975	0.56753071227714	Left	22.8975	
250550.5003	22.89749999999185	states																																	"       state_name
id               
3   wait_for_poke"
250573.3978	0.4355000000214204	states																																	"        state_name
id                
1   nose_in_center"
250573.83330000003	2.0	states																																	"          state_name
id                  
2   punish_violation"
250575.8618	8.643199999991339	trials	1.0	2.0	5.0	1.0611215089898083	0.0	0.35	True	5.0	False	False	35798.0	False	Mixed	True	True	0.025	0.0	4.1655135721512995	1.5	9.0													
250575.8618	8.643199999991339	processed_trials			5.0	1.0611215089898083					False				Mixed					4.1655135721512995		9.0	40.0	40.0	True	False	False	4.165500000000001	4.165500000000001	16.328661017111735	2.581	-0.12249078433874042	Right	2.581	
250575.8618	2.581000000005588	states																																	"       state_name
id               
3   wait_for_poke"
