onset	duration	nwb_table	target_duration_for_nose_in_center	violation_time_out	reward_volume_ul	nose_in_center	catch_percentage	punish_sound_enabled	cumulative_reward_volume_ul	is_catch	is_warm_up	trials_in_stage	changed	block_type	auto_change_catch_probability	previous_was_violation	time_increment_for_reward_delay	time_increment_for_nose_in_center	reward_delay	target_reward_delay	training_stage	num_trials_in_adaptation_blocks	num_trials_in_mixed_blocks	is_rewarded	is_violation	is_opt_out	wait_time	wait_time_unthresholded	wait_time_threshold	wait_for_center_poke	z_scored_wait_for_center_poke	rewarded_port	inter_trial_interval	state_type
619931.9832	172.25820000004023	trials	1.0	2.0	10.0	1.11	0.35	True	0.0	False	False	1266.0	False	Mixed	True	False	0.025	0.0	2.3533	1.5	9.0													
619931.9832	172.25820000004023	processed_trials			10.0	1.11				False				Mixed					2.3533		9.0	40.0	40.0	False	False	True	2.35329999999999	2.35329999999999	20.347301156158494			Right	167.1277	
619931.9832	167.12769999995362	states																																"       state_name
id               
3   wait_for_poke"
620099.1109	1.1100000001024455	states																																"        state_name
id                
1   nose_in_center"
620100.2209000001	0.001999999978579581	states																																"   state_name
id           
5      go_cue"
620100.2229	2.3532999999588355	states																																"            state_name
id                    
6   wait_for_side_poke"
620102.5762	1.4651999999769032	states																																"         state_name
id                 
4   announce_reward"
620104.0414	0.2000000000698492	states																																"   state_name
id           
0     opt_out"
620104.2605	5.075200000079349	trials	1.0	2.0	10.0	1.11	0.35	True	0.0	False	False	1268.0	False	Mixed	True	False	0.025	0.0	2.3533	1.5	9.0													
620104.2605	5.075200000079349	processed_trials			10.0	1.11				False				Mixed					2.3533		9.0	40.0	40.0	True	False	False	2.3533	2.3533	20.347301156158494	1.4234	-0.23554906087917155	Left	1.4234	
620104.2605	1.4233999999705702	states																																"       state_name
id               
3   wait_for_poke"
620105.6839	1.1099999999860302	states																																"        state_name
id                
1   nose_in_center"
620106.7938999999	0.0020000000949949026	states																																"   state_name
id           
5      go_cue"
620106.7959	2.3532999999588355	states																																"            state_name
id                    
6   wait_for_side_poke"
620109.1492	0.02549999998882413	states																																"         state_name
id                 
4   announce_reward"
620109.1747	0.16099999996367842	states																																"   state_name
id           
7      reward"
620109.3544	11.249700000043958	trials	1.0	2.0	10.0	1.0161248040801398	0.35	True	10.0	True	False	1269.0	False	Mixed	True	False	0.025	0.0	100.0	1.5	9.0													
620109.3544	11.249700000043958	processed_trials			10.0	1.0161248040801398				True				Mixed					100.0		9.0	40.0	40.0	False	True	False			20.347301156158494	8.9977	0.3779310545636571	Right	0.9755000000000003	
620109.3544	8.997699999948964	states																																"       state_name
id               
3   wait_for_poke"
620118.3520999999	0.2520000000949949	states																																"        state_name
id                
1   nose_in_center"
620118.6041	2.0	states																																"          state_name
id                  
2   punish_violation"
620120.623	79.14839999994729	trials	1.0	2.0	10.0	1.1774121361262408	0.35	True	10.0	True	False	1270.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
620120.623	79.14839999994729	processed_trials			10.0	1.1774121361262408				True				Mixed					100.0		9.0	40.0	40.0	False	False	True		37.50559999999999	20.347301156158494	40.263400000000004	2.9102951338054153	Right	40.263400000000004	
620120.623	40.26340000005439	states																																"       state_name
id               
3   wait_for_poke"
620160.8864000001	1.1773999999277294	states																																"        state_name
id                
1   nose_in_center"
620162.0638	0.001999999978579581	states																																"   state_name
id           
5      go_cue"
620162.0658	37.505600000033155	states																																"            state_name
id                    
6   wait_for_side_poke"
620199.5714	0.19999999995343387	states																																"   state_name
id           
0     opt_out"
620199.7922	18.39199999999255	trials	1.0	2.0	40.0	1.0371178942635542	0.35	True	10.0	True	False	1271.0	False	Mixed	True	False	0.025	0.0	100.0	1.5	9.0													
620199.7922	18.39199999999255	processed_trials			40.0	1.0371178942635542				True				Mixed					100.0		9.0	40.0	40.0	False	False	True	14.9351	14.9351	20.347301156158494	2.2178	-0.1712066657129142	Right	2.2178	
620199.7922	2.2177999999839813	states																																"       state_name
id               
3   wait_for_poke"
620202.01	1.0371000000741333	states																																"        state_name
id                
1   nose_in_center"
620203.0471000001	0.001999999978579581	states																																"   state_name
id           
5      go_cue"
620203.0491000001	14.935100000002421	states																																"            state_name
id                    
6   wait_for_side_poke"
620217.9842000001	0.19999999995343387	states																																"   state_name
id           
0     opt_out"
620218.2052	7.222300000023097	trials	1.0	2.0	40.0	1.0371179	0.35	True	10.0	False	False	1272.0	False	Mixed	True	False	0.025	0.0	2.9847010853814906	1.5	9.0													
620218.2052	7.222300000023097	processed_trials			40.0	1.0371179				False				Mixed					2.9847010853814906		9.0	40.0	40.0	True	False	False	2.9847	2.9847	20.347301156158494	1.967	-0.19152020134697428	Right	1.967	
620218.2052	1.9669999999459833	states																																"       state_name
id               
3   wait_for_poke"
620220.1721999999	1.0371000000741333	states																																"        state_name
id                
1   nose_in_center"
620221.2093	0.001999999978579581	states																																"   state_name
id           
5      go_cue"
620221.2113	2.9847000000299886	states																																"            state_name
id                    
6   wait_for_side_poke"
620224.196	0.6433999999426305	states																																"         state_name
id                 
4   announce_reward"
620224.8393999999	0.5881000000517815	states																																"   state_name
id           
7      reward"
620225.4501	8.555900000035763	trials	1.0	2.0	20.0	1.092285573903945	0.35	True	50.0	False	False	1273.0	False	Mixed	True	False	0.025	0.0	0.04910857017998016	1.5	9.0													
620225.4501	8.555900000035763	processed_trials			20.0	1.092285573903945				False				Mixed					0.04910857017998016		9.0	40.0	40.0	False	True	False			20.347301156158494	6.152399999999999	0.14747609866417058	Right	6.152399999999999	
620225.4501	6.152400000020862	states																																"       state_name
id               
3   wait_for_poke"
620231.6025	0.40350000001490116	states																																"        state_name
id                
1   nose_in_center"
620232.006	2.0	states																																"          state_name
id                  
2   punish_violation"
620234.0286	2.6179000000702217	trials	1.0	2.0	20.0	1.0082000471548858	0.35	True	50.0	True	False	1274.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
620234.0286	2.6179000000702217	processed_trials			20.0	1.0082000471548858				True				Mixed					100.0		9.0	40.0	40.0	False	True	False			20.347301156158494	0.5082	-0.3096756470525838	Right	0.5082	
620234.0286	0.5082000000402331	states																																"       state_name
id               
3   wait_for_poke"
620234.5368	0.10969999991357327	states																																"        state_name
id                
1   nose_in_center"
620234.6464999999	2.0	states																																"          state_name
id                  
2   punish_violation"
620236.6687	2.3027000000001863	trials	1.0	2.0	20.0	0.8129134912847722	0.35	True	50.0	False	False	1275.0	False	Mixed	True	True	0.025	0.0	1.2978607789309835	1.5	9.0													
620236.6687	2.3027000000001863	processed_trials			20.0	0.8129134912847722				False				Mixed					1.2978607789309835		9.0	40.0	40.0	False	True	False			20.347301156158494	0.2318	-0.3320626536285576	Left	0.2318	
620236.6687	0.23179999995045364	states																																"       state_name
id               
3   wait_for_poke"
620236.9005	0.07090000004973263	states																																"        state_name
id                
1   nose_in_center"
620236.9714	2.0	states																																"          state_name
id                  
2   punish_violation"
620238.995	9.326299999956973	trials	1.0	2.0	20.0	1.0469089163802772	0.35	True	50.0	False	False	1276.0	False	Mixed	True	True	0.025	0.0	9.228832323094467	1.5	9.0													
