onset	duration	nwb_table	target_duration_for_nose_in_center	violation_time_out	reward_volume_ul	nose_in_center	catch_percentage	punish_sound_enabled	cumulative_reward_volume_ul	is_catch	is_warm_up	trials_in_stage	changed	block_type	auto_change_catch_probability	previous_was_violation	time_increment_for_reward_delay	time_increment_for_nose_in_center	reward_delay	target_reward_delay	training_stage	num_trials_in_adaptation_blocks	num_trials_in_mixed_blocks	is_rewarded	is_violation	is_opt_out	wait_time	wait_time_unthresholded	wait_time_threshold	wait_for_center_poke	z_scored_wait_for_center_poke	rewarded_port	inter_trial_interval	state_type
968797.2012	50.20799999998417	trials	1.0	2.0	20.0	0.81088	0.35	True	0.0	True	False	7059.0	False	Mixed	True	False	0.025	0.0	0.92514	1.5	9.0													
968797.2012	50.20799999998417	processed_trials			20.0	0.81088				False				Mixed					0.92514		9.0	40.0	40.0	False	False	False	0.9251000000000005	0.9251000000000005	16.328661017111735			Right	48.47	
968797.2012	48.46999999997206	states																																"       state_name
id               
3   wait_for_poke"
968845.6712	0.8109000000404194	states																																"        state_name
id                
1   nose_in_center"
968846.4821	0.001999999978579581	states																																"   state_name
id           
5      go_cue"
968846.4841	0.9250999999931082	states																																"            state_name
id                    
6   wait_for_side_poke"
968847.4295	4.819400000036694	trials	1.0	2.0	20.0	1.10080587701671	0.35	True	0.0	False	False	7061.0	False	Mixed	True	False	0.025	0.0	0.20371429482145859	1.5	9.0													
968847.4295	4.819400000036694	processed_trials			20.0	1.10080587701671				False				Mixed					0.20371429482145859		9.0	40.0	40.0	True	False	False	0.20369999999999955	0.20369999999999955	16.328661017111735	2.7959	-0.1360390764438637	Left	2.7959	
968847.4295	2.7959000000264496	states																																"       state_name
id               
3   wait_for_poke"
968850.2254	1.100800000014715	states																																"        state_name
id                
1   nose_in_center"
968851.3262	0.001999999978579581	states																																"   state_name
id           
5      go_cue"
968851.3282	0.20369999995455146	states																																"            state_name
id                    
6   wait_for_side_poke"
968851.5319	0.4165999999968335	states																																"         state_name
id                 
4   announce_reward"
968851.9484999999	0.3004000000655651	states																																"   state_name
id           
7      reward"
968852.2681	11.423999999999069	trials	1.0	2.0	80.0	1.1047615431113798	0.35	True	20.0	True	False	7062.0	False	Mixed	True	False	0.025	0.0	100.0	1.5	9.0													
968852.2681	11.423999999999069	processed_trials			80.0	1.1047615431113798				True				Mixed					100.0		9.0	40.0	40.0	False	False	True	5.2381	5.2381	16.328661017111735	4.8791	0.02302784622159247	Right	0.9161000000000001	
968852.2681	4.879100000020117	states																																"       state_name
id               
3   wait_for_poke"
968857.1472	1.104799999971874	states																																"        state_name
id                
1   nose_in_center"
968858.252	0.001999999978579581	states																																"   state_name
id           
5      go_cue"
968858.254	5.238100000075065	states																																"            state_name
id                    
6   wait_for_side_poke"
968863.4921	0.19999999995343387	states																																"   state_name
id           
0     opt_out"
968863.7116	3.3148999999975786	trials	1.0	2.0	5.0	1.1047615	0.35	True	20.0	False	False	7063.0	False	Mixed	True	False	0.025	0.0	1.6915599850283018	1.5	9.0													
968863.7116	3.3148999999975786	processed_trials			5.0	1.1047615				False				Mixed					1.6915599850283018		9.0	40.0	40.0	False	True	False			16.328661017111735	1.0341	-0.2705648561827273	Left	1.0341	
968863.7116	1.0341000000480562	states																																"       state_name
id               
3   wait_for_poke"
968864.7457000001	0.2807999999495223	states																																"        state_name
id                
1   nose_in_center"
968865.0265	2.0	states																																"          state_name
id                  
2   punish_violation"
968867.0485	4.63059999991674	trials	1.0	2.0	5.0	0.8128320760449201	0.35	True	20.0	True	False	7064.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
968867.0485	4.63059999991674	processed_trials			5.0	0.8128320760449201				True				Mixed					100.0		9.0	40.0	40.0	False	False	True	3.6058000000000003	3.6058000000000003	16.328661017111735	0.01	-0.3487620698452147	Right	0.01	
968867.0485	0.010000000009313226	states																																"       state_name
id               
3   wait_for_poke"
968867.0585	0.8127999999560416	states																																"        state_name
id                
1   nose_in_center"
968867.8713	0.001999999978579581	states																																"   state_name
id           
5      go_cue"
968867.8733	3.6058000000193715	states																																"            state_name
id                    
6   wait_for_side_poke"
968871.4791	0.2000000000698492	states																																"   state_name
id           
0     opt_out"
968871.7011	2.8677000000607222	trials	1.0	2.0	20.0	1.122975276189156	0.35	True	20.0	False	False	7065.0	False	Mixed	True	False	0.025	0.0	1.3339659627552258	1.5	9.0													
968871.7011	2.8677000000607222	processed_trials			20.0	1.122975276189156				False				Mixed					1.3339659627552258		9.0	40.0	40.0	False	True	False			16.328661017111735	0.7655	-0.2910743489956793	Left	0.7655	
968871.7011	0.7654999999795109	states																																"       state_name
id               
3   wait_for_poke"
