onset	duration	nwb_table	target_duration_for_nose_in_center	violation_time_out	reward_volume_ul	nose_in_center	high_ITI	catch_percentage	punish_sound_enabled	cumulative_reward_volume_ul	is_catch	is_warm_up	trials_in_stage	changed	block_type	auto_change_catch_probability	previous_was_violation	time_increment_for_reward_delay	time_increment_for_nose_in_center	reward_delay	target_reward_delay	training_stage	num_trials_in_adaptation_blocks	num_trials_in_mixed_blocks	is_rewarded	is_violation	is_opt_out	wait_time	wait_time_unthresholded	wait_time_threshold	wait_for_center_poke	z_scored_wait_for_center_poke	rewarded_port	inter_trial_interval	state_type
188220.0867	733.773199999996	trials	1.0	2.0	5.0	1.1211	0.0	0.15	True	0.0	False	False	13734.0	False	Low	True	False	0.025	0.0	0.0053897	1.5	9.0													
188220.0867	733.773199999996	processed_trials			5.0	1.1211					False				Low					0.0053897		9.0	40.0	40.0	False	True	False			20.373136501193883			Left	731.7496	
188220.0867	731.7496000000101	states																																	"       state_name
id               
3   wait_for_poke"
188951.83630000002	0.023599999985890463	states																																	"        state_name
id                
1   nose_in_center"
188951.8599	2.0	states																																	"          state_name
id                  
2   punish_violation"
188953.9434	15.40460000000894	trials	1.0	2.0	5.0	0.9014019379941511	0.0	0.15	True	0.0	False	False	13736.0	False	Low	True	True	0.025	0.0	3.475986771266598	1.5	9.0													
188953.9434	15.40460000000894	processed_trials			5.0	0.9014019379941511					False				Low					3.475986771266598		9.0	40.0	40.0	False	True	False			20.373136501193883	13.3312	0.043236690849033116	Left	13.3312	
188953.9434	13.331199999985984	states																																	"       state_name
id               
3   wait_for_poke"
188967.27459999998	0.0734000000229571	states																																	"        state_name
id                
1   nose_in_center"
188967.348	2.0	states																																	"          state_name
id                  
2   punish_violation"
188969.4119	11.967099999979837	trials	1.0	2.0	5.0	1.0677997133408008	0.0	0.15	True	0.0	True	False	13737.0	False	Low	True	True	0.025	0.0	100.0	1.5	9.0													
188969.4119	11.967099999979837	processed_trials			5.0	1.0677997133408008					True				Low					100.0		9.0	40.0	40.0	False	True	False			20.373136501193883	9.665700000000001	-0.010218687673077235	Left	9.665700000000001	
188969.4119	9.665700000012293	states																																	"       state_name
id               
3   wait_for_poke"
188979.07760000002	0.30139999999664724	states																																	"        state_name
id                
1   nose_in_center"
188979.37900000002	2.0	states																																	"          state_name
id                  
2   punish_violation"
188981.454	6.460900000005495	trials	1.0	2.0	5.0	0.9086082255418583	0.0	0.15	True	0.0	True	False	13738.0	False	Low	True	True	0.025	0.0	100.0	1.5	9.0													
188981.454	6.460900000005495	processed_trials			5.0	0.9086082255418583					True				Low					100.0		9.0	40.0	40.0	False	False	True	2.8150000000000004	2.8150000000000004	20.373136501193883	2.5351999999999997	-0.11420547707477086	Left	2.5351999999999997	
188981.454	2.535200000012992	states																																	"       state_name
id               
3   wait_for_poke"
188983.9892	0.9085999999952037	states																																	"        state_name
id                
1   nose_in_center"
188984.8978	0.001999999978579581	states																																	"   state_name
id           
5      go_cue"
188984.89979999998	2.8150000000023283	states																																	"            state_name
id                    
6   wait_for_side_poke"
188987.7148	0.20000000001164153	states																																	"   state_name
id           
0     opt_out"
188987.9148	0.00010000000474974513	states																																	"    state_name
id            
7   stop_sound"
188987.992	2.6070999999938067	trials	1.0	2.0	10.0	0.90860823	0.0	0.15	True	0.0	False	False	13739.0	False	Mixed	True	False	0.025	0.0	5.653538843027487	1.5	9.0													
188987.992	2.6070999999938067	processed_trials			10.0	0.90860823					False				Mixed					5.653538843027487		9.0	40.0	40.0	False	True	False			20.373136501193883	0.4218	-0.14502599186637583	Left	0.4218	
188987.992	0.4218000000109896	states																																	"       state_name
id               
3   wait_for_poke"
188988.4138	0.1852999999828171	states																																	"        state_name
id                
1   nose_in_center"
188988.5991	2.0	states																																	"          state_name
id                  
2   punish_violation"
188990.6671	14.767900000006193	trials	1.0	2.0	10.0	1.0693058471539443	0.0	0.15	True	0.0	False	False	13740.0	False	Mixed	True	True	0.025	0.0	5.840684855697468	1.5	9.0													
188990.6671	14.767900000006193	processed_trials			10.0	1.0693058471539443					False				Mixed					5.840684855697468		9.0	40.0	40.0	False	True	False			20.373136501193883	12.358	0.02904414566346012	Right	12.358	
188990.6671	12.35800000000745	states																																	"       state_name
id               
3   wait_for_poke"
189003.0251	0.4098999999987427	states																																	"        state_name
id                
1   nose_in_center"
189003.435	2.0	states																																	"          state_name
id                  
2   punish_violation"
189005.5074	14.75099999998929	trials	1.0	2.0	10.0	1.0693058	0.0	0.15	True	0.0	False	False	13741.0	False	Mixed	True	True	0.025	0.0	1.6262226572476681	1.5	9.0													
189005.5074	14.75099999998929	processed_trials			10.0	1.0693058					False				Mixed					1.6262226572476681		9.0	40.0	40.0	True	False	False	1.6262000000000008	1.6262000000000008	20.373136501193883	11.947	0.023050376580773604	Left	11.947	
189005.5074	11.946999999985565	states																																	"       state_name
id               
3   wait_for_poke"
189017.4544	1.0693000000028405	states																																	"        state_name
id                
1   nose_in_center"
189018.5237	0.0020000000076834112	states																																	"   state_name
id           
5      go_cue"
189018.5257	1.6261999999987893	states																																	"            state_name
id                    
6   wait_for_side_poke"
189020.1519	0.004199999995762482	states																																	"         state_name
id                 
4   announce_reward"
189020.1561	0.10220000002300367	states																																	"   state_name
id           
8      reward"
189020.25830000002	9.999997564591467e-05	states																																	"    state_name
id            
7   stop_sound"
189020.3444	3.473100000002887	trials	1.0	2.0	10.0	0.8523424419139288	0.0	0.15	True	10.0	False	False	13742.0	False	Mixed	True	False	0.025	0.0	1.6262227	1.5	9.0													
189020.3444	3.473100000002887	processed_trials			10.0	0.8523424419139288					False				Mixed					1.6262227		9.0	40.0	40.0	False	True	False			20.373136501193883	1.4333	-0.13027490323587124	Right	0.4214	
189020.3444	1.4333000000042375	states																																	"       state_name
id               
3   wait_for_poke"
189021.7777	0.03979999999864958	states																																	"        state_name
id                
1   nose_in_center"
189021.8175	2.0	states																																	"          state_name
id                  
2   punish_violation"
189023.8908	1.8673000000126194	trials	1.0	2.0	10.0	0.8750417210198312	0.0	0.15	True	10.0	False	False	13743.0	False	Mixed	True	True	0.025	0.0	1.2409857029111149	1.5	9.0													
189023.8908	1.8673000000126194	processed_trials			10.0	0.8750417210198312					False				Mixed					1.2409857029111149		9.0	40.0	40.0	False	False	True	0.4327000000000001	0.4327000000000001	20.373136501193883	0.3575	-0.14596370318515134	Left	0.3575	
189023.8908	0.3575000000128057	states																																	"       state_name
id               
3   wait_for_poke"
189024.2483	0.875	states																																	"        state_name
id                
1   nose_in_center"
189025.1233	0.001999999978579581	states																																	"   state_name
id           
5      go_cue"
189025.12529999999	0.4327000000048429	states																																	"            state_name
id                    
6   wait_for_side_poke"
189025.558	0.20000000001164153	states																																	"   state_name
id           
0     opt_out"
189025.758	0.00010000000474974513	states																																	"    state_name
id            
7   stop_sound"
189025.847	3.2070999999996275	trials	1.0	2.0	80.0	0.9489897410799055	0.0	0.15	True	10.0	False	False	13744.0	False	Mixed	True	False	0.025	0.0	0.598287001001734	1.5	9.0													
189025.847	3.2070999999996275	processed_trials			80.0	0.9489897410799055					False				Mixed					0.598287001001734		9.0	40.0	40.0	True	False	False	0.5982999999999998	0.5982999999999998	20.373136501193883	0.9027999999999999	-0.1380113862002634	Right	0.9027999999999999	
189025.847	0.9028000000107568	states																																	"       state_name
id               
3   wait_for_poke"
189026.74980000002	0.9489999999932479	states																																	"        state_name
id                
1   nose_in_center"
189027.6988	0.0020000000076834112	states																																	"   state_name
id           
5      go_cue"
189027.70080000002	0.5982999999832828	states																																	"            state_name
id                    
6   wait_for_side_poke"
189028.2991	0.0565000000060536	states																																	"         state_name
id                 
4   announce_reward"
189028.3556	0.6983999999938533	states																																	"   state_name
id           
8      reward"
189029.054	0.00010000000474974513	states																																	"    state_name
id            
7   stop_sound"
189029.1298	5.802300000010291	trials	1.0	2.0	20.0	0.9292796881823936	0.0	0.15	True	90.0	True	False	13745.0	False	Mixed	True	False	0.025	0.0	100.0	1.5	9.0													
189029.1298	5.802300000010291	processed_trials			20.0	0.9292796881823936					True				Mixed					100.0		9.0	40.0	40.0	False	True	False			20.373136501193883	2.9562	-0.10806587419445207	Right	0.2597999999999998	
189029.1298	2.9561999999859836	states																																	"       state_name
id               
3   wait_for_poke"
189032.08599999998	0.8461000000243075	states																																	"        state_name
id                
1   nose_in_center"
189032.9321	2.0	states																																	"          state_name
id                  
2   punish_violation"
