onset	duration	nwb_table	target_duration_for_nose_in_center	violation_time_out	reward_volume_ul	nose_in_center	high_ITI	catch_percentage	punish_sound_enabled	cumulative_reward_volume_ul	is_catch	is_warm_up	trials_in_stage	changed	block_type	auto_change_catch_probability	previous_was_violation	time_increment_for_reward_delay	time_increment_for_nose_in_center	reward_delay	target_reward_delay	training_stage	num_trials_in_adaptation_blocks	num_trials_in_mixed_blocks	is_rewarded	is_violation	is_opt_out	wait_time	wait_time_unthresholded	wait_time_threshold	wait_for_center_poke	z_scored_wait_for_center_poke	rewarded_port	inter_trial_interval	state_type
2418447.7224	107.47669999999925	trials	1.0	4.0	20.0	1.1407	0.0	0.15	True	0.0	False	False	22838.0	False	High	True	False	0.025	0.0	4.9068887630146065	1.5	9.0													
2418447.7224	107.47669999999925	processed_trials			20.0	1.1407					False				High					4.9068887630146065		9.0	40.0	40.0	True	False	False	4.906899999999993	4.906899999999993	26.12363895178335			Left	101.07239999999999	
2418447.7224	101.07239999994636	states																																	"       state_name
id               
3   wait_for_poke"
2418548.7948	1.140699999872595	states																																	"        state_name
id                
1   nose_in_center"
2418549.9354999997	0.0020000003278255463	states																																	"   state_name
id           
5      go_cue"
2418549.9375	4.9068999998271465	states																																	"            state_name
id                    
6   wait_for_side_poke"
2418554.8444	0.2042999998666346	states																																	"         state_name
id                 
4   announce_reward"
2418555.0486999997	0.15020000003278255	states																																	"   state_name
id           
8      reward"
2418555.1988999997	0.0001000002957880497	states																																	"    state_name
id            
7   stop_sound"
2418555.2524	9.544199999887496	trials	1.0	4.0	5.0	0.8371453220041484	0.0	0.15	True	20.0	True	False	22840.0	False	Mixed	True	False	0.025	0.0	100.0	1.5	9.0													
2418555.2524	9.544199999887496	processed_trials			5.0	0.8371453220041484					True				Mixed					100.0		9.0	40.0	40.0	False	False	True	4.678599999999999	4.678599999999999	26.12363895178335	3.8263000000000003	-0.12420109385928572	Left	2.1960000000000006	
2418555.2524	3.8262999998405576	states																																	"       state_name
id               
3   wait_for_poke"
2418559.0787	0.8371000001206994	states																																	"        state_name
id                
1   nose_in_center"
2418559.9158	0.001999999862164259	states																																	"   state_name
id           
5      go_cue"
2418559.9178	4.678600000217557	states																																	"            state_name
id                    
6   wait_for_side_poke"
2418564.5964	0.20000000018626451	states																																	"   state_name
id           
0     opt_out"
2418564.7964000003	9.999983012676239e-05	states																																	"    state_name
id            
7   stop_sound"
2418564.8476	5.628000000026077	trials	1.0	4.0	20.0	0.8482541789393526	0.0	0.15	True	20.0	False	False	22841.0	False	Mixed	True	False	0.025	0.0	3.6968232650210533	1.5	9.0													
2418564.8476	5.628000000026077	processed_trials			20.0	0.8482541789393526					False				Mixed					3.6968232650210533		9.0	40.0	40.0	True	False	False	3.6968	3.6968	26.12363895178335	0.7962	-0.19855935118150292	Right	0.7962	
