onset	duration	nwb_table	target_duration_for_nose_in_center	violation_time_out	reward_volume_ul	nose_in_center	catch_percentage	punish_sound_enabled	cumulative_reward_volume_ul	is_catch	is_warm_up	trials_in_stage	changed	block_type	auto_change_catch_probability	previous_was_violation	time_increment_for_reward_delay	time_increment_for_nose_in_center	reward_delay	target_reward_delay	training_stage	num_trials_in_adaptation_blocks	num_trials_in_mixed_blocks	is_rewarded	is_violation	is_opt_out	wait_time	wait_time_unthresholded	wait_time_threshold	wait_for_center_poke	z_scored_wait_for_center_poke	rewarded_port	inter_trial_interval	state_type
356416.5684	132.64620000001742	trials	1.0	2.0	20.0	1.1691	0.35	True	0.0	False	False	10240.0	False	Mixed	True	False	0.025	0.0	5.1611	1.5	9.0													
356416.5684	132.64620000001742	processed_trials			20.0	1.1691				False				Mixed					5.1611		9.0	40.0	40.0	False	True	False			20.347301156158494			Right	130.6329	
356416.5684	130.63290000002598	states																																"       state_name
id               
3   wait_for_poke"
356547.2013	0.013299999991431832	states																																"        state_name
id                
1   nose_in_center"
356547.2146	2.0	states																																"          state_name
id                  
2   punish_violation"
356549.2347	35.00400000001537	trials	1.0	2.0	20.0	0.9983462106513735	0.35	True	0.0	False	False	10242.0	False	Mixed	True	True	0.025	0.0	3.88908979886956	1.5	9.0													
356549.2347	35.00400000001537	processed_trials			20.0	0.9983462106513735				False				Mixed					3.88908979886956		9.0	40.0	40.0	True	False	False	3.8891000000000027	3.8891000000000027	20.347301156158494	29.9105	1.238625154309867	Right	29.9105	
356549.2347	29.910499999998137	states																																"       state_name
id               
3   wait_for_poke"
356579.14519999997	0.998299999977462	states																																"        state_name
id                
1   nose_in_center"
356580.14349999995	0.0020000000367872417	states																																"   state_name
id           
5      go_cue"
356580.1455	3.889099999971222	states																																"            state_name
id                    
6   wait_for_side_poke"
356584.03459999996	0.007800000021234155	states																																"         state_name
id                 
4   announce_reward"
356584.0424	0.19630000001052395	states																																"   state_name
id           
7      reward"
356584.2603	16.270900000003166	trials	1.0	2.0	80.0	1.1594806670565756	0.35	True	20.0	True	False	10243.0	False	Mixed	True	False	0.025	0.0	100.0	1.5	9.0													
356584.2603	16.270900000003166	processed_trials			80.0	1.1594806670565756				True				Mixed					100.0		9.0	40.0	40.0	False	False	True	11.750499999999999	11.750499999999999	20.347301156158494	3.1589	-0.12377574287205806	Right	0.9502999999999999	
356584.2603	3.158899999980349	states																																"       state_name
id               
3   wait_for_poke"
356587.4192	1.1595000000088476	states																																"        state_name
id                
1   nose_in_center"
356588.5787	0.0020000000367872417	states																																"   state_name
id           
5      go_cue"
356588.58070000005	11.750499999965541	states																																"            state_name
id                    
6   wait_for_side_poke"
356600.3312	0.20000000001164153	states																																"   state_name
id           
0     opt_out"
