onset	duration	nwb_table	target_duration_for_nose_in_center	violation_time_out	reward_volume_ul	nose_in_center	high_ITI	catch_percentage	punish_sound_enabled	cumulative_reward_volume_ul	is_catch	is_warm_up	trials_in_stage	changed	block_type	auto_change_catch_probability	previous_was_violation	time_increment_for_reward_delay	time_increment_for_nose_in_center	reward_delay	target_reward_delay	training_stage	num_trials_in_adaptation_blocks	num_trials_in_mixed_blocks	is_rewarded	is_violation	is_opt_out	wait_time	wait_time_unthresholded	wait_time_threshold	wait_for_center_poke	z_scored_wait_for_center_poke	rewarded_port	inter_trial_interval	state_type
2612485.3899	359.9533999999985	trials	1.0	2.0	10.0	0.89937	0.0	0.35	True	0.0	True	False	8286.0	False	Mixed	True	False	0.025	0.0	100.0	1.5	9.0													
2612485.3899	359.9533999999985	processed_trials			10.0	0.89937					True				Mixed					100.0		9.0	40.0	40.0	False	True	False			16.328661017111735			Right	357.69259999999997	
2612485.3899	357.69260000018403	states																																	"       state_name
id               
3   wait_for_poke"
2612843.0825	0.26079999981448054	states																																	"        state_name
id                
1   nose_in_center"
2612843.3433	2.0	states																																	"          state_name
id                  
2   punish_violation"
2612845.3858	11.071100000292063	trials	1.0	2.0	10.0	0.8714911964844184	0.0	0.35	True	0.0	False	False	8288.0	False	Mixed	True	True	0.025	0.0	0.20313204800609813	1.5	9.0													
2612845.3858	11.071100000292063	processed_trials			10.0	0.8714911964844184					False				Mixed					0.20313204800609813		9.0	40.0	40.0	True	False	False	0.20309999999999917	0.20309999999999917	16.328661017111735	9.4419	0.27785101824726494	Left	9.4419	
2612845.3858	9.441899999976158	states																																	"       state_name
id               
3   wait_for_poke"
2612854.8277	0.8714999998919666	states																																	"        state_name
id                
1   nose_in_center"
2612855.6991999997	0.0020000003278255463	states																																	"   state_name
id           
5      go_cue"
2612855.7012	0.20309999957680702	states																																	"            state_name
id                    
6   wait_for_side_poke"
2612855.9042999996	0.45770000014454126	states																																	"         state_name
id                 
4   announce_reward"
2612856.3619999997	0.09489999990910292	states																																	"   state_name
id           
7      reward"
2612856.4864	5.378700000233948	trials	1.0	2.0	10.0	1.0548027111524498	0.0	0.35	True	10.0	False	False	8289.0	False	Mixed	True	False	0.025	0.0	7.848757804276034	1.5	9.0													
2612856.4864	5.378700000233948	processed_trials			10.0	1.0548027111524498					False				Mixed					7.848757804276034		9.0	40.0	40.0	False	True	False			16.328661017111735	2.818	-0.10416142917031306	Left	0.5695000000000001	
2612856.4864	2.8179999999701977	states																																	"       state_name
id               
3   wait_for_poke"
2612859.3044	0.5606999997980893	states																																	"        state_name
id                
1   nose_in_center"
2612859.8650999996	2.0	states																																	"          state_name
id                  
2   punish_violation"
2612861.9145	19.280100000090897	trials	1.0	2.0	10.0	1.1445701310486613	0.0	0.35	True	10.0	True	False	8290.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
2612861.9145	19.280100000090897	processed_trials			10.0	1.1445701310486613					True				Mixed					100.0		9.0	40.0	40.0	False	False	True	12.981799999999998	12.981799999999998	16.328661017111735	4.9517	0.018892958585372578	Right	4.9517	
2612861.9145	4.951700000092387	states																																	"       state_name
id               
3   wait_for_poke"
2612866.8662	1.1445999997667968	states																																	"        state_name
id                
1   nose_in_center"
2612868.0108	0.0020000003278255463	states																																	"   state_name
id           
5      go_cue"
2612868.0128	12.981799999717623	states																																	"            state_name
id                    
6   wait_for_side_poke"
2612880.9946	0.20000000018626451	states																																	"   state_name
id           
0     opt_out"
2612881.2363	2.5211999998427927	trials	1.0	2.0	40.0	0.8588979995023186	0.0	0.35	True	10.0	True	False	8291.0	False	Mixed	True	False	0.025	0.0	100.0	1.5	9.0													
2612881.2363	2.5211999998427927	processed_trials			40.0	0.8588979995023186					True				Mixed					100.0		9.0	40.0	40.0	False	True	False			16.328661017111735	0.3125	-0.2486582040317605	Left	0.3125	
2612881.2363	0.3125	states																																	"       state_name
id               
3   wait_for_poke"
2612881.5488	0.20869999984279275	states																																	"        state_name
id                
1   nose_in_center"
2612881.7575	2.0	states																																	"          state_name
id                  
2   punish_violation"
2612883.7989	8.970500000286847	trials	1.0	2.0	40.0	0.9839657003355715	0.0	0.35	True	10.0	True	False	8292.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
