onset	duration	nwb_table	target_duration_for_nose_in_center	violation_time_out	reward_volume_ul	nose_in_center	high_ITI	catch_percentage	punish_sound_enabled	cumulative_reward_volume_ul	is_catch	is_warm_up	trials_in_stage	changed	block_type	auto_change_catch_probability	previous_was_violation	time_increment_for_reward_delay	time_increment_for_nose_in_center	reward_delay	target_reward_delay	training_stage	num_trials_in_adaptation_blocks	num_trials_in_mixed_blocks	is_rewarded	is_violation	is_opt_out	wait_time	wait_time_unthresholded	wait_time_threshold	wait_for_center_poke	z_scored_wait_for_center_poke	rewarded_port	inter_trial_interval	state_type
2244746.2243	90.18080000020564	trials	1.0	2.0	5.0	1.1225	0.0	0.15	True	0.0	False	False	40195.0	False	Low	True	False	0.025	0.0	1.6106101923093419	1.5	9.0													
2244746.2243	90.18080000020564	processed_trials			5.0	1.1225					False				Low					1.6106101923093419		9.0	40.0	40.0	False	True	False			20.347301156158494			Right	87.75880000000001	
2244746.2243	87.75879999995232	states																																	"       state_name
id               
3   wait_for_poke"
2244833.9831	0.42200000025331974	states																																	"        state_name
id                
1   nose_in_center"
2244834.4051	2.0	states																																	"          state_name
id                  
2   punish_violation"
2244836.4271	25.43390000006184	trials	1.0	2.0	5.0	0.812793080398747	0.0	0.15	True	0.0	True	False	40197.0	False	Low	True	True	0.025	0.0	100.0	1.5	9.0													
2244836.4271	25.43390000006184	processed_trials			5.0	0.812793080398747					True				Low					100.0		9.0	40.0	40.0	False	True	False			20.347301156158494	23.387700000000002	0.9314186776361516	Left	23.387700000000002	
2244836.4271	23.387699999846518	states																																	"       state_name
id               
3   wait_for_poke"
2244859.8148	0.04620000021532178	states																																	"        state_name
id                
1   nose_in_center"
2244859.861	2.0	states																																	"          state_name
id                  
2   punish_violation"
2244861.8868	20.06469999998808	trials	1.0	2.0	5.0	1.0693990690936575	0.0	0.15	True	0.0	False	False	40198.0	False	Low	True	True	0.025	0.0	0.3809162186140652	1.5	9.0													
2244861.8868	20.06469999998808	processed_trials			5.0	1.0693990690936575					False				Low					0.3809162186140652		9.0	40.0	40.0	False	True	False			20.347301156158494	17.1792	0.6083477947290655	Right	17.1792	
2244861.8868	17.17920000012964	states																																	"       state_name
id               
3   wait_for_poke"
2244879.066	0.885499999858439	states																																	"        state_name
id                
1   nose_in_center"
2244879.9515	2.0	states																																	"          state_name
id                  
2   punish_violation"
2244881.9754	47.30480000004172	trials	1.0	2.0	5.0	1.149801733786636	0.0	0.15	True	0.0	True	False	40199.0	False	Low	True	True	0.025	0.0	100.0	1.5	9.0													
2244881.9754	47.30480000004172	processed_trials			5.0	1.149801733786636					True				Low					100.0		9.0	40.0	40.0	False	True	False			20.347301156158494	45.217699999999994	2.0673834636330404	Left	45.217699999999994	
2244881.9754	45.217699999921024	states																																	"       state_name
id               
3   wait_for_poke"
2244927.1931	0.0871000001206994	states																																	"        state_name
id                
1   nose_in_center"
2244927.2802	2.0	states																																	"          state_name
id                  
2   punish_violation"
2244929.3072	44.940899999812245	trials	1.0	2.0	5.0	0.8502196078962166	0.0	0.15	True	0.0	True	False	40200.0	False	Low	True	True	0.025	0.0	100.0	1.5	9.0													
2244929.3072	44.940899999812245	processed_trials			5.0	0.8502196078962166					True				Low					100.0		9.0	40.0	40.0	False	True	False			20.347301156158494	42.3718	1.919291746524999	Left	42.3718	
2244929.3072	42.37179999984801	states																																	"       state_name
id               
3   wait_for_poke"
2244971.679	0.5690999999642372	states																																	"        state_name
id                
1   nose_in_center"
2244972.2481	2.0	states																																	"          state_name
id                  
2   punish_violation"
2244974.2794	20.487600000109524	trials	1.0	2.0	5.0	0.8495806967248468	0.0	0.15	True	0.0	False	False	40201.0	False	Low	True	True	0.025	0.0	0.49898867027351085	1.5	9.0													
2244974.2794	20.487600000109524	processed_trials			5.0	0.8495806967248468					False				Low					0.49898867027351085		9.0	40.0	40.0	False	True	False			20.347301156158494	18.4622	0.6751110938785849	Left	18.4622	
2244974.2794	18.462199999950826	states																																	"       state_name
id               
3   wait_for_poke"
2244992.7416	0.025400000158697367	states																																	"        state_name
id                
1   nose_in_center"
2244992.767	2.0	states																																	"          state_name
id                  
2   punish_violation"
2244994.7915	8.95380000025034	trials	1.0	2.0	5.0	1.1253148008762657	0.0	0.15	True	0.0	False	False	40202.0	False	Low	True	True	0.025	0.0	0.16568905521639987	1.5	9.0													
2244994.7915	8.95380000025034	processed_trials			5.0	1.1253148008762657					False				Low					0.16568905521639987		9.0	40.0	40.0	False	True	False			20.347301156158494	6.949	0.0760002476055943	Right	6.949	
2244994.7915	6.949000000022352	states																																	"       state_name
id               
3   wait_for_poke"
2245001.7405	0.004799999762326479	states																																	"        state_name
id                
1   nose_in_center"
2245001.7452999996	2.0	states																																	"          state_name
id                  
2   punish_violation"
2245003.7725	2.188300000037998	trials	1.0	2.0	5.0	1.0155957150805333	0.0	0.15	True	0.0	False	False	40203.0	False	Low	True	True	0.025	0.0	0.16568906	1.5	9.0													
2245003.7725	2.188300000037998	processed_trials			5.0	1.0155957150805333					False				Low					0.16568906		9.0	40.0	40.0	False	True	False			20.347301156158494	0.12409999999999999	-0.27914615953825217	Left	0.12409999999999999	
2245003.7725	0.12410000013187528	states																																	"       state_name
id               
3   wait_for_poke"
2245003.8966	0.06419999990612268	states																																	"        state_name
id                
1   nose_in_center"
2245003.9608	2.0	states																																	"          state_name
id                  
2   punish_violation"
2245005.9871	2.7960999999195337	trials	1.0	2.0	5.0	0.9221781747767073	0.0	0.15	True	0.0	False	False	40204.0	False	Low	True	True	0.025	0.0	0.7017247521595671	1.5	9.0													
2245005.9871	2.7960999999195337	processed_trials			5.0	0.9221781747767073					False				Low					0.7017247521595671		9.0	40.0	40.0	False	True	False			20.347301156158494	0.6002000000000001	-0.25437140760911253	Left	0.6002000000000001	
2245005.9871	0.6002000002190471	states																																	"       state_name
id               
3   wait_for_poke"
2245006.5873000002	0.19589999970048666	states																																	"        state_name
id                
1   nose_in_center"
2245006.7832	2.0	states																																	"          state_name
id                  
2   punish_violation"
2245008.8112	57.07550000026822	trials	1.0	2.0	5.0	1.0752987001838754	0.0	0.15	True	0.0	True	False	40205.0	False	Low	True	True	0.025	0.0	100.0	1.5	9.0													
2245008.8112	57.07550000026822	processed_trials			5.0	1.0752987001838754					True				Low					100.0		9.0	40.0	40.0	False	False	True	11.196599999999997	11.196599999999997	20.347301156158494	44.6015	2.0353183467694915	Right	44.6015	
2245008.8112	44.60149999987334	states																																	"       state_name
id               
3   wait_for_poke"
2245053.4126999998	1.075300000142306	states																																	"        state_name
id                
1   nose_in_center"
2245054.488	0.001999999862164259	states																																	"   state_name
id           
5      go_cue"
2245054.4899999998	11.196599999908358	states																																	"            state_name
id                    
6   wait_for_side_poke"
2245065.6865999997	0.20000000018626451	states																																	"   state_name
id           
0     opt_out"
2245065.8866	9.999983012676239e-05	states																																	"    state_name
id            
7   stop_sound"
2245065.9161	2.4273000000976026	trials	1.0	2.0	80.0	1.0359645298821687	0.0	0.15	True	0.0	False	False	40206.0	False	Mixed	True	False	0.025	0.0	1.0114914448563237	1.5	9.0													
2245065.9161	2.4273000000976026	processed_trials			80.0	1.0359645298821687					False				Mixed					1.0114914448563237		9.0	40.0	40.0	False	True	False			20.347301156158494	0.4213	-0.26368080294648505	Right	0.4213	
2245065.9161	0.42130000004544854	states																																	"       state_name
id               
3   wait_for_poke"
2245066.3374	0.006000000052154064	states																																	"        state_name
id                
1   nose_in_center"
2245066.3434	2.0	states																																	"          state_name
id                  
2   punish_violation"
2245068.3723	4.526099999900907	trials	1.0	2.0	80.0	1.039632227063682	0.0	0.15	True	0.0	False	False	40207.0	False	Mixed	True	True	0.025	0.0	2.720017756364372	1.5	9.0													
