onset	duration	nwb_table	target_duration_for_nose_in_center	violation_time_out	reward_volume_ul	nose_in_center	high_ITI	catch_percentage	punish_sound_enabled	cumulative_reward_volume_ul	is_catch	is_warm_up	trials_in_stage	changed	block_type	auto_change_catch_probability	previous_was_violation	time_increment_for_reward_delay	time_increment_for_nose_in_center	reward_delay	target_reward_delay	training_stage	num_trials_in_adaptation_blocks	num_trials_in_mixed_blocks	is_rewarded	is_violation	is_opt_out	wait_time	wait_time_unthresholded	wait_time_threshold	wait_for_center_poke	z_scored_wait_for_center_poke	rewarded_port	inter_trial_interval	state_type
3134720.1605	8.870699999853969	trials	1.0	2.0	5.0	1.1325	0.0	0.35	True	0.0	True	False	10268.0	False	Mixed	True	False	0.025	0.0	100.0	1.5	9.0													
3134720.1605	8.870699999853969	processed_trials			5.0	1.1325					True				Mixed					100.0		9.0	40.0	40.0	False	False	True	5.6102	5.6102	16.328661017111735			Right	1.926	
3134720.1605	1.9259999999776483	states																																	"       state_name
id               
3   wait_for_poke"
3134722.0865	1.132499999832362	states																																	"        state_name
id                
1   nose_in_center"
3134723.219	0.0020000003278255463	states																																	"   state_name
id           
5      go_cue"
3134723.2210000004	5.61019999999553	states																																	"            state_name
id                    
6   wait_for_side_poke"
3134728.8312000004	0.19999999972060323	states																																	"   state_name
id           
0     opt_out"
3134729.0669	2.445900000166148	trials	1.0	2.0	10.0	1.0228484786667602	0.0	0.35	True	0.0	True	False	10270.0	False	Mixed	True	False	0.025	0.0	100.0	1.5	9.0													
3134729.0669	2.445900000166148	processed_trials			10.0	1.0228484786667602					True				Mixed					100.0		9.0	40.0	40.0	False	True	False			16.328661017111735	0.3329	-0.18953143767082883	Right	0.3329	
3134729.0669	0.3328999998047948	states																																	"       state_name
id               
3   wait_for_poke"
3134729.3998	0.11300000036135316	states																																	"        state_name
id                
1   nose_in_center"
3134729.5128	2.0	states																																	"          state_name
id                  
2   punish_violation"
3134731.549	15.513299999758601	trials	1.0	2.0	10.0	1.0032712136562667	0.0	0.35	True	0.0	False	False	10271.0	False	Mixed	True	True	0.025	0.0	10.491281511544381	1.5	9.0													
3134731.549	15.513299999758601	processed_trials			10.0	1.0032712136562667					False				Mixed					10.491281511544381		9.0	40.0	40.0	False	True	False			16.328661017111735	13.2691	0.6724856357572709	Left	13.2691	
3134731.549	13.269100000150502	states																																	"       state_name
id               
3   wait_for_poke"
3134744.8181000003	0.24420000007376075	states																																	"        state_name
id                
1   nose_in_center"
3134745.0623000003	2.0	states																																	"          state_name
id                  
2   punish_violation"
3134747.0989	10.672900000121444	trials	1.0	2.0	10.0	0.8005723764140164	0.0	0.35	True	0.0	False	False	10272.0	False	Mixed	True	True	0.025	0.0	10.491282	1.5	9.0													
3134747.0989	10.672900000121444	processed_trials			10.0	0.8005723764140164					False				Mixed					10.491282		9.0	40.0	40.0	False	False	True	7.7471	7.7471	16.328661017111735	1.9232	-0.08356015152244621	Right	1.9232	
3134747.0989	1.923200000077486	states																																	"       state_name
id               
3   wait_for_poke"
3134749.0221	0.8005999997258186	states																																	"        state_name
id                
1   nose_in_center"
3134749.8227	0.0020000003278255463	states																																	"   state_name
id           
5      go_cue"
3134749.8247	7.74709999980405	states																																	"            state_name
id                    
6   wait_for_side_poke"
3134757.5718	0.20000000018626451	states																																	"   state_name
id           
0     opt_out"
3134757.8028	2.37099999981001	trials	1.0	2.0	5.0	1.1937659439197914	0.0	0.35	True	0.0	False	False	10273.0	False	Mixed	True	False	0.025	0.0	0.1814322682791775	1.5	9.0													
3134757.8028	2.37099999981001	processed_trials			5.0	1.1937659439197914					False				Mixed					0.1814322682791775		9.0	40.0	40.0	False	True	False			16.328661017111735	0.2043	-0.19810083174658938	Left	0.2043	
3134757.8028	0.2042999998666346	states																																	"       state_name
id               
3   wait_for_poke"
3134758.0071	0.1666999999433756	states																																	"        state_name
id                
1   nose_in_center"
3134758.1738	2.0	states																																	"          state_name
id                  
2   punish_violation"
3134760.2191	2.3845000001601875	trials	1.0	2.0	5.0	1.1937659	0.0	0.35	True	0.0	False	False	10274.0	False	Mixed	True	True	0.025	0.0	0.18143227	1.5	9.0													
3134760.2191	2.3845000001601875	processed_trials			5.0	1.1937659					False				Mixed					0.18143227		9.0	40.0	40.0	True	False	False	0.1814	0.1814	16.328661017111735	0.6227999999999999	-0.17021365118122553	Left	0.6227999999999999	
3134760.2191	0.6228000000119209	states																																	"       state_name
id               
3   wait_for_poke"
3134760.8419	1.1938000000081956	states																																	"        state_name
id                
1   nose_in_center"
3134762.0357	0.001999999862164259	states																																	"   state_name
id           
5      go_cue"
3134762.0376999998	0.18140000011771917	states																																	"            state_name
id                    
6   wait_for_side_poke"
3134762.2191	0.323100000154227	states																																	"         state_name
id                 
4   announce_reward"
3134762.5422	0.061400000005960464	states																																	"   state_name
id           
7      reward"
3134762.6398	4.762899999972433	trials	1.0	2.0	5.0	1.1665694295489315	0.0	0.35	True	5.0	False	False	10275.0	False	Mixed	True	False	0.025	0.0	4.145493143725947	1.5	9.0													
3134762.6398	4.762899999972433	processed_trials			5.0	1.1665694295489315					False				Mixed					4.145493143725947		9.0	40.0	40.0	False	True	False			16.328661017111735	2.6341	-0.036188594380469716	Right	0.3262999999999998	
3134762.6398	2.634099999908358	states																																	"       state_name
id               
3   wait_for_poke"
3134765.2739	0.128800000064075	states																																	"        state_name
id                
1   nose_in_center"
3134765.4027	2.0	states																																	"          state_name
id                  
2   punish_violation"
3134767.4451	5.148599999956787	trials	1.0	2.0	5.0	1.1665694	0.0	0.35	True	5.0	True	False	10276.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
3134767.4451	5.148599999956787	processed_trials			5.0	1.1665694					True				Mixed					100.0		9.0	40.0	40.0	False	False	True	3.256800000000001	3.256800000000001	16.328661017111735	0.5232	-0.1768506002476777	Right	0.5232	
3134767.4451	0.5232000001706183	states																																	"       state_name
id               
3   wait_for_poke"
3134767.9683000003	1.1665999996475875	states																																	"        state_name
id                
1   nose_in_center"
3134769.1349	0.0020000003278255463	states																																	"   state_name
id           
5      go_cue"
3134769.1369000003	3.2567999996244907	states																																	"            state_name
id                    
6   wait_for_side_poke"
3134772.3937	0.20000000018626451	states																																	"   state_name
id           
0     opt_out"
