onset	duration	nwb_table	target_duration_for_nose_in_center	violation_time_out	reward_volume_ul	nose_in_center	catch_percentage	punish_sound_enabled	cumulative_reward_volume_ul	is_catch	is_warm_up	trials_in_stage	changed	block_type	auto_change_catch_probability	previous_was_violation	time_increment_for_reward_delay	time_increment_for_nose_in_center	reward_delay	target_reward_delay	training_stage	num_trials_in_adaptation_blocks	num_trials_in_mixed_blocks	is_rewarded	is_violation	is_opt_out	wait_time	wait_time_unthresholded	wait_time_threshold	wait_for_center_poke	z_scored_wait_for_center_poke	rewarded_port	inter_trial_interval	state_type
1220092.3723	104.98460000008345	trials	1.0	2.0	40.0	0.86984	0.35	True	0.0	False	False	11990.0	False	Mixed	True	False	0.025	0.0	2.9989	1.5	9.0													
1220092.3723	104.98460000008345	processed_trials			40.0	0.86984				False				Mixed					2.9989		9.0	40.0	40.0	False	True	False			20.347301156158494			Left	102.7016	
1220092.3723	102.70160000002943	states																																"       state_name
id               
3   wait_for_poke"
1220195.0739	0.2830000000540167	states																																"        state_name
id                
1   nose_in_center"
1220195.3569	2.0	states																																"          state_name
id                  
2   punish_violation"
1220197.3762	11.226099999854341	trials	1.0	2.0	40.0	1.0757788897056457	0.35	True	0.0	False	False	11992.0	False	Mixed	True	True	0.025	0.0	3.1878785985257396	1.5	9.0													
1220197.3762	11.226099999854341	processed_trials			40.0	1.0757788897056457				False				Mixed					3.1878785985257396		9.0	40.0	40.0	False	True	False			20.347301156158494	8.901200000000001	0.2387676595820244	Left	8.901200000000001	
1220197.3762	8.901199999963865	states																																"       state_name
id               
3   wait_for_poke"
1220206.2774	0.3249000001233071	states																																"        state_name
id                
1   nose_in_center"
1220206.6023000001	2.0	states																																"          state_name
id                  
2   punish_violation"
1220208.6216	7.247399999992922	trials	1.0	2.0	40.0	0.9957775486804515	0.35	True	0.0	False	False	11993.0	False	Mixed	True	True	0.025	0.0	3.785341748352491	1.5	9.0													
1220208.6216	7.247399999992922	processed_trials			40.0	0.9957775486804515				False				Mixed					3.785341748352491		9.0	40.0	40.0	True	False	False	3.7852999999999994	3.7852999999999994	20.347301156158494	1.8708	-0.15239043143930395	Left	1.8708	
1220208.6216	1.870799999916926	states																																"       state_name
id               
3   wait_for_poke"
1220210.4923999999	0.9958000001497567	states																																"        state_name
id                
1   nose_in_center"
1220211.4882	0.001999999862164259	states																																"   state_name
id           
5      go_cue"
1220211.4902	3.785300000105053	states																																"            state_name
id                    
6   wait_for_side_poke"
1220215.2755	0.005399999907240272	states																																"         state_name
id                 
4   announce_reward"
1220215.2809	0.5881000000517815	states																																"   state_name
id           
7      reward"
1220215.8904	6.487500000046566	trials	1.0	2.0	5.0	1.0057461831524106	0.35	True	40.0	False	False	11994.0	False	Mixed	True	False	0.025	0.0	0.4088496368604785	1.5	9.0													
1220215.8904	6.487500000046566	processed_trials			5.0	1.0057461831524106				False				Mixed					0.4088496368604785		9.0	40.0	40.0	False	True	False			20.347301156158494	4.4361999999999995	-0.009656452333404517	Right	0.7105999999999995	
1220215.8904	4.436200000112876	states																																"       state_name
id               
3   wait_for_poke"
1220220.3266	0.05129999993368983	states																																"        state_name
id                
1   nose_in_center"
1220220.3779	2.0	states																																"          state_name
id                  
2   punish_violation"
1220222.3983	2.3570000000763685	trials	1.0	2.0	5.0	1.0057462	0.35	True	40.0	False	False	11995.0	False	Mixed	True	True	0.025	0.0	0.9756336507896415	1.5	9.0													
1220222.3983	2.3570000000763685	processed_trials			5.0	1.0057462				False				Mixed					0.9756336507896415		9.0	40.0	40.0	False	True	False			20.347301156158494	0.12459999999999999	-0.24954567986634132	Left	0.12459999999999999	
1220222.3983	0.12459999998100102	states																																"       state_name
id               
3   wait_for_poke"
1220222.5229	0.23240000009536743	states																																"        state_name
id                
1   nose_in_center"
1220222.7553	2.0	states																																"          state_name
id                  
2   punish_violation"
