onset	duration	nwb_table	target_duration_for_nose_in_center	violation_time_out	reward_volume_ul	nose_in_center	catch_percentage	punish_sound_enabled	cumulative_reward_volume_ul	is_catch	is_warm_up	trials_in_stage	changed	block_type	auto_change_catch_probability	previous_was_violation	time_increment_for_reward_delay	time_increment_for_nose_in_center	reward_delay	target_reward_delay	training_stage	num_trials_in_adaptation_blocks	num_trials_in_mixed_blocks	is_rewarded	is_violation	is_opt_out	wait_time	wait_time_unthresholded	wait_time_threshold	wait_for_center_poke	z_scored_wait_for_center_poke	rewarded_port	inter_trial_interval	state_type
2421127.7742	70.39080000016838	trials	1.0	2.0	5.0	1.1821	0.15	True	0.0	False	False	4761.0	False	Mixed	True	False	0.002	0.0	1.7399	1.5	9.0													
2421127.7742	70.39080000016838	processed_trials			5.0	1.1821				False				Mixed					1.7399		9.0	40.0	40.0	False	True	False			24.554372273282663			Left	67.5757	
2421127.7742	67.57569999992847	states																																"       state_name
id               
3   wait_for_poke"
2421195.3499	0.8151000002399087	states																																"        state_name
id                
1   nose_in_center"
2421196.165	2.0	states																																"          state_name
id                  
2   punish_violation"
2421198.1864	30.863700000103563	trials	1.0	2.0	5.0	1.1588437232338993	0.15	True	0.0	False	False	4763.0	False	Mixed	True	True	0.002	0.0	0.5060758698573363	1.5	9.0													
2421198.1864	30.863700000103563	processed_trials			5.0	1.1588437232338993				False				Mixed					0.5060758698573363		9.0	40.0	40.0	False	True	False			24.554372273282663	28.641	0.2586241159314223	Right	28.641	
2421198.1864	28.640999999828637	states																																"       state_name
id               
3   wait_for_poke"
2421226.8274	0.22270000027492642	states																																"        state_name
id                
1   nose_in_center"
2421227.0501	2.0	states																																"          state_name
id                  
2   punish_violation"
2421229.071	6.887800000142306	trials	1.0	2.0	5.0	0.9188511957894853	0.15	True	0.0	False	False	4764.0	False	Mixed	True	True	0.002	0.0	6.175598020764376	1.5	9.0													
