onset	duration	nwb_table	target_duration_for_nose_in_center	violation_time_out	reward_volume_ul	nose_in_center	catch_percentage	punish_sound_enabled	cumulative_reward_volume_ul	is_catch	is_warm_up	trials_in_stage	changed	block_type	auto_change_catch_probability	previous_was_violation	time_increment_for_reward_delay	time_increment_for_nose_in_center	reward_delay	target_reward_delay	training_stage	num_trials_in_adaptation_blocks	num_trials_in_mixed_blocks	is_rewarded	is_violation	is_opt_out	wait_time	wait_time_unthresholded	wait_time_threshold	wait_for_center_poke	z_scored_wait_for_center_poke	rewarded_port	inter_trial_interval	state_type
1315464.0941	118.93009999999776	trials	1.0	2.0	5.0	1.005	0.35	True	0.0	False	False	1327.0	False	Mixed	True	False	0.025	0.0	0.6447594887021959	1.5	9.0													
1315464.0941	118.93009999999776	processed_trials			5.0	1.005				False				Mixed					0.6447594887021959		9.0	40.0	40.0	False	True	False			16.328661017111735			Right	116.19789999999999	
1315464.0941	116.19790000002831	states																																"       state_name
id               
3   wait_for_poke"
1315580.2920000001	0.7321999999694526	states																																"        state_name
id                
1   nose_in_center"
1315581.0242	2.0	states																																"          state_name
id                  
2   punish_violation"
1315583.0434	3.745200000004843	trials	1.0	2.0	5.0	0.928569791781486	0.35	True	0.0	True	False	1329.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
1315583.0434	3.745200000004843	processed_trials			5.0	0.928569791781486				True				Mixed					100.0		9.0	40.0	40.0	False	True	False			16.328661017111735	1.409	-0.29735467321524517	Right	1.409	
1315583.0434	1.4089999999850988	states																																"       state_name
id               
3   wait_for_poke"
1315584.4524	0.33620000001974404	states																																"        state_name
id                
1   nose_in_center"
1315584.7886	2.0	states																																"          state_name
id                  
2   punish_violation"
1315586.8071	14.54009999986738	trials	1.0	2.0	5.0	1.1691662784455914	0.35	True	0.0	True	False	1330.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
1315586.8071	14.54009999986738	processed_trials			5.0	1.1691662784455914				True				Mixed					100.0		9.0	40.0	40.0	False	False	True	5.7075	5.7075	16.328661017111735	7.461399999999999	0.24267825208911367	Right	7.461399999999999	
1315586.8071	7.461399999912828	states																																"       state_name
id               
3   wait_for_poke"
1315594.2685	1.1692000001203269	states																																"        state_name
id                
1   nose_in_center"
1315595.4377000001	0.001999999862164259	states																																"   state_name
id           
5      go_cue"
1315595.4397	5.7075000000186265	states																																"            state_name
id                    
6   wait_for_side_poke"
1315601.1472	0.20000000018626451	states																																"   state_name
id           
0     opt_out"
1315601.3664	3.292000000132248	trials	1.0	2.0	40.0	1.1134147233520115	0.35	True	0.0	False	False	1331.0	False	Mixed	True	False	0.025	0.0	4.298196392010668	1.5	9.0													
1315601.3664	3.292000000132248	processed_trials			40.0	1.1134147233520115				False				Mixed					4.298196392010668		9.0	40.0	40.0	False	True	False			16.328661017111735	0.18930000000000002	-0.40618392425511796	Right	0.18930000000000002	
1315601.3664	0.1892999999690801	states																																"       state_name
id               
3   wait_for_poke"
1315601.5557	1.102699999930337	states																																"        state_name
id                
1   nose_in_center"
1315602.6583999998	2.0	states																																"          state_name
id                  
2   punish_violation"
1315604.6776	6.984299999894574	trials	1.0	2.0	40.0	1.1134147	0.35	True	0.0	True	False	1332.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
1315604.6776	6.984299999894574	processed_trials			40.0	1.1134147				True				Mixed					100.0		9.0	40.0	40.0	False	False	True	5.1056	5.1056	16.328661017111735	0.5632999999999999	-0.3728133086210174	Right	0.5632999999999999	
1315604.6776	0.563300000037998	states																																"       state_name
id               
3   wait_for_poke"
1315605.2409	1.1133999999146909	states																																"        state_name
id                
1   nose_in_center"
1315606.3543	0.0020000000949949026	states																																"   state_name
id           
5      go_cue"
1315606.3563	5.105599999893457	states																																"            state_name
id                    
6   wait_for_side_poke"
1315611.4619	0.19999999995343387	states																																"   state_name
id           
0     opt_out"
1315611.6839	4.595399999991059	trials	1.0	2.0	5.0	0.9426800491228141	0.35	True	0.0	False	False	1333.0	False	Mixed	True	False	0.025	0.0	1.8023226828039396	1.5	9.0													
1315611.6839	4.595399999991059	processed_trials			5.0	0.9426800491228141				False				Mixed					1.8023226828039396		9.0	40.0	40.0	False	True	False			16.328661017111735	1.6979000000000002	-0.2715772110315776	Left	1.6979000000000002	
1315611.6839	1.6979000000283122	states																																"       state_name
id               
3   wait_for_poke"
1315613.3818	0.8974999999627471	states																																"        state_name
id                
1   nose_in_center"
1315614.2793	2.0	states																																"          state_name
id                  
2   punish_violation"
1315616.3001	6.622599999886006	trials	1.0	2.0	5.0	1.1780292071573986	0.35	True	0.0	False	False	1334.0	False	Mixed	True	True	0.025	0.0	1.8023227	1.5	9.0													
1315616.3001	6.622599999886006	processed_trials			5.0	1.1780292071573986				False				Mixed					1.8023227		9.0	40.0	40.0	False	True	False			16.328661017111735	4.3747	-0.03273639838622904	Right	4.3747	
1315616.3001	4.374700000043958	states																																"       state_name
id               
3   wait_for_poke"
1315620.6748000002	0.2478999998420477	states																																"        state_name
id                
1   nose_in_center"
1315620.9227	2.0	states																																"          state_name
id                  
2   punish_violation"
1315622.945	8.379399999976158	trials	1.0	2.0	5.0	0.9303451154108395	0.35	True	0.0	False	False	1335.0	False	Mixed	True	True	0.025	0.0	2.949774223109025	1.5	9.0													
1315622.945	8.379399999976158	processed_trials			5.0	0.9303451154108395				False				Mixed					2.949774223109025		9.0	40.0	40.0	True	False	False	2.9498000000000006	2.9498000000000006	16.328661017111735	4.376	-0.03262040426771474	Right	4.376	
1315622.945	4.375999999931082	states																																"       state_name
id               
3   wait_for_poke"
1315627.321	0.9303000001236796	states																																"        state_name
id                
1   nose_in_center"
1315628.2513000001	0.001999999862164259	states																																"   state_name
id           
5      go_cue"
1315628.2533	2.9498000000603497	states																																"            state_name
id                    
6   wait_for_side_poke"
1315631.2031	0.05630000005476177	states																																"         state_name
id                 
4   announce_reward"
1315631.2594	0.06499999994412065	states																																"   state_name
id           
7      reward"
1315631.3485	13.80019999993965	trials	1.0	2.0	80.0	0.885826587910682	0.35	True	5.0	True	False	1336.0	False	Mixed	True	False	0.025	0.0	100.0	1.5	9.0													
1315631.3485	13.80019999993965	processed_trials			80.0	0.885826587910682				True				Mixed					100.0		9.0	40.0	40.0	False	False	True	8.775300000000001	8.775300000000001	16.328661017111735	3.9371	-0.07178180320302689	Left	0.8262999999999998	
1315631.3485	3.937099999981001	states																																"       state_name
id               
3   wait_for_poke"
1315635.2856	0.8858000000473112	states																																"        state_name
id                
1   nose_in_center"
1315636.1714	0.001999999862164259	states																																"   state_name
id           
5      go_cue"
1315636.1734	8.77530000009574	states																																"            state_name
id                    
6   wait_for_side_poke"
1315644.9487	0.19999999995343387	states																																"   state_name
id           
0     opt_out"
1315645.1732	2.6007999998982996	trials	1.0	2.0	10.0	0.8561667566479985	0.35	True	5.0	False	False	1337.0	False	Mixed	True	False	0.025	0.0	2.7002881063057904	1.5	9.0													
1315645.1732	2.6007999998982996	processed_trials			10.0	0.8561667566479985				False				Mixed					2.7002881063057904		9.0	40.0	40.0	False	True	False			16.328661017111735	0.2091	-0.4044172446039009	Right	0.2091	
1315645.1732	0.20910000009462237	states																																"       state_name
id               
3   wait_for_poke"
1315645.3823000002	0.3916999998036772	states																																"        state_name
id                
1   nose_in_center"
1315645.774	2.0	states																																"          state_name
id                  
2   punish_violation"
1315647.7981	3.2272000000812113	trials	1.0	2.0	10.0	1.0304849012277177	0.35	True	5.0	False	False	1338.0	False	Mixed	True	True	0.025	0.0	0.12427067930851549	1.5	9.0													
1315647.7981	3.2272000000812113	processed_trials			10.0	1.0304849012277177				False				Mixed					0.12427067930851549		9.0	40.0	40.0	False	True	False			16.328661017111735	0.21730000000000002	-0.40368558939481103	Right	0.21730000000000002	
1315647.7981	0.21729999990202487	states																																"       state_name
id               
3   wait_for_poke"
1315648.0154	1.0099000001791865	states																																"        state_name
id                
1   nose_in_center"
1315649.0253	2.0	states																																"          state_name
id                  
2   punish_violation"
1315651.0496	27.946299999952316	trials	1.0	2.0	10.0	0.91554908238309	0.35	True	5.0	False	False	1339.0	False	Mixed	True	True	0.025	0.0	5.642419411750259	1.5	9.0													
1315651.0496	27.946299999952316	processed_trials			10.0	0.91554908238309				False				Mixed					5.642419411750259		9.0	40.0	40.0	False	True	False			16.328661017111735	25.9131	1.8890541571579194	Right	25.9131	
1315651.0496	25.913100000005215	states																																"       state_name
id               
3   wait_for_poke"
1315676.9627	0.03319999994710088	states																																"        state_name
id                
1   nose_in_center"
1315676.9959	2.0	states																																"          state_name
id                  
2   punish_violation"
1315679.0216	5.238200000021607	trials	1.0	2.0	10.0	0.8302443641778952	0.35	True	5.0	False	False	1340.0	False	Mixed	True	True	0.025	0.0	4.822118270973286	1.5	9.0													
1315679.0216	5.238200000021607	processed_trials			10.0	0.8302443641778952				False				Mixed					4.822118270973286		9.0	40.0	40.0	False	True	False			16.328661017111735	2.8771999999999998	-0.16635270029014773	Right	2.8771999999999998	
1315679.0216	2.877199999988079	states																																"       state_name
id               
3   wait_for_poke"
1315681.8988	0.3610000000335276	states																																"        state_name
id                
1   nose_in_center"
1315682.2598	2.0	states																																"          state_name
id                  
2   punish_violation"
1315684.2858	5.946500000078231	trials	1.0	2.0	10.0	1.0461126236721623	0.35	True	5.0	True	False	1341.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
1315684.2858	5.946500000078231	processed_trials			10.0	1.0461126236721623				True				Mixed					100.0		9.0	40.0	40.0	False	True	False			16.328661017111735	2.9005	-0.16427372878139224	Right	2.9005	
1315684.2858	2.900499999988824	states																																"       state_name
id               
3   wait_for_poke"
1315687.1863	1.046000000089407	states																																"        state_name
id                
1   nose_in_center"
