onset	duration	nwb_table	target_duration_for_nose_in_center	violation_time_out	reward_volume_ul	nose_in_center	catch_percentage	punish_sound_enabled	cumulative_reward_volume_ul	is_catch	is_warm_up	trials_in_stage	changed	block_type	auto_change_catch_probability	previous_was_violation	time_increment_for_reward_delay	time_increment_for_nose_in_center	reward_delay	target_reward_delay	training_stage	num_trials_in_adaptation_blocks	num_trials_in_mixed_blocks	is_rewarded	is_violation	is_opt_out	wait_time	wait_time_unthresholded	wait_time_threshold	wait_for_center_poke	z_scored_wait_for_center_poke	rewarded_port	inter_trial_interval	state_type
1401564.5396	136.57730000000447	trials	1.0	2.0	80.0	0.89923	0.35	True	0.0	False	False	1943.0	False	Mixed	True	False	0.025	0.0	0.09675823273787179	1.5	9.0													
1401564.5396	136.57730000000447	processed_trials			80.0	0.89923				False				Mixed					0.09675823273787179		9.0	40.0	40.0	False	True	False			16.328661017111735			Left	134.4635	
1401564.5396	134.46350000007078	states																																"       state_name
id               
3   wait_for_poke"
1401699.0031	0.11379999993368983	states																																"        state_name
id                
1   nose_in_center"
1401699.1169	2.0	states																																"          state_name
id                  
2   punish_violation"
1401701.1356	13.731099999975413	trials	1.0	2.0	80.0	1.164743092262859	0.35	True	0.0	True	False	1945.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
1401701.1356	13.731099999975413	processed_trials			80.0	1.164743092262859				True				Mixed					100.0		9.0	40.0	40.0	False	False	True	11.0296	11.0296	16.328661017111735	1.3348	-0.3268156587751285	Right	1.3348	
1401701.1356	1.334800000069663	states																																"       state_name
id               
3   wait_for_poke"
1401702.4704	1.1646999998483807	states																																"        state_name
id                
1   nose_in_center"
1401703.6350999998	0.0020000000949949026	states																																"   state_name
id           
5      go_cue"
1401703.6371	11.02960000000894	states																																"            state_name
id                    
6   wait_for_side_poke"
1401714.6667	0.19999999995343387	states																																"   state_name
id           
0     opt_out"
1401714.888	2.94109999993816	trials	1.0	2.0	80.0	1.0222670952473112	0.35	True	0.0	True	False	1946.0	False	Mixed	True	False	0.025	0.0	100.0	1.5	9.0													
1401714.888	2.94109999993816	processed_trials			80.0	1.0222670952473112				True				Mixed					100.0		9.0	40.0	40.0	False	True	False			16.328661017111735	0.8744	-0.3692698324617214	Right	0.8744	
1401714.888	0.8744000000879169	states																																"       state_name
id               
3   wait_for_poke"
1401715.7624000001	0.06669999985024333	states																																"        state_name
id                
1   nose_in_center"
1401715.8291	2.0	states																																"          state_name
id                  
2   punish_violation"
1401717.848	3.05129999993369	trials	1.0	2.0	80.0	0.9502773294108502	0.35	True	0.0	True	False	1947.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
1401717.848	3.05129999993369	processed_trials			80.0	0.9502773294108502				True				Mixed					100.0		9.0	40.0	40.0	False	True	False			16.328661017111735	0.7145	-0.38401445099448894	Right	0.7145	
1401717.848	0.7145000000018626	states																																"       state_name
id               
3   wait_for_poke"
1401718.5625	0.3367999999318272	states																																"        state_name
id                
1   nose_in_center"
1401718.8993	2.0	states																																"          state_name
id                  
2   punish_violation"
1401720.9193	2.9261000000406057	trials	1.0	2.0	80.0	1.0939916115848451	0.35	True	0.0	False	False	1948.0	False	Mixed	True	True	0.025	0.0	0.15196327447896732	1.5	9.0													
1401720.9193	2.9261000000406057	processed_trials			80.0	1.0939916115848451				False				Mixed					0.15196327447896732		9.0	40.0	40.0	False	True	False			16.328661017111735	0.9153	-0.3654983821928646	Right	0.9153	
1401720.9193	0.9152999999932945	states																																"       state_name
id               
3   wait_for_poke"
1401721.8346	0.010800000047311187	states																																"        state_name
id                
1   nose_in_center"
1401721.8454	2.0	states																																"          state_name
id                  
2   punish_violation"
1401723.8655	7.182399999815971	trials	1.0	2.0	80.0	1.174377107769344	0.35	True	0.0	False	False	1949.0	False	Mixed	True	True	0.025	0.0	0.15196327	1.5	9.0													
1401723.8655	7.182399999815971	processed_trials			80.0	1.174377107769344				False				Mixed					0.15196327		9.0	40.0	40.0	False	True	False			16.328661017111735	5.1735	0.027156618659111207	Right	5.1735	
1401723.8655	5.173500000033528	states																																"       state_name
id               
3   wait_for_poke"
1401729.039	0.00890000001527369	states																																"        state_name
id                
1   nose_in_center"
1401729.0479000001	2.0	states																																"          state_name
id                  
2   punish_violation"
1401731.0697	2.758699999889359	trials	1.0	2.0	80.0	1.1061522360582554	0.35	True	0.0	False	False	1950.0	False	Mixed	True	True	0.025	0.0	1.1348372357281	1.5	9.0													
1401731.0697	2.758699999889359	processed_trials			80.0	1.1061522360582554				False				Mixed					1.1348372357281		9.0	40.0	40.0	False	True	False			16.328661017111735	0.6211	-0.3926270049091887	Right	0.6211	
1401731.0697	0.6211000001057982	states																																"       state_name
id               
3   wait_for_poke"
1401731.6908000002	0.13759999978356063	states																																"        state_name
id                
1   nose_in_center"
1401731.8284	2.0	states																																"          state_name
id                  
2   punish_violation"
1401733.85	3.2665999999735504	trials	1.0	2.0	80.0	0.8684666675958517	0.35	True	0.0	False	False	1951.0	False	Mixed	True	True	0.025	0.0	1.1348372	1.5	9.0													
1401733.85	3.2665999999735504	processed_trials			80.0	0.8684666675958517				False				Mixed					1.1348372		9.0	40.0	40.0	False	True	False			16.328661017111735	1.2517	-0.3344784342602629	Left	1.2517	
1401733.85	1.2516999999061227	states																																"       state_name
id               
3   wait_for_poke"
1401735.1017	0.014900000067427754	states																																"        state_name
id                
1   nose_in_center"
1401735.1166	2.0	states																																"          state_name
id                  
2   punish_violation"
1401737.1387	25.69079999998212	trials	1.0	2.0	80.0	1.0595419958474361	0.35	True	0.0	False	False	1952.0	False	Mixed	True	True	0.025	0.0	0.26644964605426763	1.5	9.0													
1401737.1387	25.69079999998212	processed_trials			80.0	1.0595419958474361				False				Mixed					0.26644964605426763		9.0	40.0	40.0	False	True	False			16.328661017111735	23.5981	1.7261165850057634	Right	23.5981	
1401737.1387	23.598100000061095	states																																"       state_name
id               
3   wait_for_poke"
1401760.7368	0.09269999992102385	states																																"        state_name
id                
1   nose_in_center"
1401760.8295	2.0	states																																"          state_name
id                  
2   punish_violation"
1401762.8525	9.488299999851733	trials	1.0	2.0	80.0	1.1543755320903488	0.35	True	0.0	True	False	1953.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
1401762.8525	9.488299999851733	processed_trials			80.0	1.1543755320903488				True				Mixed					100.0		9.0	40.0	40.0	False	False	True	7.8229999999999995	7.8229999999999995	16.328661017111735	0.30889999999999995	-0.42141543458980185	Right	0.30889999999999995	
1401762.8525	0.3089000000618398	states																																"       state_name
id               
3   wait_for_poke"
1401763.1614	1.1543999998830259	states																																"        state_name
id                
1   nose_in_center"
1401764.3158	0.0020000000949949026	states																																"   state_name
id           
5      go_cue"
1401764.3178	7.822999999858439	states																																"            state_name
id                    
6   wait_for_side_poke"
1401772.1408	0.20000000018626451	states																																"   state_name
id           
0     opt_out"
1401772.3647	3.0402999999932945	trials	1.0	2.0	20.0	1.1620120122894695	0.35	True	0.0	True	False	1954.0	False	Mixed	True	False	0.025	0.0	100.0	1.5	9.0													
1401772.3647	3.0402999999932945	processed_trials			20.0	1.1620120122894695				True				Mixed					100.0		9.0	40.0	40.0	False	True	False			16.328661017111735	0.6345	-0.3913913708357736	Right	0.6345	
1401772.3647	0.6344999999273568	states																																"       state_name
id               
3   wait_for_poke"
1401772.9992	0.40580000006593764	states																																"        state_name
id                
1   nose_in_center"
1401773.405	2.0	states																																"          state_name
id                  
2   punish_violation"
1401775.4299	5.159400000004098	trials	1.0	2.0	20.0	1.0239952699679193	0.35	True	0.0	False	False	1955.0	False	Mixed	True	True	0.025	0.0	2.818860445001834	1.5	9.0													
1401775.4299	5.159400000004098	processed_trials			20.0	1.0239952699679193				False				Mixed					2.818860445001834		9.0	40.0	40.0	True	False	False	2.8189	2.8189	16.328661017111735	0.8696	-0.36971244765219846	Left	0.8696	
1401775.4299	0.8696000000927597	states																																"       state_name
id               
3   wait_for_poke"
1401776.2995000002	1.0239999999757856	states																																"        state_name
id                
1   nose_in_center"
1401777.3235000002	0.001999999862164259	states																																"   state_name
id           
5      go_cue"
1401777.3255	2.818900000071153	states																																"            state_name
id                    
6   wait_for_side_poke"
1401780.1444	0.14449999993667006	states																																"         state_name
id                 
4   announce_reward"
1401780.2889	0.3004000000655651	states																																"   state_name
id           
7      reward"
1401780.6154	9.786199999973178	trials	1.0	2.0	5.0	0.9174829348853766	0.35	True	20.0	False	False	1956.0	False	Mixed	True	False	0.025	0.0	2.8188604	1.5	9.0													
1401780.6154	9.786199999973178	processed_trials			5.0	0.9174829348853766				False				Mixed					2.8188604		9.0	40.0	40.0	False	True	False			16.328661017111735	7.3643	0.2291735685126899	Left	1.0516999999999994	
1401780.6154	7.364300000015646	states																																"       state_name
id               
3   wait_for_poke"
1401787.9797	0.4218999999575317	states																																"        state_name
id                
1   nose_in_center"
1401788.4016	2.0	states																																"          state_name
id                  
2   punish_violation"
1401790.4278	3.1947999999392778	trials	1.0	2.0	5.0	1.1441894887981867	0.35	True	20.0	False	False	1957.0	False	Mixed	True	True	0.025	0.0	2.2150005315693297	1.5	9.0													
1401790.4278	3.1947999999392778	processed_trials			5.0	1.1441894887981867				False				Mixed					2.2150005315693297		9.0	40.0	40.0	False	True	False			16.328661017111735	0.6397999999999999	-0.3909026498962885	Right	0.6397999999999999	
1401790.4278	0.6398000000044703	states																																"       state_name
id               
3   wait_for_poke"
1401791.0676	0.5549999999348074	states																																"        state_name
id                
1   nose_in_center"
1401791.6226	2.0	states																																"          state_name
id                  
2   punish_violation"
1401793.6494	6.145100000081584	trials	1.0	2.0	5.0	1.1381015373735734	0.35	True	20.0	False	False	1958.0	False	Mixed	True	True	0.025	0.0	2.2150005	1.5	9.0													
1401793.6494	6.145100000081584	processed_trials			5.0	1.1381015373735734				False				Mixed					2.2150005		9.0	40.0	40.0	False	True	False			16.328661017111735	3.6575	-0.11263601233323187	Left	3.6575	
1401793.6494	3.6574999999720603	states																																"       state_name
id               
3   wait_for_poke"
1401797.3069	0.48760000010952353	states																																"        state_name
id                
1   nose_in_center"
1401797.7945	2.0	states																																"          state_name
id                  
2   punish_violation"
1401799.8219	2.412399999797344	trials	1.0	2.0	5.0	1.1381015	0.35	True	20.0	False	False	1959.0	False	Mixed	True	True	0.025	0.0	10.046611454722585	1.5	9.0													
1401799.8219	2.412399999797344	processed_trials			5.0	1.1381015				False				Mixed					10.046611454722585		9.0	40.0	40.0	False	True	False			16.328661017111735	0.387	-0.4142137165947478	Left	0.387	
1401799.8219	0.38700000010430813	states																																"       state_name
id               
3   wait_for_poke"
1401800.2089000002	0.025399999925866723	states																																"        state_name
id                
1   nose_in_center"
1401800.2343000001	2.0	states																																"          state_name
id                  
2   punish_violation"
1401802.2622	13.447500000009313	trials	1.0	2.0	5.0	1.16161310261678	0.35	True	20.0	False	False	1960.0	False	Mixed	True	True	0.025	0.0	10.046611	1.5	9.0													
1401802.2622	13.447500000009313	processed_trials			5.0	1.16161310261678				False				Mixed					10.046611		9.0	40.0	40.0	False	True	False			16.328661017111735	11.2281	0.5854603545471326	Right	11.2281	
1401802.2622	11.228099999949336	states																																"       state_name
id               
3   wait_for_poke"
1401813.4903	0.21940000005997717	states																																"        state_name
id                
1   nose_in_center"
1401813.7097	2.0	states																																"          state_name
id                  
2   punish_violation"
1401815.7379	4.7036999999545515	trials	1.0	2.0	5.0	0.8609761865399007	0.35	True	20.0	False	False	1961.0	False	Mixed	True	True	0.025	0.0	0.9973065877656427	1.5	9.0													
1401815.7379	4.7036999999545515	processed_trials			5.0	0.8609761865399007				False				Mixed					0.9973065877656427		9.0	40.0	40.0	False	True	False			16.328661017111735	2.5728	-0.2126578242312494	Left	2.5728	
1401815.7379	2.572799999965355	states																																"       state_name
id               
3   wait_for_poke"
1401818.3107	0.13089999998919666	states																																"        state_name
id                
1   nose_in_center"
1401818.4416	2.0	states																																"          state_name
id                  
2   punish_violation"
1401820.4737	40.455700000049546	trials	1.0	2.0	5.0	0.86097619	0.35	True	20.0	False	False	1962.0	False	Mixed	True	True	0.025	0.0	5.521568229922266	1.5	9.0													
1401820.4737	40.455700000049546	processed_trials			5.0	0.86097619				False				Mixed					5.521568229922266		9.0	40.0	40.0	False	True	False			16.328661017111735	38.0585	3.0595317309171612	Left	38.0585	
1401820.4737	38.05850000004284	states																																"       state_name
id               
3   wait_for_poke"
1401858.5322	0.3972000000067055	states																																"        state_name
id                
1   nose_in_center"
1401858.9294	2.0	states																																"          state_name
id                  
2   punish_violation"
1401860.9598	6.3795000000391155	trials	1.0	2.0	5.0	1.0048393408060834	0.35	True	20.0	True	False	1963.0	False	Mixed	True	True	0.025	0.0	100.0	1.5	9.0													
1401860.9598	6.3795000000391155	processed_trials			5.0	1.0048393408060834				True				Mixed					100.0		9.0	40.0	40.0	False	True	False			16.328661017111735	4.3135	-0.052145269634698156	Right	4.3135	
1401860.9598	4.313499999931082	states																																"       state_name
id               
3   wait_for_poke"
1401865.2733	0.06600000010803342	states																																"        state_name
id                
1   nose_in_center"
1401865.3393	2.0	states																																"          state_name
id                  
2   punish_violation"
1401867.3702	2.9671000000089407	trials	1.0	2.0	5.0	0.8790253447146928	0.35	True	20.0	False	False	1964.0	False	Mixed	True	True	0.025	0.0	0.7988436686872623	1.5	9.0													
1401867.3702	2.9671000000089407	processed_trials			5.0	0.8790253447146928				False				Mixed					0.7988436686872623		9.0	40.0	40.0	True	False	False	0.7988	0.7988	16.328661017111735	1.1598	-0.34295267092793863	Right	1.1598	
1401867.3702	1.1598000000230968	states																																"       state_name
id               
3   wait_for_poke"
1401868.53	0.8789999999571592	states																																"        state_name
id                
1   nose_in_center"
1401869.409	0.0020000000949949026	states																																"   state_name
id           
5      go_cue"
1401869.411	0.7987999999895692	states																																"            state_name
id                    
6   wait_for_side_poke"
1401870.2098	0.0625	states																																"         state_name
id                 
4   announce_reward"
1401870.2723	0.06499999994412065	states																																"   state_name
id           
7      reward"
